simulations,OFV
500,1320.46
1000,1320.38
1500,1320.17
2000,1318.78
2500,1319.33
3000,1319.56
3500,1319.25
4000,1319.21
4500,1319.55
5000,1319.6
5500,1319.67
6000,1319.83
6500,1319.39
7000,1319.2
7500,1319.03
8000,1319.16
8500,1319.35
9000,1319.13
9500,1318.86
10000,1318.61
10500,1318.52
11000,1318.55
11500,1318.31
12000,1318.05
12500,1318.22
13000,1318.03
13500,1317.91
14000,1317.77
14500,1317.81
15000,1317.95
15500,1317.7
16000,1317.88
16500,1317.79
17000,1317.89
17500,1317.83
18000,1317.48
18500,1317.66
19000,1317.45
19500,1317.35
20000,1317.14
20500,1317.21
21000,1316.86
21500,1316.92
22000,1317.02
22500,1316.87
23000,1316.73
23500,1316.72
24000,1316.62
24500,1316.41
25000,1316.46
25500,1316.53
26000,1316.49
26500,1316.33
27000,1316.25
27500,1316.29
28000,1316.42
28500,1316.45
29000,1316.54
29500,1316.63
30000,1316.72
