rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,0.0182259,0.69856,-0.75092,0.0286314,0
1,1,0.639915,0.0264005,-2.04189,0.919482,0
2,1,-0.326619,0.218428,-1.92594,0.884941,0
3,1,-1.22434,1.23023,0.645283,0.0516558,0
4,1,-0.829479,0.547371,0.0724896,-0.0577887,0
5,1,0.756149,1.32452,0.119404,-0.38837,0
6,1,-2.65832,-0.24547,1.57527,-0.225664,0
7,1,-0.950395,-0.189247,-0.811005,0.0805702,0
8,1,1.20937,1.7714,1.20156,0.00995234,0
9,1,0.674744,0.450091,2.01117,-0.158191,0
0,2,-0.216169,1.84871,0.157435,0.589942,0
1,2,1.95556,0.343022,0.255658,0.177651,0
2,2,1.19958,0.830468,0.342039,0.114358,0
3,2,0.333336,0.125036,0.17152,0.223266,0
4,2,-0.566568,1.26222,1.50753,0.225407,0
5,2,0.512354,0.941038,0.0999816,0.348275,0
6,2,1.09967,1.85317,-1.02636,0.714935,0
7,2,-0.328154,0.154683,0.261413,0.263038,0
8,2,0.557275,0.578014,1.3932,0.236178,0
9,2,0.0283753,0.826543,0.726252,0.214443,0
0,3,-0.660905,0.0223064,0.55481,0.39249,0
1,3,-0.965299,-0.626805,1.20115,0.289623,0
2,3,0.0674128,0.280105,1.22923,0.335085,0
3,3,-0.539465,-0.278074,0.176333,0.28676,0
4,3,-0.624704,-0.477502,1.53109,0.331586,0
5,3,0.473797,-0.50001,0.966082,0.255378,0
6,3,0.0187039,-0.0434948,1.09255,0.339749,0
7,3,-1.08956,-0.555424,-0.54064,0.465129,0
8,3,-0.765631,0.366579,1.54647,0.402602,0
9,3,-1.29263,0.243265,0.757734,0.508094,0
0,4,2.77896,-0.345865,-0.411369,-1.27059,0
1,4,-0.580975,-1.493,1.12168,-0.806281,0
2,4,0.281275,-1.8188,0.869583,-0.761547,0
3,4,-1.23509,-0.953328,-0.021806,-0.825115,0
4,4,0.0379024,0.282787,-0.389939,-0.64804,0
5,4,0.936519,-1.63881,0.0364142,-0.982739,0
6,4,-0.161487,-1.25121,0.318962,-0.741542,0
7,4,-0.833847,0.0420125,-0.0337601,-0.620903,0
8,4,0.194832,-1.09383,-0.600322,-0.725441,0
9,4,-0.672992,0.184058,-0.250797,-0.784488,0
0,5,0.646755,-0.529418,0.68953,-0.264343,0
1,5,1.06304,-0.289237,1.14544,-0.0749216,0
2,5,-0.879533,0.638116,0.298705,-0.151676,0
3,5,0.15053,0.163094,2.20567,-0.175896,0
4,5,0.684771,-0.649742,0.632632,-0.255932,0
