standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.65832,0.00714286,-3.0481,0.00714286,-2.72378,0.00714286,-2.16132,0.00714286,All
-2.61014,0.0142857,-3.02777,0.0142857,-2.62684,0.0142857,-2.01844,0.0142857,All
-2.52921,0.0214286,-2.88559,0.0214286,-2.36476,0.0214286,-1.96747,0.0214286,All
-2.16469,0.0285714,-2.52807,0.0285714,-2.22712,0.0285714,-1.95257,0.0285714,All
-1.96099,0.0357143,-2.49374,0.0357143,-2.04189,0.0357143,-1.89786,0.0357143,All
-1.94322,0.0428571,-2.43975,0.0428571,-1.92594,0.0428571,-1.83748,0.0428571,All
-1.92794,0.05,-2.33085,0.05,-1.87357,0.05,-1.76411,0.05,All
-1.92515,0.0571429,-2.06554,0.0571429,-1.85846,0.0571429,-1.73725,0.0571429,All
-1.89677,0.0642857,-2.03179,0.0642857,-1.62473,0.0642857,-1.73624,0.0642857,All
-1.8673,0.0714286,-2.02019,0.0714286,-1.52299,0.0714286,-1.69581,0.0714286,All
-1.56033,0.0785714,-1.8188,0.0785714,-1.51902,0.0785714,-1.27059,0.0785714,All
-1.5018,0.0857143,-1.63881,0.0857143,-1.4882,0.0857143,-1.18045,0.0857143,All
-1.40821,0.0928571,-1.493,0.0928571,-1.45993,0.0928571,-1.04009,0.0928571,All
-1.32572,0.1,-1.25121,0.1,-1.45674,0.1,-0.982739,0.1,All
-1.29986,0.107143,-1.17655,0.107143,-1.365,0.107143,-0.979153,0.107143,All
-1.29263,0.114286,-1.17526,0.114286,-1.23235,0.114286,-0.968613,0.114286,All
-1.23509,0.121429,-1.09383,0.121429,-1.20507,0.121429,-0.963942,0.121429,All
-1.23469,0.128571,-1.01217,0.128571,-1.16227,0.128571,-0.948961,0.128571,All
-1.22434,0.135714,-0.953328,0.135714,-1.13859,0.135714,-0.918109,0.135714,All
-1.1904,0.142857,-0.933172,0.142857,-1.10898,0.142857,-0.854471,0.142857,All
-1.109,0.15,-0.752374,0.15,-1.09173,0.15,-0.849856,0.15,All
-1.09666,0.157143,-0.720917,0.157143,-1.08431,0.157143,-0.844805,0.157143,All
-1.09571,0.164286,-0.649742,0.164286,-1.02636,0.164286,-0.825115,0.164286,All
-1.08956,0.171429,-0.626805,0.171429,-0.96733,0.171429,-0.808093,0.171429,All
-1.05013,0.178571,-0.555424,0.178571,-0.96376,0.178571,-0.806281,0.178571,All
-0.999479,0.185714,-0.529418,0.185714,-0.950438,0.185714,-0.803152,0.185714,All
-0.994915,0.192857,-0.50001,0.192857,-0.941459,0.192857,-0.786509,0.192857,All
-0.965299,0.2,-0.477502,0.2,-0.922921,0.2,-0.784488,0.2,All
-0.950395,0.207143,-0.45899,0.207143,-0.811005,0.207143,-0.761547,0.207143,All
-0.916897,0.214286,-0.421368,0.214286,-0.774098,0.214286,-0.760129,0.214286,All
-0.879533,0.221429,-0.390929,0.221429,-0.758653,0.221429,-0.743604,0.221429,All
-0.833847,0.228571,-0.380193,0.228571,-0.75092,0.228571,-0.742189,0.228571,All
-0.829479,0.235714,-0.374512,0.235714,-0.731262,0.235714,-0.741542,0.235714,All
-0.789686,0.242857,-0.365192,0.242857,-0.601387,0.242857,-0.725441,0.242857,All
-0.773535,0.25,-0.347512,0.25,-0.600322,0.25,-0.7022,0.25,All
-0.765631,0.257143,-0.345865,0.257143,-0.582676,0.257143,-0.693883,0.257143,All
-0.725499,0.264286,-0.325737,0.264286,-0.553634,0.264286,-0.692619,0.264286,All
-0.687238,0.271429,-0.323868,0.271429,-0.54064,0.271429,-0.687068,0.271429,All
-0.672992,0.278571,-0.307313,0.278571,-0.411369,0.278571,-0.65141,0.278571,All
