Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-1.49262,0.026881,-0.057528,-0.0867286,-0.0859241,-0.0636088,-1.1448,0.0744868,0.0303639,-0.322355,-0.0283296,-0.150687,-0.448803,-0.353662,-0.292601,-0.0867286,-0.195568,-0.126531,-1.1448,-0.299557,-0.0818437,-0.322355,-0.338962,-0.367565,-0.448803,-0.0785972,-0.0611839,-1.49262,0.00656846,-0.0114325,-1.1448,-0.0326125,-0.0495531,-0.322355,-0.0662773,-0.0370305,-0.448803,0.0911179,0.168099,-1.49262,0.00077961,0.103304,-0.0867286,-0.211153,-0.0381858,-0.322355,-0.0156007,0.0971054,-0.448803,-0.0554878,-0.189944,-1.49262,-0.0228301,-0.0991051,-0.0867286,-0.0926942,-0.0441024,-1.1448,-0.00128736,0.00613996
-1.44247,0.0250527,-0.0556748,-0.0815753,-0.084453,-0.0597921,-1.10568,0.0685291,0.0291685,-0.311689,-0.0128902,-0.145841,-0.437398,-0.34493,-0.288187,-0.0815753,-0.216634,-0.126197,-1.10568,-0.294677,-0.0831192,-0.311689,-0.335577,-0.359276,-0.437398,-0.0765527,-0.0598658,-1.44247,0.00663564,-0.0113841,-1.10568,-0.0327001,-0.0482864,-0.311689,-0.0656378,-0.0361233,-0.437398,0.10313,0.165654,-1.44247,0.000306066,0.102208,-0.0815753,-0.198415,-0.0306837,-0.311689,-0.0335272,0.0963052,-0.437398,-0.0402648,-0.185192,-1.44247,-0.0172769,-0.0956926,-0.0815753,-0.0961518,-0.0415267,-1.10568,-0.000451763,0.00575634
-1.39232,0.0220875,-0.0538216,-0.076422,-0.0793196,-0.0559754,-1.06656,0.0625713,0.0279731,-0.301023,0.00254928,-0.140995,-0.425993,-0.336197,-0.283773,-0.076422,-0.2382,-0.125863,-1.06656,-0.289796,-0.0843947,-0.301023,-0.332193,-0.350987,-0.425993,-0.0745083,-0.0585477,-1.39232,0.00642024,-0.0113356,-1.06656,-0.0327878,-0.0470197,-0.301023,-0.0649983,-0.0352162,-0.425993,0.115143,0.163209,-1.39232,0.00148463,0.101113,-0.076422,-0.175455,-0.0231817,-0.301023,-0.0514536,0.095505,-0.425993,-0.0250418,-0.18044,-1.39232,-0.0132821,-0.0922801,-0.076422,-0.0949346,-0.038951,-1.06656,0.000383834,0.00537272
-1.34217,0.0191223,-0.0519684,-0.0712687,-0.0710785,-0.0521587,-1.02744,0.0565774,0.0267777,-0.290357,0.0179887,-0.136149,-0.414588,-0.328304,-0.27936,-0.0712687,-0.259787,-0.125529,-1.02744,-0.285387,-0.0856702,-0.290357,-0.328808,-0.342698,-0.414588,-0.0722761,-0.0572296,-1.34217,0.00620484,-0.0112872,-1.02744,-0.0329585,-0.045753,-0.290357,-0.0643588,-0.034309,-0.414588,0.126648,0.160764,-1.34217,0.00266319,0.100018,-0.0712687,-0.144318,-0.0156796,-0.290357,-0.06938,0.0947048,-0.414588,-0.0118601,-0.175688,-1.34217,-0.00928728,-0.0888677,-0.0712687,-0.0897754,-0.0363753,-1.02744,0.000242947,0.0049891
-1.29203,0.0161571,-0.0501152,-0.0661154,-0.0572401,-0.048342,-0.988326,0.0505652,0.0255824,-0.279691,0.0272858,-0.131303,-0.403183,-0.321625,-0.274946,-0.0661154,-0.281201,-0.125195,-0.988326,-0.281217,-0.0869457,-0.279691,-0.330782,-0.334409,-0.403183,-0.0698079,-0.0559115,-1.29203,0.00598944,-0.0112387,-0.988326,-0.0331716,-0.0444863,-0.279691,-0.0623254,-0.0334019,-0.403183,0.137305,0.158319,-1.29203,0.00384175,0.0989225,-0.0661154,-0.0987026,-0.00817754,-0.279691,-0.0781763,0.0939046,-0.403183,-0.0014108,-0.170936,-1.29203,-0.00529245,-0.0854552,-0.0661154,-0.0775284,-0.0337996,-0.988326,-0.00039516,0.00460547
-1.24188,0.0122078,-0.048262,-0.0609621,-0.0380367,-0.0445252,-0.949208,0.0445529,0.024387,-0.269025,0.0336283,-0.126456,-0.391778,-0.316512,-0.270532,-0.0609621,-0.300559,-0.124861,-0.949208,-0.277048,-0.0882212,-0.269025,-0.335348,-0.32612,-0.391778,-0.0671011,-0.0545934,-1.24188,0.00557665,-0.0111903,-0.949208,-0.0333846,-0.0432197,-0.269025,-0.0596151,-0.0324947,-0.391778,0.146649,0.155874,-1.24188,0.00644724,0.0978272,-0.0609621,-0.0404141,-0.000675485,-0.269025,-0.0823666,0.0931044,-0.391778,0.00592241,-0.166184,-1.24188,-0.00276946,-0.0820427,-0.0609621,-0.0584768,-0.0312239,-0.949208,-0.00103327,0.00422185
-1.19173,0.00719044,-0.0464089,-0.0558088,-0.0167967,-0.0407085,-0.91009,0.0385406,0.0231916,-0.258359,0.0373357,-0.12161,-0.380373,-0.312,-0.266118,-0.0558088,-0.313869,-0.124527,-0.91009,-0.272878,-0.0894967,-0.258359,-0.342231,-0.317831,-0.380373,-0.0643166,-0.0532753,-1.19173,0.00496991,-0.0111418,-0.91009,-0.0335977,-0.041953,-0.258359,-0.0562982,-0.0315876,-0.380373,0.155448,0.153429,-1.19173,0.0106003,0.0967318,-0.0558088,0.0199777,0.00682657,-0.258359,-0.0823515,0.0923042,-0.380373,0.0121476,-0.161432,-1.19173,-0.00189704,-0.0786303,-0.0558088,-0.0367398,-0.0286482,-0.91009,-0.00167137,0.00383823
-1.14159,0.00133871,-0.0445557,-0.0506555,0.00356798,-0.0368918,-0.870972,0.0325284,0.0219962,-0.247692,0.0366705,-0.116764,-0.368968,-0.309263,-0.261704,-0.0506555,-0.315961,-0.124192,-0.870972,-0.268709,-0.0907722,-0.247692,-0.352774,-0.309542,-0.368968,-0.0613029,-0.0519572,-1.14159,0.00422737,-0.0110934,-0.870972,-0.0338107,-0.0406863,-0.247692,-0.0519745,-0.0306804,-0.368968,0.162626,0.150984,-1.14159,0.0159612,0.0956365,-0.0506555,0.0723996,0.0143286,-0.247692,-0.0752205,0.091504,-0.368968,0.0150962,-0.15668,-1.14159,-0.00235483,-0.0752178,-0.0506555,-0.0158839,-0.0260725,-0.870972,-0.00230948,0.00345461
-1.09144,-0.00451303,-0.0427025,-0.0455022,0.0199448,-0.0330751,-0.831854,0.0265687,0.0208008,-0.237026,0.0344447,-0.111918,-0.357563,-0.307849,-0.25729,-0.0455022,-0.302243,-0.123858,-0.831854,-0.264944,-0.0920477,-0.237026,-0.364323,-0.301253,-0.357563,-0.0581405,-0.0506391,-1.09144,0.00348483,-0.0110449,-0.831854,-0.0340226,-0.0394196,-0.237026,-0.0472946,-0.0297733,-0.357563,0.168494,0.14854,-1.09144,0.021322,0.0945412,-0.0455022,0.106561,0.0218307,-0.237026,-0.0654646,0.0907038,-0.357563,0.0157012,-0.151928,-1.09144,-0.00281263,-0.0718053,-0.0455022,0.000260002,-0.0234968,-0.831854,-0.0032471,0.00307099
-1.04129,-0.0111256,-0.0408493,-0.0403489,0.029041,-0.0292584,-0.792736,0.020827,0.0196055,-0.22636,0.0296055,-0.107071,-0.346158,-0.307799,-0.252876,-0.0403489,-0.267391,-0.123524,-0.792736,-0.262768,-0.0933232,-0.22636,-0.377149,-0.292964,-0.346158,-0.0548253,-0.049321,-1.04129,0.00263523,-0.0109965,-0.792736,-0.0342193,-0.0381529,-0.22636,-0.0420231,-0.0288661,-0.346158,0.173006,0.146095,-1.04129,0.0277832,0.0934459,-0.0403489,0.111447,0.0293327,-0.22636,-0.0512121,0.0899036,-0.346158,0.0138886,-0.147176,-1.04129,-0.00452722,-0.0683929,-0.0403489,0.00766733,-0.0209211,-0.792736,-0.0052823,0.00268737
-0.991145,-0.0185845,-0.0389961,-0.0351956,0.031151,-0.0254417,-0.753618,0.0152081,0.0184101,-0.215694,0.0231859,-0.102225,-0.334753,-0.309743,-0.248462,-0.0351956,-0.215039,-0.12319,-0.753618,-0.261326,-0.0945987,-0.215694,-0.389713,-0.284675,-0.334753,-0.0513125,-0.0480029,-0.991145,0.00166917,-0.010948,-0.753618,-0.0343897,-0.0368862,-0.215694,-0.0364063,-0.027959,-0.334753,0.174821,0.14365,-0.991145,0.0354682,0.0923505,-0.0351956,0.0905751,0.0368348,-0.215694,-0.0339908,0.0891034,-0.334753,0.00790901,-0.142424,-0.991145,-0.00764656,-0.0649804,-0.0351956,0.00679393,-0.0183454,-0.753618,-0.00768088,0.00230375
-0.940998,-0.0269336,-0.037143,-0.0300423,0.0272805,-0.021625,-0.7145,0.00979207,0.0172147,-0.205028,0.0159426,-0.0973791,-0.323348,-0.312446,-0.244048,-0.0300423,-0.150904,-0.122856,-0.7145,-0.261036,-0.0958742,-0.205028,-0.400838,-0.276386,-0.323348,-0.0477246,-0.0466848,-0.940998,0.000596784,-0.0108996,-0.7145,-0.0345104,-0.0356195,-0.205028,-0.0306251,-0.0270518,-0.323348,0.175612,0.141205,-0.940998,0.0444392,0.0912552,-0.0300423,0.0518774,0.0443368,-0.205028,-0.0149077,0.0883032,-0.323348,0.000345305,-0.137673,-0.940998,-0.0122856,-0.0615679,-0.0300423,-0.000784325,-0.0157697,-0.7145,-0.0105887,0.00192013
-0.89085,-0.0360121,-0.0352898,-0.024889,0.019865,-0.0178082,-0.675382,0.00456872,0.0160193,-0.194362,0.00856532,-0.0925329,-0.311943,-0.315149,-0.239634,-0.024889,-0.0838205,-0.122522,-0.675382,-0.261745,-0.0971497,-0.194362,-0.409316,-0.268097,-0.311943,-0.0441367,-0.0453667,-0.89085,-0.000554445,-0.0108511,-0.675382,-0.0345782,-0.0343529,-0.194362,-0.0248461,-0.0261447,-0.311943,0.176402,0.13876,-0.89085,0.0544636,0.0901599,-0.024889,0.00801663,0.0518389,-0.194362,0.00506151,0.087503,-0.311943,-0.0072184,-0.132921,-0.89085,-0.0181915,-0.0581555,-0.024889,-0.0118399,-0.013194,-0.675382,-0.0138996,0.00153651
-0.840703,-0.0458367,-0.0334366,-0.0197357,0.0107425,-0.0139915,-0.636264,-0.000237546,0.014824,-0.183696,0.00197992,-0.0876867,-0.300538,-0.317852,-0.23522,-0.0197357,-0.0211726,-0.122188,-0.636264,-0.263564,-0.0984252,-0.183696,-0.413081,-0.259808,-0.300538,-0.0405488,-0.0440486,-0.840703,-0.00178061,-0.0108027,-0.636264,-0.0344975,-0.0330862,-0.183696,-0.0192981,-0.0252375,-0.300538,0.177193,0.136315,-0.840703,0.065565,0.0890646,-0.0197357,-0.0304912,0.059341,-0.183696,0.0247129,0.0867028,-0.300538,-0.0147821,-0.128169,-0.840703,-0.0254081,-0.054743,-0.0197357,-0.023849,-0.0106183,-0.636264,-0.0176156,0.00115289
-0.790556,-0.0564584,-0.0315834,-0.0145824,0.00188608,-0.0101748,-0.597146,-0.00502437,0.0136286,-0.17303,-0.00378542,-0.0828404,-0.289133,-0.320224,-0.230807,-0.0145824,0.028821,-0.121853,-0.597146,-0.265369,-0.0997007,-0.17303,-0.413591,-0.251519,-0.289133,-0.0371247,-0.0427305,-0.790556,-0.00307882,-0.0107542,-0.597146,-0.0344079,-0.0318195,-0.17303,-0.01397,-0.0243304,-0.289133,0.173986,0.13387,-0.790556,0.0778166,0.0879692,-0.0145824,-0.0519674,0.066843,-0.17303,0.0436427,0.0859026,-0.289133,-0.0259036,-0.123417,-0.790556,-0.0340459,-0.0513306,-0.0145824,-0.0340664,-0.0080426,-0.597146,-0.0213241,0.000769274
-0.740409,-0.0677205,-0.0297302,-0.0094291,-0.00423408,-0.0063581,-0.558028,-0.00902275,0.0124332,-0.162364,-0.00688351,-0.0779942,-0.277728,-0.322541,-0.226393,-0.0094291,0.0546784,-0.121519,-0.558028,-0.265966,-0.100976,-0.162364,-0.405665,-0.24323,-0.277728,-0.033728,-0.0414124,-0.740409,-0.00449632,-0.0107058,-0.558028,-0.0339423,-0.0305528,-0.162364,-0.00933114,-0.0234232,-0.277728,0.170111,0.131425,-0.740409,0.0910369,0.0868739,-0.0094291,-0.0404524,0.0743451,-0.162364,0.0597066,0.0851024,-0.277728,-0.0376196,-0.118665,-0.740409,-0.0441969,-0.0479181,-0.0094291,-0.038924,-0.0054669,-0.558028,-0.0244963,0.000385653
-0.690262,-0.0785728,-0.0278771,-0.0042758,-0.00833686,-0.00254138,-0.51891,-0.0125618,0.0112378,-0.151698,-0.00853274,-0.073148,-0.266323,-0.324858,-0.221979,-0.0042758,0.0655972,-0.121185,-0.51891,-0.265065,-0.102252,-0.151698,-0.393693,-0.234941,-0.266323,-0.0303313,-0.0400943,-0.690262,-0.00610256,-0.0106573,-0.51891,-0.0332348,-0.0292861,-0.151698,-0.00506022,-0.0225161,-0.266323,0.166236,0.12898,-0.690262,0.10382,0.0857786,-0.0042758,-0.00905261,0.0818471,-0.151698,0.0740838,0.0843022,-0.266323,-0.0493355,-0.113913,-0.690262,-0.0548384,-0.0445056,-0.0042758,-0.0402187,-0.00289121,-0.51891,-0.0270455,2.03326e-06
-0.640115,-0.0879135,-0.0260239,0.000877506,-0.00932179,0.00127533,-0.479792,-0.0152313,0.0100424,-0.141032,-0.00646837,-0.0683018,-0.254918,-0.327175,-0.217565,0.000877506,0.0548248,-0.120851,-0.479792,-0.2607,-0.103527,-0.141032,-0.372019,-0.226652,-0.254918,-0.0269345,-0.0387762,-0.640115,-0.00808588,-0.0106089,-0.479792,-0.0320517,-0.0280194,-0.141032,-0.00172442,-0.0216089,-0.254918,0.162361,0.126535,-0.640115,0.114768,0.0846833,0.000877506,0.0484576,0.0893492,-0.141032,0.0839768,0.083502,-0.254918,-0.0610514,-0.109161,-0.640115,-0.0655214,-0.0410932,0.000877506,-0.0363447,-0.000315509,-0.479792,-0.0281705,-0.000381587
-0.589968,-0.0939512,-0.0241707,0.00603081,-0.00858911,0.00509204,-0.440674,-0.0168544,0.00884706,-0.130366,-0.000642045,-0.0634556,-0.243512,-0.329493,-0.213151,0.00603081,0.0332965,-0.120517,-0.440674,-0.251477,-0.104803,-0.130366,-0.341131,-0.218363,-0.243512,-0.0235378,-0.0374581,-0.589968,-0.0106833,-0.0105604,-0.440674,-0.0302762,-0.0267527,-0.130366,0.000642243,-0.0207017,-0.243512,0.158486,0.12409,-0.589968,0.121561,0.0835879,0.00603081,0.115992,0.0968512,-0.130366,0.0892275,0.0827018,-0.243512,-0.0727673,-0.104409,-0.589968,-0.0751309,-0.0376807,0.00603081,-0.0299366,0.00226019,-0.440674,-0.0273125,-0.000765207
-0.539821,-0.0948176,-0.0223175,0.0111841,-0.00624322,0.00890876,-0.401556,-0.0178655,0.00765168,-0.1197,0.00816431,-0.0586094,-0.232107,-0.33181,-0.208737,0.0111841,0.00324445,-0.120183,-0.401556,-0.23912,-0.106078,-0.1197,-0.302967,-0.210074,-0.232107,-0.020141,-0.03614,-0.539821,-0.0141412,-0.010512,-0.401556,-0.0281461,-0.0254861,-0.1197,0.00205753,-0.0197946,-0.232107,0.154611,0.121645,-0.539821,0.121781,0.0824926,0.0111841,0.187177,0.104353,-0.1197,0.091103,0.0819016,-0.232107,-0.0844832,-0.0996567,-0.539821,-0.0824998,-0.0342682,0.0111841,-0.021563,0.00483589,-0.401556,-0.0251805,-0.00114883
-0.489674,-0.0922912,-0.0204643,0.0163374,-0.00289902,0.0127255,-0.362438,-0.0174924,0.0064563,-0.109034,0.0183987,-0.0537632,-0.220702,-0.33076,-0.204323,0.0163374,-0.0293024,-0.119849,-0.362438,-0.219409,-0.107354,-0.109034,-0.261238,-0.201785,-0.220702,-0.0172381,-0.0348219,-0.489674,-0.018142,-0.0104635,-0.362438,-0.0252061,-0.0242194,-0.109034,0.00277306,-0.0188874,-0.220702,0.14985,0.1192,-0.489674,0.117674,0.0813973,0.0163374,0.250467,0.111855,-0.109034,0.0917856,0.0811014,-0.220702,-0.0943641,-0.0949047,-0.489674,-0.0882789,-0.0308558,0.0163374,-0.0127028,0.00741158,-0.362438,-0.0200633,-0.00153245
-0.439527,-0.0815744,-0.0186111,0.0214907,0.000839701,0.0165422,-0.32332,-0.0157819,0.00526092,-0.0983678,0.0293042,-0.048917,-0.209297,-0.325021,-0.199909,0.0214907,-0.0606554,-0.119514,-0.32332,-0.192116,-0.108629,-0.0983678,-0.217693,-0.193496,-0.209297,-0.0150231,-0.0335038,-0.439527,-0.0234042,-0.0104151,-0.32332,-0.0214699,-0.0229527,-0.0983678,0.00271598,-0.0179803,-0.209297,0.143853,0.116755,-0.439527,0.103091,0.080302,0.0214907,0.302675,0.119357,-0.0983678,0.0926805,0.0803012,-0.209297,-0.101688,-0.0901528,-0.439527,-0.0899551,-0.0274433,0.0214907,-0.00422281,0.00998728,-0.32332,-0.0118756,-0.00191607
-0.38938,-0.0640769,-0.016758,0.026644,0.00456476,0.0203589,-0.284201,-0.0126129,0.00406554,-0.0877017,0.0394672,-0.0440708,-0.197892,-0.319281,-0.195495,0.026644,-0.0846311,-0.11918,-0.284201,-0.156228,-0.109905,-0.0877017,-0.175728,-0.185207,-0.197892,-0.0128081,-0.0321857,-0.38938,-0.0290378,-0.0103666,-0.284201,-0.0168562,-0.021686,-0.0877017,0.00216258,-0.0170731,-0.197892,0.137857,0.11431,-0.38938,0.0810573,0.0792066,0.026644,0.328373,0.126859,-0.0877017,0.0956933,0.079501,-0.197892,-0.109013,-0.0854008,-0.38938,-0.0868584,-0.0240308,0.026644,0.00233446,0.012563,-0.284201,-0.000212767,-0.00229969
-0.339233,-0.0435227,-0.0149048,0.0317973,0.00813571,0.0241756,-0.245083,-0.00812617,0.00287016,-0.0770357,0.0484834,-0.0392245,-0.186487,-0.313542,-0.191081,0.0317973,-0.101864,-0.118846,-0.245083,-0.112388,-0.11118,-0.0770357,-0.136312,-0.176918,-0.186487,-0.0105931,-0.0308676,-0.339233,-0.0323566,-0.0103182,-0.245083,-0.0114508,-0.0204193,-0.0770357,0.00118667,-0.016166,-0.186487,0.13186,0.111865,-0.339233,0.0604148,0.0781113,0.0317973,0.333342,0.134362,-0.0770357,0.101378,0.0787008,-0.186487,-0.116337,-0.0806488,-0.339233,-0.0768712,-0.0206184,0.0317973,0.00722203,0.0151387,-0.245083,0.0146638,-0.00268331
-0.289086,-0.0241892,-0.0130516,0.0369506,0.0115933,0.0279923,-0.205965,-0.00215053,0.00167478,-0.0663696,0.0544152,-0.0343783,-0.175082,-0.307803,-0.186667,0.0369506,-0.111853,-0.118512,-0.205965,-0.0602879,-0.112456,-0.0663696,-0.103966,-0.168629,-0.175082,-0.00837816,-0.0295495,-0.289086,-0.0302316,-0.0102697,-0.205965,-0.00546616,-0.0191526,-0.0663696,-0.000258841,-0.0152588,-0.175082,0.125864,0.10942,-0.289086,0.05141,0.077016,0.0369506,0.317599,0.141864,-0.0663696,0.113089,0.0779006,-0.175082,-0.123661,-0.0758968,-0.289086,-0.0574894,-0.0172059,0.0369506,0.0104504,0.0177144,-0.205965,0.0328979,-0.00306693
-0.238939,-0.00991915,-0.0111984,0.0421039,0.0150667,0.031809,-0.166847,0.0041398,0.000479399,-0.0557036,0.0567987,-0.0295321,-0.163677,-0.29795,-0.182254,0.0421039,-0.115484,-0.118178,-0.166847,-0.00761765,-0.113731,-0.0557036,-0.0799158,-0.16034,-0.163677,-0.00673001,-0.0282314,-0.238939,-0.0202949,-0.0102213,-0.166847,0.000206292,-0.017886,-0.0557036,-0.00196879,-0.0143517,-0.163677,0.120022,0.106975,-0.238939,0.0623595,0.0759207,0.0421039,0.286131,0.149366,-0.0557036,0.130962,0.0771004,-0.163677,-0.12756,-0.0711449,-0.238939,-0.0273428,-0.0137934,0.0421039,0.012462,0.0202901,-0.166847,0.0513965,-0.00345055
-0.188791,-0.00226246,-0.00934524,0.0472572,0.0185832,0.0356258,-0.127729,0.0101369,-0.00071598,-0.0450375,0.0554817,-0.0246859,-0.152272,-0.283126,-0.17784,0.0472572,-0.116374,-0.117844,-0.127729,0.0395814,-0.115007,-0.0450375,-0.0652088,-0.152051,-0.152272,-0.00576688,-0.0269133,-0.188791,-0.003786,-0.0101728,-0.127729,0.00434929,-0.0166193,-0.0450375,-0.00369583,-0.0134445,-0.152272,0.114368,0.10453,-0.188791,0.0911645,0.0748253,0.0472572,0.248662,0.156868,-0.0450375,0.152536,0.0763002,-0.152272,-0.127319,-0.0663929,-0.188791,0.00887687,-0.010381,0.0472572,0.0140249,0.0228658,-0.127729,0.0677776,-0.00383417
-0.138644,0.00150014,-0.00749206,0.0524105,0.0223026,0.0394425,-0.0886113,0.0147568,-0.00191136,-0.0343715,0.0518768,-0.0198397,-0.140867,-0.265229,-0.173426,0.0524105,-0.113301,-0.11751,-0.0886113,0.0731323,-0.116282,-0.0343715,-0.0567721,-0.143762,-0.140867,-0.00521927,-0.0255952,-0.138644,0.0129998,-0.0101244,-0.0886113,0.00574924,-0.0153526,-0.0343715,-0.00526545,-0.0125374,-0.140867,0.109096,0.102085,-0.138644,0.12144,0.07373,0.0524105,0.20551,0.16437,-0.0343715,0.174455,0.0755,-0.140867,-0.124263,-0.0616409,-0.138644,0.0399876,-0.00696852,0.0524105,0.015231,0.0254415,-0.0886113,0.078777,-0.00421779
-0.0884973,0.00303164,-0.00563887,0.0575638,0.0263155,0.0432592,-0.0494932,0.0179026,-0.00310674,-0.0237054,0.0481426,-0.0149935,-0.129462,-0.242852,-0.169012,0.0575638,-0.108124,-0.117175,-0.0494932,0.0930892,-0.117558,-0.0237054,-0.0487505,-0.135473,-0.129462,-0.00527764,-0.0242771,-0.0884973,0.0233345,-0.0100759,-0.0494932,0.00458675,-0.0140859,-0.0237054,-0.00680553,-0.0116302,-0.129462,0.104383,0.0996399,-0.0884973,0.135855,0.0726347,0.0575638,0.163306,0.171872,-0.0237054,0.196156,0.0746998,-0.129462,-0.117104,-0.0568889,-0.0884973,0.0521402,-0.00355606,0.0575638,0.0166343,0.0280172,-0.0494932,0.0844003,-0.00460141
-0.0383502,0.00421806,-0.00378569,0.0627171,0.030677,0.0470759,-0.0103752,0.0178106,-0.00430212,-0.0130394,0.0423216,-0.0101473,-0.118057,-0.220317,-0.164598,0.0627171,-0.102149,-0.116841,-0.0103752,0.084999,-0.118833,-0.0130394,-0.0482702,-0.127184,-0.118057,-0.00535718,-0.022959,-0.0383502,0.0228676,-0.0100275,-0.0103752,-0.00161297,-0.0128192,-0.0130394,-0.00758217,-0.0107231,-0.118057,0.099694,0.097195,-0.0383502,0.123676,0.0715394,0.0627171,0.126518,0.179374,-0.0130394,0.211005,0.0738996,-0.118057,-0.109796,-0.052137,-0.0383502,0.0386637,-0.000143592,0.0627171,0.0186058,0.0305929,-0.0103752,0.0788453,-0.00498503
0.0117968,0.00512449,-0.00193251,0.0678704,0.0355279,0.0508926,0.0287429,0.0148172,-0.0054975,-0.00237331,0.036275,-0.00530108,-0.106652,-0.191223,-0.160184,0.0678704,-0.096518,-0.116507,0.0287429,0.0564232,-0.120109,-0.00237331,-0.049974,-0.118895,-0.106652,-0.00631719,-0.021641,0.0117968,0.015052,-0.00997903,0.0287429,-0.0113685,-0.0115525,-0.00237331,-0.00781075,-0.00981591,-0.106652,0.0960456,0.09475,0.0117968,0.0958768,0.070444,0.0678704,0.10105,0.186876,-0.00237331,0.219733,0.0730994,-0.106652,-0.0962665,-0.047385,0.0117968,0.0119052,0.00326887,0.0678704,0.0216628,0.0331686,0.0287429,0.0644816,-0.00536865
0.0619439,0.00546434,-7.93296e-05,0.0730237,0.040823,0.0547093,0.0678609,0.00831619,-0.00669288,0.00829274,0.0307937,-0.000454865,-0.0952473,-0.156798,-0.15577,0.0730237,-0.0918527,-0.116173,0.0678609,0.0199646,-0.121384,0.00829274,-0.0537971,-0.110606,-0.0952473,-0.00798925,-0.0203229,0.0619439,0.00407746,-0.00993058,0.0678609,-0.022268,-0.0102858,0.00829274,-0.00677588,-0.00890875,-0.0952473,0.093368,0.092305,0.0619439,0.065942,0.0693487,0.0730237,0.0876991,0.194378,0.00829274,0.21324,0.0722992,-0.0952473,-0.0775608,-0.042633,0.0619439,-0.0135277,0.00668134,0.0730237,0.0258302,0.0357443,0.0678609,0.0436189,-0.00575227
0.112091,0.00496745,0.00177385,0.078177,0.0465082,0.058526,0.106979,-0.00108661,-0.00788826,0.0189588,0.025398,0.00439135,-0.0838423,-0.119556,-0.151356,0.078177,-0.0883548,-0.115839,0.106979,-0.00523835,-0.12266,0.0189588,-0.0577782,-0.102318,-0.0838423,-0.0100361,-0.0190048,0.112091,-0.005512,-0.00988213,0.106979,-0.0308044,-0.00901915,0.0189588,-0.0056046,-0.0080016,-0.0838423,0.0912431,0.08986,0.112091,0.0481104,0.0682534,0.078177,0.086349,0.20188,0.0189588,0.205077,0.071499,-0.0838423,-0.0560833,-0.037881,0.112091,-0.0223862,0.0100938,0.078177,0.0310269,0.03832,0.106979,0.0217409,-0.00613589
0.162238,0.00375722,0.00362703,0.0833303,0.0525447,0.0623428,0.146097,-0.0133771,-0.00908364,0.0296248,0.0207899,0.00923756,-0.0724373,-0.0773447,-0.146942,0.0833303,-0.0872701,-0.115505,0.146097,-0.000903755,-0.123935,0.0296248,-0.0614938,-0.0940285,-0.0724373,-0.0127439,-0.0176867,0.162238,-0.0115734,-0.00983368,0.146097,-0.0335756,-0.00775247,0.0296248,-0.00359343,-0.00709445,-0.0724373,0.0901161,0.0874151,0.162238,0.0473444,0.0671581,0.0833303,0.101995,0.209382,0.0296248,0.186095,0.0706988,-0.0724373,-0.029692,-0.0331291,0.162238,-0.0101214,0.0135063,0.0833303,0.0373749,0.0408957,0.146097,0.00335089,-0.00651951
0.212385,0.00238451,0.00548021,0.0884836,0.0586027,0.0661595,0.185215,-0.0278816,-0.010279,0.0402909,0.0166474,0.0140838,-0.0610323,-0.0294475,-0.142528,0.0884836,-0.0863812,-0.11517,0.185215,0.0481441,-0.125211,0.0402909,-0.0642195,-0.0857395,-0.0610323,-0.0162058,-0.0163686,0.212385,-0.0147254,-0.00978523,0.185215,-0.0274362,-0.00648578,0.0402909,-0.00128152,-0.00618729,-0.0610323,0.0902024,0.0849701,0.212385,0.0580959,0.0660627,0.0884836,0.118899,0.216884,0.0402909,0.162853,0.0698986,-0.0610323,0.00238957,-0.0283771,0.212385,0.0157474,0.0169187,0.0884836,0.0438012,0.0434713,0.185215,-0.00676197,-0.00690313
