Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
3.27137,0.0257143,14.1132,0.0257143,2.08073,0.0271429,14.0195,0.0257143,0.268,0.0257143,All
3.28689,0.0271429,14.1205,0.0271429,2.08815,0.0285714,14.0302,0.0271429,0.268,0.0271429,All
3.29157,0.0285714,14.1394,0.0285714,2.1572,0.03,14.1464,0.0285714,0.268,0.0285714,All
3.29523,0.03,14.1453,0.03,2.1684,0.0314286,14.2,0.03,0.268,0.03,All
3.29714,0.0314286,14.166,0.0314286,2.17974,0.0328571,14.2679,0.0314286,0.268,0.0314286,All
3.30056,0.0328571,14.223,0.0328571,2.18351,0.0342857,14.3179,0.0328571,0.268,0.0328571,All
3.30267,0.0342857,14.2511,0.0342857,2.19591,0.0357143,14.3597,0.0342857,0.268,0.0342857,All
3.3087,0.0357143,14.2732,0.0357143,2.19753,0.0371429,14.3742,0.0357143,0.268,0.0357143,All
3.31014,0.0371429,14.2967,0.0371429,2.23105,0.0385714,14.6906,0.0371429,0.268,0.0371429,All
3.31938,0.0385714,14.3184,0.0385714,2.2343,0.04,14.7009,0.0385714,0.268,0.0385714,All
3.32497,0.04,14.3605,0.04,2.23994,0.0414286,14.7307,0.04,0.268,0.04,All
3.3253,0.0414286,14.424,0.0414286,2.25354,0.0428571,14.7929,0.0414286,0.268,0.0414286,All
3.33585,0.0428571,14.5901,0.0428571,2.27765,0.0442857,14.8177,0.0428571,0.268,0.0428571,All
3.34823,0.0442857,14.6186,0.0442857,2.28493,0.0457143,14.8557,0.0442857,0.268,0.0442857,All
3.35333,0.0457143,14.6195,0.0457143,2.31956,0.0471429,14.8575,0.0457143,0.268,0.0457143,All
3.35457,0.0471429,14.6737,0.0471429,2.32608,0.0485714,14.9085,0.0471429,0.268,0.0471429,All
3.35659,0.0485714,14.6833,0.0485714,2.32648,0.05,15.1242,0.0485714,0.268,0.0485714,All
3.35704,0.05,14.7098,0.05,2.38107,0.0514286,15.312,0.05,0.268,0.05,All
3.35943,0.0514286,14.7572,0.0514286,2.39691,0.0528571,15.3714,0.0514286,0.268,0.0514286,All
3.36803,0.0528571,14.7692,0.0528571,2.40478,0.0542857,15.5042,0.0528571,0.268,0.0528571,All
3.38021,0.0542857,14.7918,0.0542857,2.40931,0.0557143,15.5129,0.0542857,0.268,0.0542857,All
3.3826,0.0557143,14.9005,0.0557143,2.45861,0.0571429,15.5424,0.0557143,0.268,0.0557143,All
3.38537,0.0571429,14.9071,0.0571429,2.4627,0.0585714,15.5579,0.0571429,0.268,0.0571429,All
3.40814,0.0585714,14.9091,0.0585714,2.55312,0.06,15.5612,0.0585714,0.268,0.0585714,All
3.41568,0.06,14.9257,0.06,2.55464,0.0614286,15.5673,0.06,0.268,0.06,All
3.42396,0.0614286,14.9398,0.0614286,2.56537,0.0628571,15.5877,0.0614286,0.268,0.0614286,All
3.45676,0.0628571,14.958,0.0628571,2.57043,0.0642857,15.6145,0.0628571,0.268,0.0628571,All
3.46474,0.0642857,15.0067,0.0642857,2.61345,0.0657143,15.6821,0.0642857,0.268,0.0642857,All
3.46647,0.0657143,15.0221,0.0657143,2.62639,0.0671429,15.7366,0.0657143,0.268,0.0657143,All
3.46787,0.0671429,15.0454,0.0671429,2.64205,0.0685714,15.7767,0.0671429,0.268,0.0671429,All
3.46866,0.0685714,15.0916,0.0685714,2.69323,0.07,15.7998,0.0685714,0.268,0.0685714,All
3.49173,0.07,15.1524,0.07,2.6954,0.0714286,15.8826,0.07,0.268,0.07,All
3.62009,0.0714286,15.2008,0.0714286,2.70287,0.0728571,15.8894,0.0714286,0.268,0.0714286,All
3.86165,0.0728571,15.3659,0.0728571,2.79299,0.0742857,15.9337,0.0728571,0.268,0.0728571,All
4.03574,0.0742857,15.4075,0.0742857,2.80064,0.0757143,15.9482,0.0742857,0.268,0.0742857,All
4.14224,0.0757143,15.4182,0.0757143,2.8283,0.0771429,16.031,0.0757143,0.268,0.0757143,All
4.1455,0.0771429,15.4395,0.0771429,2.92354,0.0785714,16.0417,0.0771429,0.268,0.0771429,All
4.14902,0.0785714,15.4685,0.0785714,2.93506,0.08,16.0649,0.0785714,0.268,0.0785714,All
4.16635,0.08,15.649,0.08,2.9725,0.0814286,16.1776,0.08,0.268,0.08,All
4.17731,0.0814286,15.6849,0.0814286,2.97638,0.0828571,16.2009,0.0814286,0.268,0.0814286,All
4.18675,0.0828571,15.74,0.0828571,2.99934,0.0842857,16.3424,0.0828571,0.268,0.0828571,All
4.18905,0.0842857,15.7467,0.0842857,3.01495,0.0857143,16.3929,0.0842857,0.268,0.0842857,All
4.22065,0.0857143,15.9694,0.0857143,3.01529,0.0871429,16.4261,0.0857143,0.268,0.0857143,All
4.23627,0.0871429,15.975,0.0871429,3.0279,0.0885714,16.4697,0.0871429,0.268,0.0871429,All
4.23661,0.0885714,16.0057,0.0885714,3.06158,0.09,16.4904,0.0885714,0.268,0.0885714,All
4.23671,0.09,16.0087,0.09,3.06402,0.0914286,16.5259,0.09,0.268,0.09,All
4.2429,0.0914286,16.0245,0.0914286,3.09681,0.0928571,16.5423,0.0914286,0.268,0.0914286,All
4.24418,0.0928571,16.0533,0.0928571,3.09709,0.0942857,16.5635,0.0928571,0.268,0.0928571,All
4.25536,0.0942857,16.054,0.0942857,3.11727,0.0957143,16.6298,0.0942857,0.268,0.0942857,All
4.26588,0.0957143,16.2291,0.0957143,3.17174,0.0971429,16.6503,0.0957143,0.268,0.0957143,All
4.2726,0.0971429,16.3522,0.0971429,3.1814,0.0985714,16.6688,0.0971429,0.268,0.0971429,All
4.28716,0.0985714,16.468,0.0985714,3.21546,0.1,16.815,0.0985714,0.268,0.0985714,All
4.29128,0.1,16.5263,0.1,3.23052,0.101429,16.9165,0.1,0.268,0.1,All
4.29782,0.101429,16.6272,0.101429,3.23836,0.102857,17.1297,0.101429,0.268,0.101429,All
4.30118,0.102857,16.6315,0.102857,3.26757,0.104286,17.1467,0.102857,0.268,0.102857,All
4.30499,0.104286,16.6537,0.104286,3.30621,0.105714,17.1555,0.104286,0.268,0.104286,All
4.30566,0.105714,16.8169,0.105714,3.30845,0.107143,17.2484,0.105714,0.268,0.105714,All
4.31232,0.107143,16.8551,0.107143,3.31758,0.108571,17.2666,0.107143,0.268,0.107143,All
4.32056,0.108571,16.8926,0.108571,3.3242,0.11,17.317,0.108571,0.268,0.108571,All
4.3249,0.11,16.8953,0.11,3.35701,0.111429,17.37,0.11,0.268,0.11,All
4.32558,0.111429,17.0157,0.111429,3.36299,0.112857,17.3822,0.111429,0.268,0.111429,All
4.33194,0.112857,17.0303,0.112857,3.38153,0.114286,17.3982,0.112857,0.268,0.112857,All
4.35362,0.114286,17.0398,0.114286,3.38432,0.115714,17.4941,0.114286,0.268,0.114286,All
4.35415,0.115714,17.0547,0.115714,3.39565,0.117143,17.4964,0.115714,0.268,0.115714,All
4.35534,0.117143,17.0603,0.117143,3.41269,0.118571,17.503,0.117143,0.268,0.117143,All
4.36475,0.118571,17.0677,0.118571,3.42738,0.12,17.5182,0.118571,0.268,0.118571,All
4.37863,0.12,17.0765,0.12,3.43127,0.121429,17.5349,0.12,0.268,0.12,All
4.39662,0.121429,17.139,0.121429,3.4734,0.122857,17.5606,0.121429,0.268,0.121429,All
4.41374,0.122857,17.1624,0.122857,3.47533,0.124286,17.566,0.122857,0.268,0.122857,All
4.42145,0.124286,17.1997,0.124286,3.48586,0.125714,17.611,0.124286,0.268,0.124286,All
4.42234,0.125714,17.3226,0.125714,3.51716,0.127143,17.6254,0.125714,0.268,0.125714,All
4.4284,0.127143,17.3254,0.127143,3.53036,0.128571,17.6556,0.127143,0.268,0.127143,All
4.42972,0.128571,17.3355,0.128571,3.58351,0.13,17.8058,0.128571,0.268,0.128571,All
4.45937,0.13,17.3876,0.13,3.62012,0.131429,17.9564,0.13,0.268,0.13,All
4.46618,0.131429,17.3897,0.131429,3.62972,0.132857,17.9691,0.131429,0.268,0.131429,All
4.47278,0.132857,17.4451,0.132857,3.64818,0.134286,17.9917,0.132857,0.268,0.132857,All
4.49976,0.134286,17.47,0.134286,3.68342,0.135714,17.9991,0.134286,0.268,0.134286,All
4.50045,0.135714,17.6229,0.135714,3.69364,0.137143,18.005,0.135714,0.268,0.135714,All
4.52015,0.137143,17.6699,0.137143,3.69484,0.138571,18.0752,0.137143,0.268,0.137143,All
4.52159,0.138571,17.6728,0.138571,3.79748,0.14,18.1155,0.138571,0.268,0.138571,All
4.56049,0.14,17.6804,0.14,3.79962,0.141429,18.164,0.14,0.268,0.14,All
4.63569,0.141429,17.7588,0.141429,3.83937,0.142857,18.1896,0.141429,0.268,0.141429,All
4.76384,0.142857,17.9684,0.142857,3.92869,0.144286,18.218,0.142857,0.268,0.142857,All
5.43693,0.144286,17.9687,0.144286,3.94088,0.145714,18.2435,0.144286,0.268,0.144286,All
5.50777,0.145714,17.9753,0.145714,3.95614,0.147143,18.2536,0.145714,0.268,0.145714,All
5.51016,0.147143,18.0211,0.147143,4.02524,0.148571,18.551,0.147143,0.268,0.147143,All
5.53223,0.148571,18.0633,0.148571,4.06731,0.15,18.6522,0.148571,0.268,0.148571,All
5.5414,0.15,18.1085,0.15,4.08473,0.151429,18.659,0.15,0.268,0.15,All
5.54623,0.151429,18.1447,0.151429,4.09173,0.152857,18.7224,0.151429,0.268,0.151429,All
5.60659,0.152857,18.2957,0.152857,4.09403,0.154286,18.8434,0.152857,0.268,0.152857,All
5.61455,0.154286,18.3163,0.154286,4.1201,0.155714,18.8568,0.154286,0.268,0.154286,All
5.62316,0.155714,18.3706,0.155714,4.12838,0.157143,18.8676,0.155714,0.268,0.155714,All
5.6257,0.157143,18.393,0.157143,4.19196,0.158571,18.9441,0.157143,0.268,0.157143,All
5.63644,0.158571,18.4102,0.158571,4.24255,0.16,19.0098,0.158571,0.268,0.158571,All
5.64381,0.16,18.4672,0.16,4.2639,0.161429,19.1979,0.16,0.268,0.16,All
5.64484,0.161429,18.4756,0.161429,4.29117,0.162857,19.3025,0.161429,0.268,0.161429,All
5.65117,0.162857,18.5306,0.162857,4.30712,0.164286,19.3095,0.162857,0.268,0.162857,All
5.65134,0.164286,18.5458,0.164286,4.30959,0.165714,19.3109,0.164286,0.268,0.164286,All
5.6623,0.165714,18.5718,0.165714,4.3274,0.167143,19.5877,0.165714,0.268,0.165714,All
5.70958,0.167143,18.5966,0.167143,4.34027,0.168571,19.6355,0.167143,0.268,0.167143,All
5.70978,0.168571,18.6872,0.168571,4.34922,0.17,19.758,0.168571,0.268,0.168571,All
5.71738,0.17,18.7204,0.17,4.36909,0.171429,19.8607,0.17,0.268,0.17,All
5.7259,0.171429,18.7242,0.171429,4.44512,0.172857,19.9289,0.171429,0.268,0.171429,All
5.73108,0.172857,18.7746,0.172857,4.48929,0.174286,19.9736,0.172857,0.268,0.172857,All
5.73701,0.174286,18.7772,0.174286,4.50439,0.175714,19.9816,0.174286,0.268,0.174286,All
5.74181,0.175714,18.8268,0.175714,4.51015,0.177143,20.0864,0.175714,0.268,0.175714,All
5.74279,0.177143,18.8347,0.177143,4.53638,0.178571,20.122,0.177143,0.268,0.177143,All
5.74454,0.178571,18.9616,0.178571,4.58381,0.18,20.1286,0.178571,0.268,0.178571,All
5.74691,0.18,18.9618,0.18,4.61391,0.181429,20.1688,0.18,0.268,0.18,All
5.75637,0.181429,18.9809,0.181429,4.64533,0.182857,20.2474,0.181429,0.268,0.181429,All
5.76318,0.182857,19.0149,0.182857,4.65419,0.184286,20.5422,0.182857,0.268,0.182857,All
5.77154,0.184286,19.0199,0.184286,4.66764,0.185714,20.5648,0.184286,0.268,0.184286,All
5.77535,0.185714,19.024,0.185714,4.66877,0.187143,20.6537,0.185714,0.268,0.185714,All
5.77833,0.187143,19.1254,0.187143,4.68203,0.188571,20.6734,0.187143,0.268,0.187143,All
5.78388,0.188571,19.1962,0.188571,4.70753,0.19,20.6879,0.188571,0.268,0.188571,All
5.78771,0.19,19.2771,0.19,4.71092,0.191429,20.8324,0.19,0.268,0.19,All
5.80707,0.191429,19.2848,0.191429,4.74018,0.192857,20.8752,0.191429,0.268,0.191429,All
5.82548,0.192857,19.3631,0.192857,4.76482,0.194286,20.898,0.192857,0.268,0.192857,All
5.82658,0.194286,19.4344,0.194286,4.7936,0.195714,20.8982,0.194286,0.268,0.194286,All
5.82799,0.195714,19.4531,0.195714,4.85538,0.197143,20.9133,0.195714,0.268,0.195714,All
5.83272,0.197143,19.6629,0.197143,4.96904,0.198571,20.9476,0.197143,0.268,0.197143,All
5.83534,0.198571,19.7599,0.198571,4.97076,0.2,20.9788,0.198571,0.268,0.198571,All
5.83732,0.2,19.7664,0.2,4.97079,0.201429,21.2851,0.2,0.268,0.2,All
5.83892,0.201429,19.7862,0.201429,5.00033,0.202857,21.3699,0.201429,0.268,0.201429,All
5.84004,0.202857,19.8911,0.202857,5.02559,0.204286,21.5251,0.202857,0.268,0.202857,All
5.84492,0.204286,20.0096,0.204286,5.03534,0.205714,21.6842,0.204286,0.268,0.204286,All
5.85206,0.205714,20.1342,0.205714,5.03655,0.207143,21.6871,0.205714,0.268,0.205714,All
5.86571,0.207143,20.1825,0.207143,5.07379,0.208571,21.7292,0.207143,0.268,0.207143,All
5.86995,0.208571,20.2431,0.208571,5.12972,0.21,21.7372,0.208571,0.268,0.208571,All
5.87841,0.21,20.261,0.21,5.14551,0.211429,21.7844,0.21,0.268,0.21,All
5.87954,0.211429,20.3688,0.211429,5.16233,0.212857,21.7955,0.211429,0.268,0.211429,All
5.87978,0.212857,20.3756,0.212857,5.17626,0.214286,21.8151,0.212857,0.268,0.212857,All
5.903,0.214286,20.3901,0.214286,5.18512,0.215714,21.8287,0.214286,0.268,0.214286,All
5.92815,0.215714,20.4645,0.215714,5.18655,0.217143,21.8412,0.215714,0.268,0.215714,All
5.93394,0.217143,20.4834,0.217143,5.19161,0.218571,21.9956,0.217143,0.268,0.217143,All
5.94324,0.218571,20.5028,0.218571,5.20473,0.22,22.0233,0.218571,0.268,0.218571,All
5.94715,0.22,20.5076,0.22,5.23078,0.221429,22.0822,0.22,0.268,0.22,All
5.95223,0.221429,20.5456,0.221429,5.27646,0.222857,22.1078,0.221429,0.268,0.221429,All
5.97846,0.222857,20.566,0.222857,5.27922,0.224286,22.2233,0.222857,0.268,0.222857,All
5.98273,0.224286,20.584,0.224286,5.32676,0.225714,22.237,0.224286,0.268,0.224286,All
5.99639,0.225714,20.6019,0.225714,5.33014,0.227143,22.3285,0.225714,0.268,0.225714,All
6.01045,0.227143,20.72,0.227143,5.33788,0.228571,22.3544,0.227143,0.268,0.227143,All
6.02185,0.228571,20.8045,0.228571,5.3396,0.23,22.5415,0.228571,0.268,0.228571,All
6.03031,0.23,20.9223,0.23,5.38762,0.231429,22.5794,0.23,0.268,0.23,All
6.04665,0.231429,20.9841,0.231429,5.39801,0.232857,22.7492,0.231429,0.268,0.231429,All
6.06297,0.232857,20.9991,0.232857,5.39871,0.234286,22.7786,0.232857,0.268,0.232857,All
6.06428,0.234286,21.0596,0.234286,5.42608,0.235714,22.7989,0.234286,0.268,0.234286,All
6.07288,0.235714,21.0648,0.235714,5.43385,0.237143,22.8183,0.235714,0.268,0.235714,All
6.07852,0.237143,21.1017,0.237143,5.44966,0.238571,22.8647,0.237143,0.268,0.237143,All
6.08185,0.238571,21.1888,0.238571,5.47004,0.24,22.9074,0.238571,0.268,0.238571,All
6.08554,0.24,21.2133,0.24,5.47956,0.241429,22.9688,0.24,0.268,0.24,All
6.09356,0.241429,21.2406,0.241429,5.4829,0.242857,22.9731,0.241429,0.268,0.241429,All
6.09502,0.242857,21.2672,0.242857,5.4902,0.244286,23.0029,0.242857,0.268,0.242857,All
6.09962,0.244286,21.3458,0.244286,5.49192,0.245714,23.1615,0.244286,0.268,0.244286,All
6.10711,0.245714,21.3494,0.245714,5.49248,0.247143,23.2067,0.245714,0.268,0.245714,All
6.11106,0.247143,21.3591,0.247143,5.53918,0.248571,23.2911,0.247143,0.268,0.247143,All
6.11483,0.248571,21.3696,0.248571,5.54002,0.25,23.2912,0.248571,0.268,0.248571,All
6.13025,0.25,21.5832,0.25,5.54032,0.251429,23.3137,0.25,0.268,0.25,All
6.14769,0.251429,21.7065,0.251429,5.5557,0.252857,23.3689,0.251429,0.268,0.251429,All
6.15001,0.252857,21.7097,0.252857,5.55716,0.254286,23.4203,0.252857,0.268,0.252857,All
6.15667,0.254286,21.7825,0.254286,5.56196,0.255714,23.5583,0.254286,0.268,0.254286,All
6.15775,0.255714,21.881,0.255714,5.5753,0.257143,23.8716,0.255714,0.268,0.255714,All
6.15978,0.257143,21.9595,0.257143,5.60768,0.258571,23.8892,0.257143,0.268,0.257143,All
6.16043,0.258571,22.0114,0.258571,5.66624,0.26,24.0432,0.258571,0.268,0.258571,All
6.16154,0.26,22.0304,0.26,5.72777,0.261429,24.0565,0.26,0.268,0.26,All
6.16403,0.261429,22.0581,0.261429,5.75645,0.262857,24.0942,0.261429,0.268,0.261429,All
6.17027,0.262857,22.0648,0.262857,5.77131,0.264286,24.1185,0.262857,0.268,0.262857,All
6.17427,0.264286,22.0797,0.264286,5.77371,0.265714,24.142,0.264286,0.268,0.264286,All
6.17443,0.265714,22.116,0.265714,5.79477,0.267143,24.241,0.265714,0.268,0.265714,All
6.17625,0.267143,22.1258,0.267143,5.8161,0.268571,24.3165,0.267143,0.268,0.267143,All
6.17777,0.268571,22.2305,0.268571,5.8441,0.27,24.3551,0.268571,0.268,0.268571,All
6.18153,0.27,22.3173,0.27,5.85749,0.271429,24.3695,0.27,0.268,0.27,All
6.18276,0.271429,22.3748,0.271429,5.87205,0.272857,24.384,0.271429,0.268,0.271429,All
6.19001,0.272857,22.3993,0.272857,5.87527,0.274286,24.4751,0.272857,0.268,0.272857,All
6.19018,0.274286,22.4009,0.274286,5.87852,0.275714,24.4853,0.274286,0.268,0.274286,All
6.19198,0.275714,22.4166,0.275714,5.89601,0.277143,24.4882,0.275714,0.268,0.275714,All
6.19643,0.277143,22.438,0.277143,5.95848,0.278571,24.6253,0.277143,0.268,0.277143,All
6.19955,0.278571,22.5112,0.278571,5.97058,0.28,24.7628,0.278571,0.268,0.278571,All
6.20055,0.28,22.553,0.28,5.99273,0.281429,24.782,0.28,0.268,0.28,All
6.20838,0.281429,22.5956,0.281429,5.99494,0.282857,24.8585,0.281429,0.268,0.281429,All
6.21274,0.282857,22.7345,0.282857,6.12889,0.284286,24.8938,0.282857,0.268,0.282857,All
6.21973,0.284286,22.7443,0.284286,6.13127,0.285714,24.9672,0.284286,0.268,0.284286,All
6.22072,0.285714,22.7444,0.285714,6.13242,0.287143,25.0599,0.285714,0.268,0.285714,All
6.22169,0.287143,22.8005,0.287143,6.13557,0.288571,25.106,0.287143,0.268,0.287143,All
6.22192,0.288571,22.848,0.288571,6.16211,0.29,25.1595,0.288571,0.268,0.288571,All
6.22434,0.29,22.8874,0.29,6.16563,0.291429,25.2981,0.29,0.268,0.29,All
6.22771,0.291429,22.9399,0.291429,6.20288,0.292857,25.3351,0.291429,0.268,0.291429,All
6.23266,0.292857,22.9432,0.292857,6.2122,0.294286,25.3454,0.292857,0.268,0.292857,All
6.2366,0.294286,22.9658,0.294286,6.21895,0.295714,25.4304,0.294286,0.268,0.294286,All
6.23736,0.295714,22.9849,0.295714,6.23247,0.297143,25.4907,0.295714,0.268,0.295714,All
6.23764,0.297143,22.9937,0.297143,6.24045,0.298571,25.5468,0.297143,0.268,0.297143,All
6.23921,0.298571,23.0139,0.298571,6.24535,0.3,25.612,0.298571,0.268,0.298571,All
6.24187,0.3,23.0184,0.3,6.27028,0.301429,25.6292,0.3,0.268,0.3,All
6.24216,0.301429,23.0502,0.301429,6.27829,0.302857,25.632,0.301429,0.268,0.301429,All
6.25431,0.302857,23.0524,0.302857,6.29515,0.304286,25.6613,0.302857,0.268,0.302857,All
6.26033,0.304286,23.0694,0.304286,6.30991,0.305714,25.6874,0.304286,0.268,0.304286,All
6.26071,0.305714,23.0809,0.305714,6.32565,0.307143,25.7257,0.305714,0.268,0.305714,All
6.27348,0.307143,23.1408,0.307143,6.35567,0.308571,25.7275,0.307143,0.268,0.307143,All
6.27749,0.308571,23.1469,0.308571,6.35638,0.31,25.748,0.308571,0.268,0.308571,All
6.28163,0.31,23.2391,0.31,6.38548,0.311429,25.7691,0.31,0.268,0.31,All
6.28203,0.311429,23.2601,0.311429,6.39177,0.312857,25.806,0.311429,0.268,0.311429,All
6.28334,0.312857,23.2668,0.312857,6.40165,0.314286,25.8398,0.312857,0.268,0.312857,All
6.28366,0.314286,23.3184,0.314286,6.56018,0.315714,25.8888,0.314286,0.268,0.314286,All
6.28541,0.315714,23.3224,0.315714,6.56976,0.317143,25.9333,0.315714,0.268,0.315714,All
6.29549,0.317143,23.3426,0.317143,6.61319,0.318571,26.0191,0.317143,0.268,0.317143,All
6.29865,0.318571,23.4219,0.318571,6.622,0.32,26.0627,0.318571,0.268,0.318571,All
6.29985,0.32,23.4263,0.32,6.62321,0.321429,26.0969,0.32,0.268,0.32,All
6.30499,0.321429,23.4536,0.321429,6.63937,0.322857,26.1176,0.321429,0.268,0.321429,All
6.30759,0.322857,23.475,0.322857,6.66105,0.324286,26.1952,0.322857,0.268,0.322857,All
6.30868,0.324286,23.5136,0.324286,6.66179,0.325714,26.223,0.324286,0.268,0.324286,All
6.30882,0.325714,23.5183,0.325714,6.67571,0.327143,26.2411,0.325714,0.268,0.325714,All
6.3103,0.327143,23.5442,0.327143,6.68635,0.328571,26.2877,0.327143,0.268,0.327143,All
6.31149,0.328571,23.602,0.328571,6.7045,0.33,26.319,0.328571,0.268,0.328571,All
6.31589,0.33,23.6039,0.33,6.70523,0.331429,26.3309,0.33,0.268,0.33,All
6.31703,0.331429,23.6477,0.331429,6.73062,0.332857,26.3344,0.331429,0.268,0.331429,All
6.32253,0.332857,23.8005,0.332857,6.74225,0.334286,26.3346,0.332857,0.268,0.332857,All
6.32366,0.334286,23.8053,0.334286,6.74515,0.335714,26.3622,0.334286,0.268,0.334286,All
6.33388,0.335714,23.8128,0.335714,6.76053,0.337143,26.3979,0.335714,0.268,0.335714,All
6.3363,0.337143,23.8141,0.337143,6.79561,0.338571,26.4756,0.337143,0.268,0.337143,All
6.33736,0.338571,23.8191,0.338571,6.8231,0.34,26.4941,0.338571,0.268,0.338571,All
6.3419,0.34,23.8199,0.34,6.82604,0.341429,26.4968,0.34,0.268,0.34,All
6.3464,0.341429,23.85,0.341429,6.82828,0.342857,26.5082,0.341429,0.268,0.341429,All
6.34873,0.342857,23.8577,0.342857,6.83854,0.344286,26.545,0.342857,0.268,0.342857,All
6.35165,0.344286,23.9878,0.344286,6.8561,0.345714,26.6109,0.344286,0.268,0.344286,All
6.35466,0.345714,24.0114,0.345714,6.89268,0.347143,26.6555,0.345714,0.268,0.345714,All
6.3556,0.347143,24.0223,0.347143,6.90114,0.348571,26.6672,0.347143,0.268,0.347143,All
6.36089,0.348571,24.0438,0.348571,6.92047,0.35,26.7433,0.348571,0.268,0.348571,All
6.36158,0.35,24.0538,0.35,6.92762,0.351429,26.7884,0.35,0.268,0.35,All
6.36394,0.351429,24.0595,0.351429,6.9325,0.352857,26.8122,0.351429,0.268,0.351429,All
6.36518,0.352857,24.0758,0.352857,6.93665,0.354286,26.8619,0.352857,0.268,0.352857,All
6.37326,0.354286,24.0839,0.354286,6.9522,0.355714,26.9236,0.354286,0.268,0.354286,All
6.37362,0.355714,24.0961,0.355714,6.95618,0.357143,26.9489,0.355714,0.268,0.355714,All
6.3741,0.357143,24.131,0.357143,6.95653,0.358571,26.9517,0.357143,0.268,0.357143,All
6.37759,0.358571,24.1567,0.358571,6.95827,0.36,26.9647,0.358571,0.268,0.358571,All
6.38359,0.36,24.2061,0.36,6.96709,0.361429,27.0137,0.36,0.268,0.36,All
6.38597,0.361429,24.3348,0.361429,6.98293,0.362857,27.0444,0.361429,0.268,0.361429,All
6.38662,0.362857,24.37,0.362857,6.9893,0.364286,27.0711,0.362857,0.268,0.362857,All
6.38681,0.364286,24.3955,0.364286,6.9907,0.365714,27.0966,0.364286,0.268,0.364286,All
6.38719,0.365714,24.4178,0.365714,7.00803,0.367143,27.1108,0.365714,0.268,0.365714,All
6.38801,0.367143,24.4539,0.367143,7.02908,0.368571,27.1615,0.367143,0.268,0.367143,All
6.39058,0.368571,24.5505,0.368571,7.03045,0.37,27.1713,0.368571,0.268,0.368571,All
6.39202,0.37,24.5782,0.37,7.03055,0.371429,27.1966,0.37,0.268,0.37,All
6.39495,0.371429,24.5982,0.371429,7.0695,0.372857,27.2397,0.371429,0.268,0.371429,All
6.39993,0.372857,24.6129,0.372857,7.12441,0.374286,27.2402,0.372857,0.268,0.372857,All
6.40141,0.374286,24.6362,0.374286,7.12542,0.375714,27.2474,0.374286,0.268,0.374286,All
6.40397,0.375714,24.6519,0.375714,7.1261,0.377143,27.2909,0.375714,0.268,0.375714,All
6.40521,0.377143,24.6568,0.377143,7.14789,0.378571,27.2919,0.377143,0.268,0.377143,All
6.41614,0.378571,24.6584,0.378571,7.15409,0.38,27.3784,0.378571,0.268,0.378571,All
6.41664,0.38,24.6985,0.38,7.16611,0.381429,27.4168,0.38,0.268,0.38,All
6.42718,0.381429,24.6993,0.381429,7.17948,0.382857,27.4325,0.381429,0.268,0.381429,All
6.4298,0.382857,24.7383,0.382857,7.18468,0.384286,27.4484,0.382857,0.268,0.382857,All
6.43635,0.384286,24.752,0.384286,7.18919,0.385714,27.453,0.384286,0.268,0.384286,All
