iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1515.6,1,5.25947,3.05437,20.5065,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1502.5,1,4.53982,5.52845,37.9346,35.7851,0.974679,0.974679,0.773044,0.998761,1.46202,1.77339,1.46202,1.16962
3,1494.47,1,4.88457,4.92585,35.9612,34.4279,0.95,0.95,0.661259,0.998761,1.425,1.72848,1.425,1.14
4,1481.37,1,3.91719,5.74829,36.5282,35.1757,0.925945,0.925945,0.623501,0.998761,1.38892,1.69063,1.38892,1.11113
5,1472.96,1,4.04514,4.7453,43.7099,40.3889,0.9025,0.9025,0.834776,0.998761,1.35375,1.64782,1.35375,1.083
6,1462.21,1,4.08953,6.11123,47.5551,43.4339,0.879648,0.879648,1.0621,0.998761,1.31947,1.6061,1.31947,1.05558
7,1455.26,1,4.13355,5.5216,47.899,43.2016,0.857375,0.857375,1.28723,0.998761,1.28606,1.56543,1.28606,1.02885
8,1429.37,1,4.67755,6.70265,43.1934,39.4037,0.835666,0.835666,0.860285,0.998761,1.2535,1.5258,1.2535,1.0028
9,1417.74,1,4.75799,5.22581,52.1203,45.8759,0.814506,0.814506,0.772439,0.998761,1.22176,1.48716,1.22176,0.977407
10,1400.68,1,5.27242,4.85979,44.9421,40.9387,0.793882,0.793882,0.752476,0.998761,1.19082,1.44951,1.19082,0.952659
11,1397.6,1,5.17364,4.6139,49.6323,43.9929,0.773781,0.773781,0.568644,0.998761,1.16067,1.4128,1.16067,0.928537
12,1379.67,1,4.98108,4.73851,42.557,38.7021,0.754188,0.754188,0.44075,0.998761,1.13128,1.37703,1.13128,0.905026
13,1369.76,1,5.00985,7.46813,36.9676,34.2773,0.735092,0.735092,0.491387,0.998761,1.10264,1.4036,1.10264,0.88211
14,1356.42,1,4.8405,6.03634,34.0725,31.888,0.716479,0.716479,0.416089,0.998761,1.07472,1.47979,1.07472,0.859775
15,1352.13,1,4.91727,6.54976,33.4214,31.4604,0.698337,0.698337,0.563818,0.998761,1.04751,1.56943,1.04751,0.838005
16,1346.91,1,4.75205,8.76297,28.5625,27.843,0.680655,0.680655,0.709856,0.998761,1.02098,1.56073,1.02098,0.816786
17,1328.54,1,4.84223,8.74667,28.4784,27.9457,0.66342,0.66342,0.518869,0.998761,0.995131,1.52121,0.995131,0.796105
