Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q2_abscissa,Q2_pdf,Q2_cdf,V2_abscissa,V2_pdf,V2_cdf,Q3_abscissa,Q3_pdf,Q3_cdf,V3_abscissa,V3_pdf,V3_cdf,split
3.68243,0.205638,0.101609,21.2518,0.0332364,0.0845588,4.03937,2.22045e-16,2.22045e-16,2179.97,7.01561e-06,0.973926,2.74976,2.22045e-16,2.22045e-16,3701.02,1.18523e-06,0.995212,All
3.79251,0.232439,0.125731,21.8629,0.0382673,0.10641,4.0394,2.22045e-16,2.22045e-16,2316.22,6.40869e-06,0.974839,2.74979,2.22045e-16,2.22045e-16,3932.33,1.06141e-06,0.995472,All
3.9026,0.257887,0.152736,22.4741,0.043192,0.131311,4.03942,2.22045e-16,2.22045e-16,2452.47,5.88338e-06,0.975676,2.74981,2.22045e-16,2.22045e-16,4163.65,9.5623e-07,0.995705,All
4.01269,0.281251,0.182434,23.0852,0.0478614,0.159151,4.03944,2.22045e-16,2.22045e-16,2588.72,5.42513e-06,0.976445,2.74984,2.22045e-16,2.22045e-16,4394.96,8.66085e-07,0.995915,All
4.12278,0.301906,0.21456,23.6963,0.0521392,0.189731,4.03946,2.22045e-16,2.22045e-16,2724.97,5.02256e-06,0.977157,2.74986,2.22045e-16,2.22045e-16,4626.28,7.88222e-07,0.996106,All
4.23286,0.319358,0.248788,24.3075,0.0559077,0.222775,4.03949,2.22045e-16,2.22045e-16,2861.22,4.66666e-06,0.977816,2.74989,2.22045e-16,2.22045e-16,4857.59,7.20489e-07,0.996281,All
4.34295,0.333259,0.284744,24.9186,0.0590739,0.257943,4.03951,2.22045e-16,2.22045e-16,2997.47,4.35022e-06,0.97843,2.74991,2.22045e-16,2.22045e-16,5088.9,6.6119e-07,0.99644,All
4.45304,0.343406,0.322025,25.5298,0.0615714,0.294844,4.03953,2.22045e-16,2.22045e-16,3133.71,4.06739e-06,0.979003,2.74994,2.22045e-16,2.22045e-16,5320.22,6.0897e-07,0.996587,All
4.56312,0.349741,0.360213,26.1409,0.0633621,0.333057,4.03955,2.22045e-16,2.22045e-16,3269.96,3.8134e-06,0.97954,2.74996,2.22045e-16,2.22045e-16,5551.53,5.62739e-07,0.996723,All
4.67321,0.352331,0.398891,26.752,0.0644346,0.372144,4.03958,2.22045e-16,2.22045e-16,3406.21,3.5843e-06,0.980043,2.74999,2.22045e-16,2.22045e-16,5782.85,5.21608e-07,0.996848,All
4.7833,0.351356,0.437656,27.3632,0.0648022,0.41167,4.0396,2.22045e-16,2.22045e-16,3542.46,3.37683e-06,0.980517,2.75001,2.22045e-16,2.22045e-16,6014.16,4.84849e-07,0.996964,All
4.89338,0.347084,0.47613,27.9743,0.0644995,0.451214,4.03962,2.22045e-16,2.22045e-16,3678.71,3.18823e-06,0.980964,2.75004,2.22045e-16,2.22045e-16,6245.47,4.51861e-07,0.997072,All
5.00347,0.339848,0.513966,28.5855,0.0635781,0.490381,4.03965,2.22045e-16,2.22045e-16,3814.96,3.01621e-06,0.981387,2.75006,2.22045e-16,2.22045e-16,6476.79,4.22141e-07,0.997173,All
5.11356,0.330027,0.55086,29.1966,0.062103,0.528812,4.03967,2.22045e-16,2.22045e-16,3951.2,2.85881e-06,0.981787,2.75009,2.22045e-16,2.22045e-16,6708.1,3.95269e-07,0.997268,All
5.22364,0.318027,0.58655,29.8078,0.0601474,0.56619,4.03969,2.22045e-16,2.22045e-16,4087.45,2.71434e-06,0.982166,2.75011,2.22045e-16,2.22045e-16,6939.41,3.70891e-07,0.997357,All
5.33373,0.304257,0.620817,30.4189,0.0577897,0.602247,4.03971,2.22045e-16,2.22045e-16,4223.7,2.58138e-06,0.982527,2.75014,2.22045e-16,2.22045e-16,7170.73,3.48706e-07,0.99744,All
5.44382,0.289121,0.653489,31.03,0.0551093,0.63676,4.03974,2.22045e-16,2.22045e-16,4359.95,2.45869e-06,0.98287,2.75016,2.22045e-16,2.22045e-16,7402.04,3.28457e-07,0.997518,All
5.55391,0.273,0.684437,31.6412,0.052184,0.669556,4.03976,2.22045e-16,2.22045e-16,4496.2,2.3452e-06,0.983198,2.75019,2.22045e-16,2.22045e-16,7633.36,3.09924e-07,0.997592,All
5.66399,0.256248,0.713573,32.2523,0.0490874,0.700509,4.03978,2.22045e-16,2.22045e-16,4632.45,2.23997e-06,0.98351,2.75021,2.22045e-16,2.22045e-16,7864.67,2.92918e-07,0.997661,All
5.77408,0.239184,0.740845,32.8635,0.0458874,0.729534,4.0398,2.22045e-16,2.22045e-16,4768.69,2.1422e-06,0.983808,2.75024,2.22045e-16,2.22045e-16,8095.98,2.77275e-07,0.997727,All
5.88417,0.222088,0.766234,33.4746,0.0426447,0.756587,4.03983,2.22045e-16,2.22045e-16,4904.94,2.05117e-06,0.984094,2.75026,2.22045e-16,2.22045e-16,8327.3,2.62853e-07,0.99779,All
5.99425,0.205199,0.789751,34.0857,0.0394125,0.78166,4.03985,2.22045e-16,2.22045e-16,5041.19,1.96625e-06,0.984367,2.75029,2.22045e-16,2.22045e-16,8558.61,2.49527e-07,0.997849,All
6.10434,0.188716,0.811429,34.6969,0.0362358,0.804772,4.03987,2.22045e-16,2.22045e-16,5177.44,1.88689e-06,0.98463,2.75031,2.22045e-16,2.22045e-16,8789.92,2.37188e-07,0.997905,All
6.21443,0.172801,0.831322,35.308,0.0331516,0.825969,4.0399,2.22045e-16,2.22045e-16,5313.69,1.81259e-06,0.984882,2.75034,2.22045e-16,2.22045e-16,9021.24,2.25741e-07,0.997959,All
6.32451,0.157579,0.849501,35.9192,0.0301895,0.845318,4.03992,2.22045e-16,2.22045e-16,5449.94,1.74291e-06,0.985124,2.75036,2.22045e-16,2.22045e-16,9252.55,2.15102e-07,0.99801,All
6.4346,0.143142,0.866046,36.5303,0.0273718,0.862899,4.03994,2.22045e-16,2.22045e-16,5586.19,1.67747e-06,0.985357,2.75039,2.22045e-16,2.22045e-16,9483.87,2.05197e-07,0.998058,All
6.54469,0.129555,0.881048,37.1415,0.0247147,0.878807,4.03996,2.22045e-16,2.22045e-16,5722.43,1.61592e-06,0.985581,2.75041,2.22045e-16,2.22045e-16,9715.18,1.95958e-07,0.998105,All
6.65478,0.116854,0.894603,37.7526,0.0222283,0.893142,4.03999,2.22045e-16,2.22045e-16,5858.68,1.55794e-06,0.985797,2.75044,2.22045e-16,2.22045e-16,9946.49,1.87328e-07,0.998149,All
6.76486,0.105057,0.906809,38.3637,0.0199184,0.906012,4.04001,2.22045e-16,2.22045e-16,5994.93,1.50325e-06,0.986006,2.75046,2.22045e-16,2.22045e-16,10177.8,1.79255e-07,0.998192,All
6.87495,0.0941624,0.917767,38.9749,0.0177862,0.917524,4.04003,2.22045e-16,2.22045e-16,6131.18,1.4516e-06,0.986207,2.75049,2.22045e-16,2.22045e-16,10409.1,1.7169e-07,0.998232,All
6.98504,0.0841542,0.927574,39.586,0.0158299,0.927787,4.04005,2.22045e-16,2.22045e-16,6267.43,1.40276e-06,0.986402,2.75051,2.22045e-16,2.22045e-16,10640.4,1.64592e-07,0.998271,All
7.09512,0.0750049,0.936327,40.1972,0.0140448,0.936908,4.04008,2.22045e-16,2.22045e-16,6403.68,1.35651e-06,0.98659,2.75054,2.22045e-16,2.22045e-16,10871.7,1.57924e-07,0.998308,All
7.20521,0.0666785,0.944118,40.8083,0.0124241,0.944988,4.0401,2.22045e-16,2.22045e-16,6539.92,1.31269e-06,0.986771,2.75056,2.22045e-16,2.22045e-16,11103.1,1.51651e-07,0.998344,All
7.3153,0.0591326,0.951036,41.4194,0.0109598,0.952125,4.04012,2.22045e-16,2.22045e-16,6676.17,1.2711e-06,0.986947,2.75059,2.22045e-16,2.22045e-16,11334.4,1.45743e-07,0.998378,All
7.42538,0.0523204,0.957165,42.0306,0.0096424,0.958414,4.04014,2.22045e-16,1,6812.42,1.2316e-06,0.987118,2.75061,2.22045e-16,1,11565.7,1.40172e-07,0.998412,All
7.53547,0.0461928,0.962581,42.6417,0.00846211,0.963939,4.04017,2.22045e-16,1,6948.67,1.19404e-06,0.987283,2.75064,2.22045e-16,1,11797,1.34913e-07,0.998443,All
7.64556,0.0406994,0.967358,43.2529,0.00740867,0.968782,4.04019,2.22045e-16,1,7084.92,1.1583e-06,0.987443,2.75066,2.22045e-16,1,12028.3,1.29942e-07,0.998474,All
7.75564,0.03579,0.971564,43.864,0.00647178,0.973018,4.04021,2.22045e-16,1,7221.17,1.12425e-06,0.987599,2.75069,2.22045e-16,1,12259.6,1.2524e-07,0.998504,All
7.86573,0.0314153,0.975258,44.4752,0.00564132,0.976714,4.04024,2.22045e-16,1,7357.41,1.09178e-06,0.98775,2.75071,2.22045e-16,1,12490.9,1.20787e-07,0.998532,All
7.97582,0.0275278,0.978498,45.0863,0.00490751,0.979933,4.04026,2.22045e-16,1,7493.66,1.0608e-06,0.987896,2.75074,2.22045e-16,1,12722.3,1.16565e-07,0.998559,All
8.08591,0.024082,0.981335,45.6974,0.00426098,0.982731,4.04028,2.22045e-16,1,7629.91,1.03122e-06,0.988039,2.75076,2.22045e-16,1,12953.6,1.1256e-07,0.998586,All
8.19599,0.0210351,0.983815,46.3086,0.00369293,0.985157,4.0403,2.22045e-16,1,7766.16,1.00294e-06,0.988177,2.75079,2.22045e-16,1,13184.9,1.08756e-07,0.998611,All
8.30608,0.018347,0.98598,46.9197,0.00319512,0.987259,4.04033,2.22045e-16,1,7902.41,9.75883e-07,0.988312,2.75081,2.22045e-16,1,13416.2,1.0514e-07,0.998636,All
8.41617,0.0159805,0.987866,47.5309,0.00275992,0.989075,4.04035,2.22045e-16,1,8038.66,9.49987e-07,0.988443,2.75084,2.22045e-16,1,13647.5,1.017e-07,0.99866,All
8.52625,0.0139011,0.989509,48.142,0.00238033,0.990643,4.04037,2.22045e-16,1,8174.91,9.25179e-07,0.988571,2.75086,2.22045e-16,1,13878.8,9.84253e-08,0.998683,All
8.63634,0.0120775,0.990936,48.7531,0.00204995,0.991995,4.04039,2.22045e-16,1,8311.15,9.01398e-07,0.988696,2.75089,2.22045e-16,1,14110.1,9.53048e-08,0.998706,All
8.74643,0.010481,0.992176,49.3643,0.00176299,0.993158,4.04042,2.22045e-16,1,8447.4,8.78585e-07,0.988817,2.75091,2.22045e-16,1,14341.5,9.2329e-08,0.998727,All
8.85651,0.00908568,0.993252,49.9754,0.00151422,0.994158,4.04044,2.22045e-16,1,8583.65,8.56686e-07,0.988935,2.75094,2.22045e-16,1,14572.8,8.94894e-08,0.998748,All
8.9666,0.00786799,0.994183,50.5866,0.00129894,0.995016,4.04046,2.22045e-16,1,8719.9,8.35652e-07,0.98905,2.75096,2.22045e-16,1,14804.1,8.67775e-08,0.998769,All
9.07669,0.00680689,0.99499,51.1977,0.00111297,0.995751,4.04048,2.22045e-16,1,8856.15,8.15436e-07,0.989163,2.75099,2.22045e-16,1,15035.4,8.4186e-08,0.998789,All
9.18678,0.00588353,0.995687,51.8088,0.000952563,0.996381,4.04051,2.22045e-16,1,8992.4,7.95995e-07,0.989273,2.75101,2.22045e-16,1,15266.7,8.17078e-08,0.998808,All
9.29686,0.00508104,0.996289,52.42,0.000814423,0.99692,4.04053,2.22045e-16,1,9128.64,7.77288e-07,0.98938,2.75104,2.22045e-16,1,15498,7.93363e-08,0.998826,All
9.40695,0.00438446,0.99681,53.0311,0.000695627,0.997381,4.04055,2.22045e-16,1,9264.89,7.59277e-07,0.989484,2.75106,2.22045e-16,1,15729.3,7.70657e-08,0.998844,All
9.51704,0.0037805,0.997258,53.6423,0.000593604,0.997774,4.04058,2.22045e-16,1,9401.14,7.41927e-07,0.989587,2.75109,2.22045e-16,1,15960.7,7.48901e-08,0.998862,All
9.62712,0.00325741,0.997645,54.2534,0.000506096,0.998109,4.0406,2.22045e-16,1,9537.39,7.25206e-07,0.989687,2.75111,2.22045e-16,1,16192,7.28045e-08,0.998879,All
9.73721,0.0028048,0.997978,54.8646,0.000431129,0.998395,4.04062,2.22045e-16,1,9673.64,7.09081e-07,0.989784,2.75114,2.22045e-16,1,16423.3,7.08038e-08,0.998896,All
9.8473,0.00241357,0.998265,55.4757,0.000366978,0.998638,4.04064,2.22045e-16,1,9809.89,6.93524e-07,0.98988,2.75116,2.22045e-16,1,16654.6,6.88837e-08,0.998912,All
9.95738,0.00207568,0.998511,56.0868,0.000312141,0.998845,4.04067,2.22045e-16,1,9946.13,6.78508e-07,0.989973,2.75119,2.22045e-16,1,16885.9,6.70397e-08,0.998928,All
10.0675,0.0017841,0.998723,56.698,0.000265313,0.999021,4.04069,2.22045e-16,1,10082.4,6.64007e-07,0.990065,2.75121,2.22045e-16,1,17117.2,6.5268e-08,0.998943,All
10.1776,0.0015327,0.998906,57.3091,0.000225362,0.999171,4.04071,2.22045e-16,1,10218.6,6.49997e-07,0.990154,2.75124,2.22045e-16,1,17348.5,6.35649e-08,0.998958,All
10.2876,0.00131608,0.999062,57.9203,0.000191309,0.999298,4.04073,2.22045e-16,1,10354.9,6.36454e-07,0.990242,2.75126,2.22045e-16,1,17579.8,6.19267e-08,0.998972,All
10.3977,0.00112957,0.999196,58.5314,0.000162307,0.999406,4.04076,2.22045e-16,1,10491.1,6.23359e-07,0.990328,2.75129,2.22045e-16,1,17811.2,6.03504e-08,0.998986,All
10.5078,0.000969084,0.999312,59.1425,0.000137626,0.999497,4.04078,2.22045e-16,1,10627.4,6.10691e-07,0.990412,2.75131,2.22045e-16,1,18042.5,5.88327e-08,0.999,All
10.6179,0.000831077,0.999411,59.7537,0.000116639,0.999575,4.0408,2.22045e-16,1,10763.6,5.9843e-07,0.990494,2.75134,2.22045e-16,1,18273.8,5.73709e-08,0.999014,All
10.728,0.000712467,0.999495,60.3648,9.88057e-05,0.99964,4.04083,2.22045e-16,1,10899.9,5.86559e-07,0.990575,2.75136,2.22045e-16,1,18505.1,5.59623e-08,0.999027,All
10.8381,0.00061058,0.999568,60.976,8.36613e-05,0.999696,4.04085,2.22045e-16,1,11036.1,5.75061e-07,0.990654,2.75139,2.22045e-16,1,18736.4,5.46043e-08,0.99904,All
10.9482,0.000523103,0.99963,61.5871,7.08086e-05,0.999743,4.04087,2.22045e-16,1,11172.4,5.63919e-07,0.990732,2.75141,2.22045e-16,1,18967.7,5.32944e-08,0.999052,All
11.0583,0.000448032,0.999684,62.1983,5.99073e-05,0.999783,4.04089,2.22045e-16,1,11308.6,5.5312e-07,0.990808,2.75144,2.22045e-16,1,19199,5.20306e-08,0.999064,All
11.1683,0.000383635,0.999729,62.8094,5.0666e-05,0.999817,4.04092,2.22045e-16,1,11444.9,5.42648e-07,0.990882,2.75146,2.22045e-16,1,19430.4,5.08105e-08,0.999076,All
11.2784,0.000328417,0.999769,63.4205,4.28359e-05,0.999845,4.04094,2.22045e-16,1,11581.1,5.3249e-07,0.990956,2.75149,2.22045e-16,1,19661.7,4.96324e-08,0.999088,All
11.3885,0.000281085,0.999802,64.0317,3.62047e-05,0.999869,4.04096,2.22045e-16,1,11717.4,5.22633e-07,0.991027,2.75151,2.22045e-16,1,19893,4.84942e-08,0.999099,All
11.4986,0.000240529,0.999831,64.6428,3.05914e-05,0.99989,4.04098,2.22045e-16,1,11853.6,5.13065e-07,0.991098,2.75154,2.22045e-16,1,20124.3,4.73941e-08,0.99911,All
11.6087,0.000205788,0.999855,65.254,2.58416e-05,0.999907,4.04101,2.22045e-16,1,11989.9,5.03774e-07,0.991167,2.75156,2.22045e-16,1,20355.6,4.63306e-08,0.999121,All
11.7188,0.000176037,0.999876,65.8651,2.1824e-05,0.999921,4.04103,2.22045e-16,1,12126.1,4.9475e-07,0.991235,2.75159,2.22045e-16,1,20586.9,4.5302e-08,0.999132,All
11.8289,0.000150567,0.999894,66.4762,1.8427e-05,0.999934,4.04105,2.22045e-16,1,12262.4,4.85981e-07,0.991302,2.75161,2.22045e-16,1,20818.2,4.43067e-08,0.999142,All
11.9389,0.000128766,0.999909,67.0874,1.55557e-05,0.999944,4.04107,2.22045e-16,1,12398.6,4.77459e-07,0.991368,2.75164,2.22045e-16,1,21049.6,4.33435e-08,0.999152,All
12.049,0.000110111,0.999923,67.6985,1.31294e-05,0.999953,4.0411,2.22045e-16,1,12534.9,4.69173e-07,0.991432,2.75166,2.22045e-16,1,21280.9,4.24108e-08,0.999162,All
12.1591,9.415e-05,0.999934,68.3097,1.10798e-05,0.99996,4.04112,2.22045e-16,1,12671.1,4.61114e-07,0.991496,2.75169,2.22045e-16,1,21512.2,4.15075e-08,0.999172,All
12.2692,8.04967e-05,0.999943,68.9208,9.34881e-06,0.999966,4.04114,2.22045e-16,1,12807.4,4.53275e-07,0.991558,2.75171,2.22045e-16,1,21743.5,4.06324e-08,0.999181,All
12.3793,6.88194e-05,0.999952,69.532,7.88726e-06,0.999972,4.04117,2.22045e-16,1,12943.6,4.45647e-07,0.991619,2.75174,2.22045e-16,1,21974.8,3.97842e-08,0.999191,All
12.4894,5.88334e-05,0.999959,70.1431,6.65347e-06,0.999976,4.04119,2.22045e-16,1,13079.8,4.38221e-07,0.991679,2.75176,2.22045e-16,1,22206.1,3.89619e-08,0.9992,All
12.5995,5.02949e-05,0.999965,70.7542,5.61215e-06,0.99998,4.04121,2.22045e-16,1,13216.1,4.30992e-07,0.991739,2.75179,2.22045e-16,1,22437.4,3.81644e-08,0.999209,All
12.7096,4.29948e-05,0.99997,71.3654,4.73344e-06,0.999983,4.04123,2.22045e-16,1,13352.3,4.23951e-07,0.991797,2.75181,2.22045e-16,1,22668.8,3.73908e-08,0.999217,All
12.8196,3.6754e-05,0.999974,71.9765,3.99205e-06,0.999986,4.04126,2.22045e-16,1,13488.6,4.17093e-07,0.991854,2.75184,2.22045e-16,1,22900.1,3.66402e-08,0.999226,All
