iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1224.03,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1213.78,1,10.2068,13.0303,43.8176,68.844,0.95,0.95,0.285,0.285,0.884271,0.974679,1.23275,0.974679,0.974679,0.974679
3,1188.36,1,10.4125,12.4468,42.4123,61.4953,0.9025,0.9025,0.27075,0.27075,0.895066,0.95,1.20154,0.95,0.95,0.95
4,1172.07,1,10.5108,12.7787,45.0311,49.3119,0.857375,0.857375,0.257212,0.257212,0.888663,0.925945,1.17111,0.925945,0.925945,0.925945
5,1154.76,1,10.283,11.4658,45.537,50.9364,0.814506,0.814506,0.244352,0.244352,0.873406,0.9025,1.14146,0.9025,0.9025,0.9025
6,1135.48,1,10.1422,13.5183,43.178,54.2178,0.773781,0.773781,0.232134,0.232134,0.863656,0.879648,1.11256,0.879648,0.879648,0.879648
7,1119.71,1,9.92951,10.1672,44.5025,57.9874,0.735092,0.735092,0.220528,0.220528,0.881099,0.857375,1.08454,0.857375,0.857375,0.857375
8,1104.13,1,9.83509,11.5709,42.9799,50.444,0.698337,0.698337,0.209501,0.209501,0.885235,0.835666,1.16899,0.835666,0.835666,0.835666
9,1087.48,1,9.85178,10.8616,41.9784,53.9901,0.66342,0.66342,0.199026,0.199026,0.87654,0.814506,1.13939,0.814506,0.845577,0.814506
10,1062.19,1,9.84373,10.3194,44.9335,55.866,0.630249,0.630249,0.189075,0.189075,0.869331,0.793882,1.11054,0.793882,0.824166,0.793882
11,1053.22,1,9.94446,10.8256,44.6066,54.7406,0.598737,0.598737,0.179621,0.179621,0.873535,0.773781,1.11023,0.773781,0.803298,0.773781
12,1032.69,1,9.96569,11.2461,44.4062,52.7716,0.5688,0.5688,0.17064,0.17064,0.885164,0.754188,1.14521,0.754188,0.782958,0.754188
13,1014.17,1,10.1462,10.2025,46.4605,53.048,0.54036,0.54036,0.162108,0.162108,0.897004,0.735092,1.11622,0.735092,0.763133,0.735092
14,1006.03,1,9.94344,11.7908,43.4316,48.4037,0.513342,0.513342,0.154003,0.154003,0.881268,0.716479,1.08795,0.716479,0.74381,0.716479
15,980.389,1,9.89546,13.3202,46.1863,52.478,0.487675,0.487675,0.146302,0.146302,0.878318,0.698337,1.12743,0.698337,0.724976,0.698337
16,973.742,1,9.96386,12.5162,46.5398,54.6572,0.463291,0.463291,0.138987,0.138987,0.890917,0.680655,1.09888,0.680655,0.74398,0.680655
17,958.825,1,9.88734,12.5473,43.849,54.4376,0.440127,0.440127,0.132038,0.132038,0.886587,0.66342,1.07106,0.66342,0.785457,0.66342
18,946.368,1,9.92314,11.7502,45.1448,50.4723,0.41812,0.41812,0.125436,0.125436,0.894578,0.646622,1.04394,0.646622,0.92348,0.646622
19,941.271,1,9.82231,11.2792,45.1119,54.606,0.397214,0.25632,0.119164,0.131542,0.888413,0.630249,1.0175,0.630249,0.963686,0.630249
20,921.415,1,9.79862,12.1432,45.4435,53.2418,0.377354,0.243504,0.113206,0.124965,0.881729,0.614291,1.00027,0.614291,0.962321,0.614291
21,910.314,1,9.88925,12.5458,45.6365,56.7404,0.358486,0.284217,0.107546,0.117737,0.892317,0.598737,0.974946,0.598737,0.96002,0.598737
22,901.075,1,9.7909,13.3624,43.6074,58.7477,0.340562,0.247594,0.102168,0.121625,0.895679,0.583577,0.95026,0.583577,0.966918,0.583577
23,890.693,1,9.7156,13.0067,43.9951,60.4171,0.323534,0.277385,0.0970601,0.118642,0.896214,0.5688,0.926199,0.5688,0.942435,0.5688
24,880.636,1,9.7731,13.0936,44.6816,60.0548,0.307357,0.272153,0.0922071,0.117584,0.892687,0.554398,0.902747,0.554398,0.978062,0.554398
25,871.489,1,9.8104,13.6657,43.8384,59.0071,0.291989,0.190513,0.0875967,0.125105,0.892578,0.54036,0.879889,0.54036,0.976632,0.54036
26,869.843,1,9.79304,13.7251,44.0333,56.5322,0.100677,0.190948,0.095927,0.127831,0.894133,0.526678,0.85761,0.526678,0.988948,0.526678
27,867.316,1,9.81753,14.4128,44.3141,58.135,2.22045e-16,0.233679,0.102705,0.127826,0.897351,0.513342,0.835895,0.513342,0.963908,0.513342
28,874.078,1,9.7742,14.9798,43.405,60.0611,2.22045e-16,0.279217,0.100408,0.132082,0.892869,0.500344,0.814729,0.500344,0.939501,0.500344
29,861.098,1,9.77945,14.998,43.6936,63.0514,2.22045e-16,0.236621,0.0990035,0.133026,0.884921,0.487675,0.7941,0.487675,0.915712,0.487675
30,861.492,1,9.79153,14.0945,43.3383,64.6211,0.00508982,0.210376,0.0997231,0.132975,0.90339,0.475327,0.773993,0.475327,0.941782,0.475327
31,859.947,1,9.68529,13.3436,44.409,64.2193,2.22045e-16,0.219844,0.0967508,0.135243,0.898837,0.463291,0.754395,0.463291,0.917935,0.463291
32,855.598,1,9.6347,13.2617,43.276,66.0091,2.22045e-16,0.251165,0.0968998,0.130294,0.895162,0.45156,0.735293,0.45156,0.900165,0.45156
33,848.808,1,9.69195,13.5577,43.8035,64.5875,2.22045e-16,0.23344,0.0974565,0.129646,0.893598,0.440127,0.716675,0.440127,0.966342,0.440127
34,847.818,1,9.67213,13.8006,44.6634,60.702,2.22045e-16,0.202137,0.101232,0.128911,0.889454,0.428982,0.698529,0.428982,0.983335,0.428982
35,833.383,1,9.73869,14.4366,45.6069,61.7608,2.22045e-16,0.258907,0.096339,0.12155,0.890944,0.41812,0.680841,0.41812,0.958437,0.41812
36,831.368,1,9.8162,14.0423,46.2509,58.6056,2.22045e-16,0.246965,0.0953198,0.124344,0.885721,0.407533,0.665939,0.407533,0.984515,0.407533
37,829.008,1,9.69754,12.8261,45.3921,64.1382,2.22045e-16,0.203567,0.094127,0.128849,0.887097,0.397214,0.649077,0.397214,1.00239,0.397214
38,827.371,1,9.731,12.4474,45.5294,59.7527,2.22045e-16,0.250912,0.0940646,0.126959,0.890264,0.387157,0.632642,0.387157,0.977013,0.387157
39,827.883,1,9.74671,12.5625,44.8112,60.5168,2.22045e-16,0.231956,0.0963845,0.128637,0.885131,0.377354,0.616623,0.377354,0.952274,0.377354
40,833.078,1,9.73413,12.9178,45.8194,61.1616,2.22045e-16,0.205733,0.0959984,0.133405,0.882914,0.367799,0.620795,0.367799,0.986065,0.367799
41,838.95,1,9.70381,12.0018,45.6273,55.7778,2.22045e-16,0.187989,0.0982872,0.135269,0.886912,0.358486,0.605076,0.358486,1.00084,0.358486
42,834.01,1,9.81551,12.4837,44.9229,56.6032,2.22045e-16,0.23662,0.0961684,0.133367,0.881854,0.349409,0.589755,0.349409,0.994891,0.349409
43,838.439,1,9.81873,12.7768,45.5326,65.2915,2.22045e-16,0.245996,0.0983401,0.132358,0.895655,0.340562,0.577482,0.340562,0.992293,0.340562
44,834.063,1,9.69127,12.4888,45.2338,61.8609,2.22045e-16,0.185893,0.0967939,0.132307,0.896325,0.331938,0.604828,0.331938,0.998243,0.331938
45,832.97,1,9.64308,12.7308,45.2582,65.0199,2.22045e-16,0.23454,0.0975533,0.131039,0.896013,0.323534,0.589514,0.323534,1.01327,0.323534
46,824.785,1,9.68506,12.3933,46.833,59.7117,2.22045e-16,0.252759,0.0974623,0.125914,0.890048,0.315341,0.574587,0.315341,0.987615,0.315341
47,820.981,1,9.76106,11.3832,47.011,60.1371,2.22045e-16,0.248691,0.0993066,0.122781,0.897807,0.307357,0.560038,0.307357,0.962608,0.307357
48,819.921,1,9.80519,11.1148,46.7852,58.9163,2.22045e-16,0.24907,0.0981936,0.124351,0.900765,0.299574,0.545857,0.299574,0.947179,0.299574
49,816.192,1,9.89621,11.2049,46.8566,59.8714,2.22045e-16,0.286682,0.0968855,0.125314,0.898534,0.291989,0.532036,0.291989,0.980963,0.291989
50,810.974,1,9.86211,11.737,47.3393,55.6023,2.22045e-16,0.248571,0.0964163,0.127404,0.889646,0.284596,0.518565,0.284596,0.959642,0.284596
51,818.92,1,9.81267,10.7298,48.1591,59.0908,2.22045e-16,0.26636,0.0975717,0.128478,0.899384,0.27739,0.505434,0.27739,0.984584,0.27739
52,814.95,1,9.84806,10.9566,47.0323,56.6659,2.22045e-16,0.30048,0.0968671,0.126619,0.890754,0.270366,0.498356,0.270366,0.995047,0.270366
53,814.877,1,9.88715,11.9483,46.6037,57.0063,2.22045e-16,0.298125,0.0960415,0.125423,0.903201,0.265606,0.492943,0.26352,0.969852,0.26352
54,811.366,1,9.84308,12.1195,45.4359,57.1871,2.22045e-16,0.240672,0.09361,0.133471,0.900681,0.259968,0.480461,0.256848,0.947773,0.256848
55,805.518,1,9.89088,13.2684,46.2004,59.1263,2.22045e-16,0.227638,0.0942665,0.129547,0.886019,0.257317,0.468296,0.250344,0.960165,0.250344
56,809.528,1,9.91313,13.1143,45.3115,57.5325,2.22045e-16,0.177555,0.0935233,0.135538,0.899771,0.250801,0.474147,0.244005,0.935853,0.244466
57,816.645,1,9.96142,12.8004,45.8204,54.6597,2.22045e-16,0.230858,0.0994182,0.133868,0.896103,0.246952,0.484726,0.237827,0.93905,0.240197
58,814.62,1,9.87136,12.909,46.0687,57.3516,2.22045e-16,0.260621,0.0990311,0.127998,0.889066,0.250964,0.475288,0.231805,0.915273,0.237301
59,806.225,1,9.93143,12.8243,44.948,54.2166,2.22045e-16,0.247794,0.0990183,0.128432,0.891772,0.24461,0.463253,0.225936,0.938816,0.234212
60,804.177,1,9.91142,12.803,44.5541,53.3495,2.22045e-16,0.227671,0.0971638,0.131718,0.882387,0.238416,0.451523,0.220215,0.962831,0.231926
61,814.387,1,10.0156,14.06,44.4716,52.1257,2.22045e-16,0.204711,0.102054,0.134252,0.889042,0.233509,0.46364,0.214639,1.00005,0.226054
62,813.263,1,10.016,14.5451,44.3023,52.0018,2.22045e-16,0.261906,0.102398,0.126548,0.89303,0.236896,0.49419,0.209204,0.974728,0.225666
63,819,1,9.92421,14.8069,44.0547,52.4785,2.22045e-16,0.289276,0.101684,0.122961,0.892579,0.248402,0.548344,0.204022,0.961423,0.224724
64,818.312,1,9.91672,14.4386,43.7176,47.0482,2.22045e-16,0.28907,0.104648,0.117,0.902683,0.244419,0.613844,0.198856,0.984483,0.230026
65,807.075,1,9.92927,14.7192,44.4738,51.4109,2.22045e-16,0.274461,0.10038,0.119387,0.896863,0.251063,0.605187,0.193821,0.975821,0.224485
66,804.789,1,9.94801,14.2152,45.0115,53.3487,2.22045e-16,0.285737,0.10098,0.116714,0.891626,0.244706,0.589863,0.188913,0.957441,0.235749
67,798.227,1,9.96608,14.7687,43.9022,51.0733,2.22045e-16,0.275635,0.0973767,0.120244,0.902876,0.249511,0.574928,0.18413,0.933198,0.22978
68,798.038,1,10.037,14.7906,43.5853,51.0298,2.22045e-16,0.284223,0.0947345,0.124051,0.898704,0.243193,0.56037,0.179467,0.909569,0.228445
69,812.281,1,9.91901,14.0162,44.3974,52.0954,2.22045e-16,0.238687,0.0957149,0.131146,0.897812,0.243385,0.589943,0.177756,0.910988,0.237687
70,811.151,1,10.0237,12.9672,44.7673,50.9809,2.22045e-16,0.218596,0.10058,0.129632,0.891253,0.245664,0.575005,0.173255,0.927571,0.253505
71,812.629,1,9.95904,12.6366,45.5246,49.8615,2.22045e-16,0.218833,0.0980623,0.136561,0.885263,0.255325,0.560446,0.16949,0.904085,0.247086
72,801.365,1,9.97518,12.9408,45.1325,48.5355,2.22045e-16,0.207891,0.0980155,0.129733,0.892996,0.253028,0.574124,0.165199,0.881193,0.240829
73,801.677,1,10.0121,14.9949,44.2522,50.7277,2.22045e-16,0.24559,0.0964048,0.129605,0.879276,0.259693,0.565718,0.161954,0.85888,0.236073
74,800.699,1,9.95831,14.4444,44.2812,51.3015,2.22045e-16,0.245597,0.0971288,0.130101,0.879981,0.263739,0.559062,0.157853,0.837133,0.23011
75,796.528,1,10.0109,14.7658,45.4163,52.2826,2.22045e-16,0.284799,0.0985803,0.120572,0.887534,0.270655,0.595935,0.153856,0.815936,0.226682
76,793.521,1,10.0571,14.9263,45.6386,53.502,2.22045e-16,0.339059,0.0983472,0.114095,0.894535,0.269129,0.642223,0.14996,0.795276,0.221262
77,784.441,1,10.0979,14.604,45.0083,53.9227,2.10942e-16,0.307291,0.0934299,0.123242,0.902226,0.262315,0.625962,0.146163,0.77514,0.222649
78,793.658,1,10.043,14.5651,45.3302,52.3459,2.22045e-16,0.322456,0.0946086,0.119811,0.90028,0.268131,0.610112,0.155422,0.814298,0.230446
79,792.92,1,10.0738,14.3239,45.2738,50.6201,2.22045e-16,0.232172,0.0924923,0.130645,0.899387,0.261341,0.596094,0.151487,0.793679,0.236446
80,796.22,1,10.0746,14.0507,45.7967,50.3365,2.22045e-16,0.248474,0.0942802,0.126675,0.897737,0.272932,0.616449,0.147651,0.836451,0.240962
81,805.248,1,10.0387,13.221,45.5597,50.7237,2.22045e-16,0.200102,0.0967368,0.128565,0.914718,0.278354,0.609503,0.156813,0.898888,0.241811
82,797.403,1,9.97996,13.8094,45.7074,52.0538,2.22045e-16,0.252247,0.0953544,0.126568,0.901916,0.272399,0.59407,0.152843,0.876128,0.235688
83,795.297,1,10.021,13.4747,45.3097,47.8389,2.22045e-16,0.265124,0.0931124,0.127,0.898957,0.265501,0.579028,0.148973,0.874311,0.242905
84,792.903,1,10.0148,13.6448,45.0129,48.4007,2.22045e-16,0.260938,0.0978862,0.121836,0.894223,0.262314,0.564367,0.1452,0.852173,0.248899
85,801.538,1,9.99891,13.7387,45.6215,47.7009,2.22045e-16,0.26373,0.0995667,0.124606,0.885979,0.265492,0.550077,0.141524,0.94876,0.250572
86,808.086,1,9.89174,13.2822,44.7495,47.2346,2.22045e-16,0.219127,0.102582,0.126556,0.896838,0.259425,0.559804,0.13794,0.938459,0.247488
87,794.963,1,9.93223,13.0518,44.5545,46.0339,2.10942e-16,0.242007,0.0974531,0.123648,0.890755,0.265635,0.588468,0.136152,0.914697,0.241222
88,804.664,1,9.9384,13.4217,44.8262,47.231,2.22045e-16,0.272984,0.0981021,0.125087,0.897455,0.26396,0.586756,0.132704,0.900427,0.235114
89,799.536,1,9.95599,14.5442,44.9648,49.5575,2.22045e-16,0.205456,0.0956267,0.131102,0.884903,0.263542,0.604026,0.129344,0.941454,0.242838
90,800.674,1,9.99644,14.5921,44.7871,49.2582,2.22045e-16,0.304833,0.10011,0.120561,0.884781,0.269144,0.650472,0.126069,0.932778,0.23669
91,807.784,1,9.96807,15.1586,45.1186,49.2971,2.22045e-16,0.293675,0.100286,0.121864,0.893238,0.273571,0.643716,0.122877,0.975354,0.24076
92,800.372,1,9.96289,14.2971,44.9161,51.3018,2.22045e-16,0.304132,0.098778,0.122435,0.895773,0.272294,0.627416,0.119766,0.961835,0.234664
93,796.768,1,9.98299,13.6112,45.4372,56.9778,2.22045e-16,0.242135,0.0955867,0.127059,0.893834,0.274169,0.613708,0.116959,0.950525,0.245936
94,801.693,1,9.98745,13.7729,45.0574,54.1028,2.22045e-16,0.254665,0.0988626,0.125142,0.906852,0.276701,0.598168,0.124709,1.00869,0.239708
95,792.294,1,9.92121,13.5875,44.6229,57.2195,2.22045e-16,0.241201,0.0941669,0.129233,0.893723,0.273518,0.583022,0.121551,0.983147,0.233639
96,794.354,1,9.93612,13.8128,45.0696,53.3955,2.22045e-16,0.304885,0.0966121,0.121682,0.895165,0.266593,0.56826,0.118474,0.958253,0.230134
97,801.068,1,9.98344,13.6107,45.2222,47.8489,2.22045e-16,0.257333,0.098984,0.125854,0.893525,0.259842,0.572608,0.123662,1.02929,0.227228
98,799.658,1,9.84882,12.8419,44.6742,52.9421,2.22045e-16,0.30136,0.0978021,0.127754,0.875044,0.259459,0.55811,0.120531,1.00323,0.221475
99,797.092,1,9.89898,13.8464,45.1202,49.4122,2.22045e-16,0.349643,0.0973868,0.121647,0.891831,0.271801,0.543978,0.117479,0.993326,0.228813
100,794.204,1,9.85008,13.5347,45.1646,49.8742,2.22045e-16,0.349492,0.0991419,0.117205,0.885947,0.26932,0.530204,0.114505,1.00657,0.22302
101,796.965,1,9.88192,13.6966,45.1382,49.8519,2.22045e-16,0.259963,0.0988439,0.124482,0.891398,0.265945,0.531067,0.111605,1.09187,0.217373
102,797.478,1,9.92426,13.2538,45.1757,51.2111,2.22045e-16,0.295592,0.0992792,0.125067,0.881441,0.265903,0.560719,0.108779,1.06422,0.2135
