simulations, -2LL
1000,595.924
2000,594.601
3000,594.221
4000,594.721
5000,595.111
6000,595.396
7000,595.59
8000,595.655
9000,595.631
10000,595.76
11000,595.85
12000,595.84
13000,595.947
14000,595.964
15000,595.935
16000,595.991
17000,596.111
18000,596.155
19000,596.063
20000,596.127
21000,596.139
22000,596.216
23000,596.207
24000,596.167
25000,596.179
26000,596.255
27000,596.246
28000,596.28
29000,596.291
30000,596.297
