iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,785.837,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,780.015,1,5.37038,1.05971,29.8246,6.61855,28.987,1.46202,1.46202,0.974679,0.62,0.285
3,764.377,1,5.87653,0.166582,29.9475,7.98294,25.1825,1.425,1.425,1.02996,0.62,0.27075
4,759.343,1,5.50753,0.337238,27.7275,7.72752,30.3763,1.38892,1.38892,1.00388,0.62,0.257212
5,742.665,1,5.35309,1.11031,24.081,8.18924,43.2863,1.35375,1.35375,0.978465,0.62,0.244352
6,729.039,1,5.73578,0.615839,27.4881,9.37663,51.9435,1.31947,1.31947,0.976994,0.62,0.232134
7,718.93,1,5.62811,0.608027,24.3082,9.50948,75.3181,1.28606,1.28606,0.952256,0.62,0.220528
8,704.971,1,5.46122,0.743624,23.4074,9.23709,43.7787,1.2535,1.2535,0.928144,0.62,0.209501
9,699.311,1,5.61729,0.577628,24.7852,9.26935,38.1011,1.22176,1.22176,0.909027,0.62,0.199026
10,692.882,1,5.35698,0.713436,21.528,10.5749,37.2677,1.19082,1.19082,0.896252,0.62,0.189075
11,671.67,1,5.65899,0.620125,20.6786,12.0625,33.4244,1.16067,1.16067,0.87787,0.62,0.179621
12,657.91,1,5.69512,0.546998,21.0644,12.1446,30.1342,1.13128,1.13128,0.855642,0.62,0.17064
13,651.849,1,5.43736,1.02278,19.7874,12.5582,31.3584,1.10264,1.10264,0.850422,0.62,0.162108
14,650.452,1,5.28456,0.949397,18.8417,14.4726,30.2805,1.07472,1.07472,0.828889,0.62,0.154003
15,630.96,1,5.16947,1.04778,15.006,12.8618,30.517,1.04751,1.04751,0.807901,0.62,0.146302
16,626.145,1,5.04932,1.00876,14.0897,14.42,29.9448,1.02098,1.02098,0.811019,0.62,0.138987
17,602.682,1,5.30737,0.863699,14.0726,16.8429,31.2315,0.995131,0.995131,0.790483,0.62,0.132038
18,596.804,1,5.34341,0.742171,13.5193,17.3894,30.1823,0.969933,0.969933,0.793469,0.62,0.125436
19,581.543,1,5.36436,0.637094,13.5257,17.0762,30.2767,0.945374,0.945374,0.773378,0.62,0.119164
20,570.673,1,5.44116,0.483774,12.8328,17.0928,30.797,0.921437,0.921437,0.753795,0.62,0.113206
21,561.933,1,5.60927,0.0337283,11.8422,17.1621,31.158,0.898105,0.898105,0.734709,0.62,0.107546
22,555.386,1,5.54686,0.0369108,12.6876,18.5706,28.456,0.875365,0.875365,0.716106,0.62,0.102168
23,552.496,1,5.55876,-0.216289,11.5146,19.1105,28.7005,0.8532,0.8532,0.756484,0.62,0.0970601
24,535.883,1,5.37509,0.35011,11.6302,18.4007,29.3508,0.831597,0.831597,0.73733,0.62,0.0922071
25,526.153,1,5.53992,0.340157,11.1188,19.3131,31.0017,0.81054,0.81054,0.71866,0.62,0.0875967
26,515.125,1,5.59705,0.204759,11.5104,18.3661,30.4447,0.790017,0.790017,0.700463,0.62,0.0832169
27,500.639,1,5.51291,0.338998,11.9503,20.9996,31.0036,0.770013,0.770013,0.682727,0.62,0.079056
28,495.956,1,5.52855,0.357228,11.4441,20.8407,30.1559,0.750516,0.750516,0.66544,0.62,0.0751032
29,477.657,1,5.53377,0.331937,11.8986,22.5159,29.0721,0.731512,0.731512,0.648591,0.62,0.0713481
30,468.183,1,5.53965,0.338852,12.6502,22.8912,28.5725,0.71299,0.71299,0.632168,0.62,0.0677807
31,462.074,1,5.62815,0.0233256,12.3063,21.4797,27.6796,0.694937,0.694937,0.616161,0.62,0.0643916
32,463.397,1,5.50061,0.222144,13.2549,20.1297,27.4417,0.677341,0.677341,0.65112,0.62,0.061172
33,447.054,1,5.5131,0.372879,13.3544,20.5613,27.431,0.66019,0.66019,0.634633,0.62,0.0581134
34,435.74,1,5.49604,0.423821,14.4164,20.2243,26.9381,0.643474,0.643474,0.618564,0.62,0.0552078
35,427.795,1,5.49585,0.228872,12.9489,20.9023,27.4221,0.627181,0.627181,0.609956,0.62,0.0524474
36,414.753,1,5.58877,0.109327,13.4329,19.8717,27.4436,0.6113,0.6113,0.594512,0.62,0.049825
37,407.043,1,5.53538,0.15633,13.5948,18.5339,27.1112,0.595821,0.595821,0.579458,0.62,0.0473338
38,395.107,1,5.57439,0.113691,14.22,18.7213,26.7194,0.580735,0.580735,0.564786,0.62,0.0449671
39,391.687,1,5.52907,0.223481,14.6773,19.2903,25.8113,0.56603,0.56603,0.550486,0.62,0.0427187
40,389.993,1,5.5498,0.194951,14.6731,16.8385,26.0634,0.551698,0.551698,0.536547,0.62,0.0405828
41,380.774,1,5.44712,0.304086,15.3555,15.361,25.086,0.537729,0.537729,0.522961,0.62,0.0385536
42,372.817,1,5.4985,0.239653,15.9042,14.4021,24.4785,0.524113,0.524113,0.50972,0.62,0.036626
43,363.414,1,5.46486,0.353354,16.9252,13.7158,24.402,0.510842,0.510842,0.496813,0.62,0.0348845
44,361.497,1,5.42405,0.348396,16.6403,13.0323,24.116,0.497908,0.497908,0.484234,0.62,0.0345101
45,361.167,1,5.46742,0.273979,16.858,12.5595,24.0878,0.4853,0.4853,0.532646,0.62,0.0340365
46,354.15,1,5.4775,0.250429,16.7995,13.3564,24.1819,0.473012,0.473012,0.519159,0.62,0.0333802
47,357.414,1,5.40884,0.341535,16.6136,12.6543,24.0402,0.461035,0.461035,0.506014,0.62,0.0343669
48,350.861,1,5.43187,0.294315,17.0088,11.9967,23.7021,0.449362,0.449362,0.493201,0.62,0.0327395
49,349.481,1,5.4616,0.236648,17.477,11.9821,23.4984,0.437984,0.437984,0.502316,0.62,0.0327623
50,346.567,1,5.46585,0.172879,17.151,11.5294,23.838,0.426894,0.426894,0.532689,0.62,0.031935
51,346.808,1,5.47243,0.224606,17.5642,12.1665,23.8334,0.416084,0.416084,0.572956,0.62,0.0319398
52,346.485,1,5.47563,0.259877,17.7362,12.3732,24.122,0.405549,0.405549,0.558448,0.62,0.0326236
53,349.194,1,5.44724,0.335593,17.5356,12.2873,23.9618,0.39528,0.39528,0.544308,0.62,0.0332698
54,350.713,1,5.45366,0.279338,17.8426,11.9944,23.082,0.385271,0.385271,0.558694,0.62,0.0330713
55,337.137,1,5.43905,0.286527,18.8237,10.4116,22.5951,0.375516,0.375516,0.544547,0.62,0.0320824
56,334.869,1,5.5094,0.17828,19.1027,10.3508,22.5068,0.366008,0.366008,0.530759,0.62,0.032104
57,330.955,1,5.48794,0.25288,19.7817,9.67748,23.0167,0.35674,0.35674,0.51732,0.62,0.0321134
58,334.817,1,5.48051,0.323518,19.5083,10.0916,23.2055,0.347707,0.347707,0.504221,0.62,0.033108
59,332.976,1,5.44672,0.360225,20.0942,9.7162,23.3778,0.338903,0.338903,0.491454,0.62,0.0333807
60,324.604,1,5.43215,0.301633,20.2824,8.87476,22.8025,0.330322,0.330322,0.47901,0.62,0.0320852
61,324.674,1,5.37484,0.373115,19.3937,9.20127,23.3725,0.321958,0.321958,0.466881,0.62,0.0323272
