simulations,OFV
500,940.743
1000,941.885
1500,941.707
2000,939.817
2500,939.479
3000,939.971
3500,939.614
4000,939.716
4500,939.865
5000,939.909
5500,939.824
6000,940.109
6500,939.527
7000,939.699
7500,939.631
8000,939.856
8500,940.072
9000,939.827
9500,939.698
10000,939.456
10500,939.336
11000,939.401
11500,939.298
12000,938.991
12500,939.115
13000,938.998
13500,938.891
14000,938.789
14500,938.724
15000,938.711
15500,938.662
16000,938.797
16500,938.712
17000,938.821
17500,938.904
18000,938.651
18500,938.77
19000,938.667
19500,938.64
20000,938.505
20500,938.467
21000,938.399
21500,938.486
22000,938.579
22500,938.584
23000,938.375
23500,938.247
24000,938.172
24500,938.156
25000,938.209
25500,938.166
26000,938.116
26500,938.138
27000,938.079
27500,938.106
28000,938.16
28500,938.162
29000,938.275
29500,938.303
30000,938.372
