simulations, -2LL
1000,595.387
2000,595.367
3000,595.163
4000,595.313
5000,595.475
6000,595.373
7000,595.514
8000,595.601
9000,595.222
10000,595.315
11000,595.296
12000,595.33
13000,595.385
14000,595.461
15000,595.491
16000,595.574
17000,595.651
18000,595.647
19000,595.71
20000,595.7
21000,595.671
22000,595.679
23000,595.65
24000,595.625
25000,595.649
26000,595.66
27000,595.672
28000,595.527
29000,595.463
30000,595.473
