iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,630.288,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,597.719,1,8.95526,18.0776,38.2466,66.8709,0.24,0.894427,0.894427,0.894427,0.894427
3,555.826,1,9.33581,19.2745,35.3568,71.0407,0.192,0.8,0.881691,0.8,0.8
4,515.042,1,9.11241,19.585,36.7231,82.4644,0.1536,0.715542,0.850363,0.715542,0.715542
5,481.715,1,8.90614,17.6511,36.8781,77.8998,0.12288,0.64,0.843046,0.64,0.64
6,455.257,1,9.0325,17.0233,34.6075,78.6171,0.104933,0.572433,0.77645,0.572433,0.572433
7,409.593,1,9.22585,17.3662,36.3417,73.5016,0.0868596,0.512,0.783266,0.512,0.512
8,392.533,1,9.16556,17.2705,36.5108,68.115,0.0814021,0.457947,0.745531,0.457947,0.488264
9,361.091,1,9.2132,17.2864,36.8232,66.7623,0.0720476,0.4096,0.711249,0.4096,0.474275
10,345.563,1,9.18389,17.1914,37.4947,68.1286,0.0682583,0.379749,0.721371,0.366357,0.436862
11,336.112,1,9.23003,16.572,37.1104,63.6783,0.0660635,0.36787,0.68692,0.32768,0.410333
12,326.338,1,9.26967,17.7273,35.9814,60.664,0.0625894,0.357089,0.688934,0.293086,0.463583
13,323.561,1,9.23611,17.8569,35.3959,59.0036,0.062204,0.361381,0.67434,0.262144,0.441754
14,317.741,1,9.20394,18.2072,35.6085,59.11,0.060621,0.363423,0.680293,0.259336,0.412121
15,312.85,1,9.22509,17.4436,36.6536,59.4913,0.0590815,0.358201,0.730028,0.240989,0.423782
16,302.977,1,9.26354,16.6569,36.9485,58.8826,0.056149,0.355519,0.672219,0.265302,0.422104
17,305.75,1,9.25256,17.0648,36.1437,60.5308,0.055737,0.359143,0.700696,0.282338,0.436951
18,293.296,1,9.28493,16.9439,36.4751,55.7368,0.0537162,0.358388,0.651908,0.285358,0.390821
19,288.119,1,9.2858,17.3415,36.9882,55.5001,0.0529647,0.358175,0.674069,0.255232,0.38402
20,280.139,1,9.30173,16.8044,36.9901,54.1326,0.051005,0.359449,0.678142,0.247813,0.373031
21,270.747,1,9.33884,16.9186,37.5532,56.0252,0.0503081,0.357647,0.617261,0.234624,0.3466
22,266.474,1,9.29916,16.1727,37.7809,55.8736,0.0487433,0.360775,0.619199,0.233244,0.358662
23,261.069,1,9.27559,15.8537,37.873,55.7771,0.0476479,0.364836,0.6113,0.233356,0.341211
24,262.975,1,9.24011,16.3216,38.0966,56.5698,0.0485636,0.367274,0.58202,0.235713,0.322206
25,259.003,1,9.27643,15.9183,37.7508,55.0515,0.0487633,0.360443,0.520575,0.239021,0.316777
26,261.644,1,9.27037,15.5042,37.9354,54.2185,0.0495132,0.358003,0.501175,0.24312,0.321487
27,263.78,1,9.23214,15.8955,38.1115,55.0334,0.0485031,0.360174,0.525388,0.262565,0.337761
28,259.589,1,9.3086,15.299,38.0284,53.3578,0.0476324,0.350162,0.548619,0.275029,0.319658
29,253.597,1,9.31882,15.4888,38.6325,52.4996,0.0463334,0.345387,0.576273,0.269405,0.301537
30,257.673,1,9.30197,15.4628,38.6977,52.0636,0.0467615,0.347509,0.571398,0.273109,0.324726
31,252.262,1,9.31735,14.6085,38.5763,53.5874,0.045188,0.347516,0.565781,0.285836,0.327779
32,246.833,1,9.30706,14.6506,38.647,52.0822,0.0445201,0.349575,0.56028,0.280129,0.301788
33,245.97,1,9.33903,14.9542,38.1686,53.4754,0.0444161,0.350611,0.536568,0.306652,0.284866
34,241.208,1,9.30287,15.5706,39.4321,52.8609,0.0444341,0.360365,0.547454,0.278189,0.254792
35,247.138,1,9.3169,15.0708,39.1584,53.3763,0.0459231,0.361578,0.552609,0.272729,0.253659
36,242.884,1,9.29758,16.9039,37.3324,53.2053,0.0452321,0.363952,0.575958,0.259335,0.232638
37,243.014,1,9.33828,15.9647,37.1358,52.1277,0.0455784,0.348828,0.596278,0.280913,0.20892
38,241.261,1,9.2935,15.7426,37.3513,52.5194,0.0452749,0.356056,0.60766,0.266972,0.203862
39,232.099,1,9.34213,15.6978,37.8464,53.6223,0.0450637,0.354394,0.588468,0.252262,0.18234
40,232.159,1,9.33343,15.9944,37.999,51.8497,0.0440335,0.352306,0.574289,0.258715,0.197174
41,240.001,1,9.34012,16.1407,37.8453,51.3397,0.0468151,0.351925,0.572368,0.246024,0.185868
42,239.256,1,9.33174,16.1523,37.0402,51.4758,0.0468227,0.351798,0.563539,0.254211,0.176323
43,233.905,1,9.33531,16.091,37.4604,51.7803,0.0448833,0.355381,0.561609,0.280611,0.174038
44,230.764,1,9.36244,16.1091,37.4804,52.063,0.0449254,0.353351,0.571532,0.288972,0.155664
45,228.74,1,9.35235,16.1665,37.1025,52.2336,0.0442333,0.353972,0.604198,0.292656,0.14356
46,226.194,1,9.37085,15.6809,38.2101,50.859,0.0446496,0.351942,0.573925,0.293171,0.131385
47,222.563,1,9.37459,15.3441,38.4196,50.0437,0.0449085,0.351462,0.51898,0.276619,0.130848
48,223.065,1,9.37162,15.6799,38.2797,49.3969,0.045153,0.353982,0.529813,0.282521,0.12167
49,223.024,1,9.38914,16.2965,37.8525,50.3491,0.0450923,0.351549,0.552055,0.262273,0.128005
50,219.681,1,9.36707,16.0607,37.2867,49.7678,0.0455418,0.346922,0.498125,0.263956,0.117065
51,219.766,1,9.39969,15.9654,37.6019,50.5427,0.0450132,0.35438,0.497366,0.294318,0.114573
52,214.802,1,9.39072,16.3185,37.8542,48.7087,0.0436087,0.352834,0.481094,0.29366,0.121571
53,228.38,1,9.39965,16.3879,37.6599,49.414,0.0474455,0.353466,0.515018,0.266965,0.117414
54,224.636,1,9.42286,16.2397,37.8872,49.587,0.0466564,0.346926,0.510974,0.278283,0.112963
