iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1542.59,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1527.99,1,5.07807,36.9356,11.9102,61.4018,0.974679,0.974679,1.04914,0.981221,0.974679,0.974679
3,1505.92,1,5.29953,32.9132,10.3351,78.5451,0.95,0.95,1.04161,0.956376,0.95,0.95
4,1496.2,1,4.74781,33.5063,10.9446,94.7261,0.925945,0.925945,1.01524,0.979368,0.925945,0.925945
5,1487.47,1,4.63549,36.2571,9.08776,105.428,0.9025,0.9025,0.989531,0.95457,0.9025,0.9025
6,1484.75,1,4.22981,31.1986,6.91894,113.306,0.879648,0.879648,1.0095,1.04357,0.879648,0.879648
7,1469.86,1,4.10268,33.4252,6.84794,125.95,0.857375,0.857375,0.995898,1.01715,0.857375,0.857375
8,1449.52,1,4.31699,32.1085,7.62182,118.514,0.835666,0.835666,0.970681,0.991394,0.835666,0.835666
9,1450.92,1,4.46756,30.1521,6.53675,116.95,0.814506,0.814506,0.946103,1.0581,0.814506,0.814506
10,1448.54,1,3.97595,30.4926,8.52377,115.062,0.793882,0.793882,1.12399,1.12774,0.793882,0.793882
11,1432.97,1,4.65149,30.4745,7.51288,108.41,0.773781,0.773781,1.09553,1.09918,0.773781,0.773781
12,1412.03,1,4.18145,29.0753,6.53106,118.382,0.754188,0.754188,1.06779,1.07135,0.754188,0.754188
13,1414.25,1,4.23965,27.8618,7.21108,167.503,0.735092,0.735092,1.11416,1.04422,0.735092,0.735092
14,1399.14,1,4.1287,29.9183,6.90665,145.95,0.716479,0.716479,1.08594,1.01778,0.716479,0.716479
15,1383.45,1,3.74555,27.955,6.74127,171.905,0.698337,0.698337,1.08468,0.992011,0.698337,0.698337
16,1378.87,1,3.83915,27.9875,7.31341,157.531,0.680655,0.680655,1.05722,0.966893,0.680655,0.680655
17,1363.78,1,3.95777,25.0057,6.59929,163.967,0.66342,0.66342,1.03045,0.945565,0.66342,0.66342
18,1354.91,1,3.68196,24.6539,6.38892,165.257,0.646622,0.646622,1.00435,0.932984,0.646622,0.646622
19,1330.63,1,3.97136,26.2768,6.77935,178.119,0.630249,0.630249,0.978924,0.90936,0.630249,0.630249
20,1317.65,1,4.15207,28.0396,5.8631,170.203,0.614291,0.614291,0.954137,0.886335,0.614291,0.614291
