popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
7.66186,8.53508,7.66186,4.63175,12.6743,4.2123,5.62607,4.2123,2.54642,6.96801,All
7.90715,8.66852,7.90715,4.78003,13.0801,4.43697,5.96477,4.43697,2.68224,7.33967,All
8.1603,8.86425,8.1603,4.93306,13.4988,4.67363,6.31164,4.67363,2.8253,7.73114,All
8.24936,8.93859,8.24936,4.9869,13.6461,4.92291,6.64345,4.92291,2.97599,8.1435,All
8.42155,9.08528,8.42155,5.09099,13.931,5.18548,6.97093,5.18548,3.13472,8.57785,All
8.69117,9.33951,8.69117,5.25398,14.377,5.26025,7.05696,5.26025,3.17992,8.70153,All
8.83685,9.47629,8.83685,5.34205,14.618,5.46206,7.28699,5.46206,3.30192,9.03537,All
8.96941,9.59847,8.96941,5.42218,14.8373,5.75339,7.59177,5.75339,3.47804,9.51729,All
9.25657,9.85819,9.25657,5.59578,15.3123,6.06026,7.89228,6.06026,3.66355,10.0249,All
9.42434,10.0063,9.42434,5.6972,15.5898,6.30819,8.11695,6.30819,3.81343,10.435,All
9.55291,10.1167,9.55291,5.77492,15.8025,6.3835,8.18401,6.3835,3.85895,10.5596,All
9.85875,10.3723,9.85875,5.95981,16.3084,6.72397,8.47077,6.72397,4.06477,11.1228,All
10.0118,10.5002,10.0118,6.05235,16.5616,7.08261,8.76017,7.08261,4.28158,11.7161,All
10.1744,10.636,10.1744,6.15061,16.8305,7.35614,8.97122,7.35614,4.44693,12.1686,All
10.5001,10.9057,10.5001,6.34752,17.3693,7.46038,9.05118,7.46038,4.50994,12.341,All
10.5993,10.9862,10.5993,6.4075,17.5335,7.85829,9.35643,7.85829,4.75049,12.9992,All
10.8363,11.1784,10.8363,6.55073,17.9254,8.27743,9.68091,8.27743,5.00387,13.6926,All
11.1832,11.46,11.1832,6.76045,18.4993,8.40408,9.78205,8.40408,5.08043,13.9021,All
11.1868,11.463,11.1868,6.76266,18.5053,8.71893,10.0407,8.71893,5.27076,14.4229,All
11.5412,11.7552,11.5412,6.97689,19.0915,9.18397,10.4341,9.18397,5.55189,15.1922,All
11.7743,11.9474,11.7743,7.11781,19.4772,9.45203,10.6676,9.45203,5.71394,15.6356,All
11.9107,12.0599,11.9107,7.20025,19.7028,9.67382,10.8628,9.67382,5.84801,16.0025,All
12.292,12.3778,12.292,7.43077,20.3335,10.1898,11.3213,10.1898,6.15993,16.856,All
12.3618,12.4366,12.3618,7.47296,20.449,10.5,11.5978,10.5,6.34744,17.3691,All
12.6855,12.7096,12.6855,7.66866,20.9845,10.7333,11.8049,10.7333,6.48848,17.7551,All
12.9493,12.9319,12.9493,7.82811,21.4208,11.3058,12.3042,11.3058,6.83456,18.7021,All
13.0917,13.052,13.0917,7.91417,21.6563,11.5479,12.5123,11.5479,6.98094,19.1026,All
13.5108,13.4053,13.5108,8.16754,22.3496,11.9088,12.8113,11.9088,7.1991,19.6996,All
13.5368,13.4272,13.5368,8.18326,22.3927,12.544,13.3121,12.544,7.58307,20.7503,All
13.9433,13.7731,13.9433,8.42903,23.0652,12.5959,13.3512,12.5959,7.61445,20.8362,All
14.1243,13.927,14.1243,8.53841,23.3645,13.213,13.8005,13.213,7.98753,21.8571,All
14.3897,14.1529,14.3897,8.69888,23.8036,13.6438,14.0982,13.6438,8.24795,22.5697,All
14.7118,14.4245,14.7118,8.89357,24.3363,13.9178,14.2815,13.9178,8.41357,23.0229,All
14.8504,14.5413,14.8504,8.97737,24.5657,14.6601,14.7576,14.6601,8.86232,24.2508,All
15.2993,14.9197,15.2993,9.24872,25.3082,14.6918,14.7773,14.6918,8.88145,24.3032,All
15.3259,14.9421,15.3259,9.26478,25.3521,15.442,15.2368,15.442,9.33501,25.5443,All
15.8165,15.3557,15.8165,9.56139,26.1638,15.7397,15.4166,15.7397,9.51496,26.0367,All
15.8868,15.4149,15.8868,9.60387,26.28,16.2657,15.7298,16.2657,9.83292,26.9068,All
16.3229,15.7825,16.3229,9.8675,27.0014,16.7876,16.0412,16.7876,10.1485,27.7702,All
16.4743,15.9102,16.4743,9.95902,27.2518,17.1332,16.253,17.1332,10.3574,28.3419,All
16.8454,16.2171,16.8454,10.1834,27.8658,17.8356,16.6835,17.8356,10.782,29.5037,All
17.0618,16.3866,17.0618,10.3142,28.2237,18.0471,16.8131,18.0471,10.9098,29.8536,All
17.3848,16.6398,17.3848,10.5094,28.758,18.8835,17.3475,18.8835,11.4155,31.2373,All
17.6493,16.8471,17.6493,10.6693,29.1955,19.0097,17.4321,19.0097,11.4917,31.4459,All
17.9413,17.076,17.9413,10.8459,29.6786,19.9315,18.0771,19.9315,12.049,32.9708,All
18.2368,17.3076,18.2368,11.0245,30.1674,20.0236,18.1445,20.0236,12.1046,33.1231,All
18.5157,17.5262,18.5157,11.1931,30.6288,20.9794,18.8445,20.9794,12.6825,34.7043,All
18.8243,17.7681,18.8243,11.3796,31.1392,21.0916,18.9288,21.0916,12.7503,34.8898,All
19.1085,17.9908,19.1085,11.5515,31.6094,22.0274,19.6516,22.0274,13.316,36.4378,All
19.4117,18.2285,19.4117,11.7348,32.111,22.2165,19.7997,22.2165,13.4303,36.7507,All
19.7202,18.4547,19.7202,11.9213,32.6213,23.0753,20.4837,23.0753,13.9495,38.1713,All
19.9992,18.652,19.9992,12.0899,33.0829,23.4015,20.7456,23.4015,14.1467,38.7109,All
