poblacion,MAE,RMSE,MAPE
1,6.967569606261181,9.86939328230913,1.083090843066888
2,8.882608320735427,12.100643424027641,7.080643785168371
3,6.189539131714456,8.875888240151989,0.4553090098036871
4,9.265964426985795,12.500726324799333,10.014873264848982
5,7.04268957170342,9.877396543552543,4.013161701965349
6,6.382421016088262,8.81410738699388,2.550303769158044
7,5.247305393804757,7.288352280254712,0.5179418318091543
8,6.694981969479349,8.46538626574313,1.3761744644248093
9,6.742969894782943,8.532087222491434,0.3875569508525072
10,7.110859716389025,10.436647375452324,0.652350960735751
11,9.34115492794519,11.80993009311249,0.6316048139503323
12,7.29688296275663,10.067215175258527,1.4705480838077287
13,7.301213947542462,9.521915614240465,1.0026746199202068
14,10.507518870223858,14.345226588574942,2.5934418162668256
15,7.726202681222876,10.214515023570586,5.324233738460727
16,6.751027597410815,9.79631488027334,0.784103984680201
17,11.202855879175598,14.543870086115586,7.942560877417361
18,6.742506223749489,9.881780695817888,0.6942351258954956
19,5.687757577455009,7.6515173024236,0.4770522784657187
20,9.553618960134614,12.530782010347904,1.43908996666252
21,5.88495534559268,8.947015207989931,0.5519893545783734
22,7.28380148546107,10.476322289983049,0.7341416568529883
23,6.391536132449848,9.25207574553655,0.6503971980793161
24,10.09907780123701,14.075613797503216,3.2903085529972884
25,8.886187663255773,12.049555551090458,0.4189255149239513
26,9.286011419676374,12.354451405397393,4.094167862915538
27,4.997552629282547,7.363212918019193,0.4124270146446891
28,9.188325330899147,13.314891874863292,Inf
29,6.447658949267019,9.217963790583143,0.3822812432457665
30,11.165508693692965,14.739807175162602,4.170025619636796
31,6.86993505716453,9.13993628725921,1.883698263744728
32,8.343301607730412,11.338171521778357,4.735503684294299
33,8.879714882718517,12.43737061359515,1.353528037326722
34,6.839983820232266,10.343691141722271,0.7028173372943556
35,6.993726060027111,10.229682722393509,0.9513927750962176
36,7.29492187114273,9.444218610946095,1.710879242405443
37,9.208675779656819,12.31185219599668,3.919031075285273
38,8.679532424455726,12.158978831202814,4.571638543755
39,10.080011000069733,13.470737238855005,5.841326926654533
40,8.636116613889106,13.271944634695371,0.4640052347584965
41,6.590353325265768,8.737078106342224,0.5475580813004802
42,9.357911386131097,12.400969885870818,4.860483959445624
43,6.374054497849708,9.249018630957536,0.9173143960206827
44,7.930074955702657,10.393461619985063,0.42228440217284635
45,6.1240813731263,8.509097019745372,0.6005577732241897
46,7.6690621691746435,9.903792471383358,1.4859223737523917
47,7.749612015748712,10.5976809554694,2.2966916268058717
48,7.022870970417016,8.838717657998375,0.4019324349422639
49,8.29547699582607,11.267032040819554,2.5331202486768314
50,10.871646449019885,14.319472121543303,1.9663666429270124
