iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,654.486,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,610.38,1,9.52085,14.5149,39.181,66,0.24,0.894427,0.894861,0.894427,0.894427
3,562.009,1,9.41364,14.4142,39.8225,74.1717,0.192,0.8,0.82754,0.8,0.8
4,537.206,1,9.12555,14.9962,41.7676,83.5451,0.1536,0.715542,0.873591,0.715542,0.805633
5,506.022,1,8.98209,12.356,42.506,85.0218,0.12288,0.64,0.88252,0.64,0.726643
6,463.207,1,9.08332,13.6802,39.3379,77.6009,0.101697,0.572433,0.78935,0.572433,0.756265
7,432.833,1,9.03524,13.4759,39.8098,72.009,0.0889342,0.512,0.745398,0.512,0.789699
8,412.607,1,9.05525,13.7242,39.7592,69.4061,0.0812733,0.457947,0.716184,0.457947,0.865872
9,390.516,1,9.08883,13.6484,39.0111,72.6725,0.0751582,0.4096,0.676228,0.4096,0.833586
10,383.512,1,9.09618,14.4163,37.6728,73.0364,0.0724799,0.366357,0.690201,0.372668,0.822058
11,372.359,1,9.11888,15.0862,38.1269,68.7002,0.0701795,0.32768,0.669692,0.333325,0.836282
12,352.209,1,9.13925,14.9789,38.4518,69.0024,0.0642282,0.293886,0.657129,0.30267,0.831607
13,355.495,1,9.09107,15.3177,37.3647,68.0992,0.0643683,0.303184,0.659254,0.311185,0.848812
14,347.709,1,9.11056,15.157,37.5222,68.9415,0.0624758,0.298595,0.63745,0.326206,0.786089
15,345.463,1,9.11137,15.7769,37.6414,68.0965,0.0617273,0.302805,0.69619,0.296374,0.791164
16,333.702,1,9.22449,14.8707,38.4984,65.276,0.0600219,0.294358,0.648086,0.272023,0.774409
17,330.051,1,9.25142,15.2348,38.0771,64.414,0.0588627,0.291415,0.656753,0.278639,0.737269
18,323.845,1,9.32994,15.2761,38.1307,56.9755,0.0575012,0.285545,0.633719,0.294707,0.701613
19,317.425,1,9.35123,15.4552,38.584,56.1337,0.0556049,0.278487,0.638709,0.301298,0.699356
20,315.99,1,9.37268,14.7668,38.5646,54.1796,0.0554315,0.278699,0.619229,0.303849,0.696619
21,305.693,1,9.42847,15.7305,37.8305,54.7845,0.052558,0.273403,0.644383,0.301696,0.698351
22,301.544,1,9.43601,15.9186,38.2831,55.9029,0.0518147,0.276371,0.621613,0.299738,0.681916
23,289.451,1,9.55701,16.2276,37.7355,51.3381,0.0498367,0.260446,0.622456,0.309381,0.609924
24,283.784,1,9.56952,16.2111,37.7792,51.2504,0.0491213,0.260495,0.556742,0.301209,0.627074
25,284.086,1,9.58824,16.5579,37.5226,51.0444,0.0495566,0.256421,0.502482,0.323169,0.620019
26,279.252,1,9.58052,16.4521,37.5709,49.8636,0.0484564,0.257328,0.504351,0.315757,0.611962
27,282.843,1,9.56417,16.8521,36.9228,48.7092,0.0490939,0.256049,0.541521,0.304807,0.611482
28,277.403,1,9.58326,16.7756,37.121,48.4966,0.0480734,0.25282,0.528998,0.311658,0.590611
29,277.417,1,9.61844,16.9303,36.7987,45.9825,0.0481054,0.252993,0.539575,0.315218,0.571524
30,269.912,1,9.61949,16.9228,36.8848,45.3814,0.0468167,0.252945,0.533885,0.304821,0.538475
31,271.858,1,9.67073,16.5094,36.7395,45.1892,0.0480342,0.247165,0.545759,0.303232,0.493636
32,262.848,1,9.66645,16.3769,36.654,44.3366,0.0461861,0.250943,0.542779,0.285681,0.495789
33,264.514,1,9.65037,16.5501,36.5933,43.0921,0.046969,0.250683,0.540832,0.278926,0.473108
34,266.021,1,9.63863,17.2745,36.8195,41.3407,0.0475791,0.256997,0.547049,0.269852,0.453499
35,260.162,1,9.68111,17.5767,36.1839,41.1265,0.047254,0.251639,0.565202,0.251928,0.416121
36,259.61,1,9.67966,19.0709,35.2473,42.5049,0.0467286,0.253383,0.590255,0.25228,0.412891
37,257.733,1,9.66273,18.8446,35.0786,43.0591,0.0459101,0.255271,0.609725,0.251033,0.416571
38,260.409,1,9.68014,18.3921,35.1176,43.0493,0.0464616,0.251795,0.618823,0.249997,0.427978
39,252.323,1,9.69232,18.3773,35.3826,43.6959,0.0453453,0.248975,0.620397,0.241855,0.395745
40,257.896,1,9.72284,19.0459,35.2447,43.3225,0.0458559,0.248608,0.660625,0.244548,0.424113
41,258.709,1,9.71223,19.548,35.0735,42.9062,0.0463498,0.254136,0.646045,0.240192,0.411168
42,261.991,1,9.71695,18.6157,35.1932,42.4918,0.0474672,0.249108,0.696848,0.235327,0.379313
43,252.522,1,9.7093,18.3463,35.3214,42.8053,0.0451665,0.245301,0.645476,0.249143,0.391889
44,255.56,1,9.6976,18.5807,35.3343,45.0344,0.0454128,0.244422,0.6663,0.24551,0.411167
45,261.11,1,9.7161,18.0235,35.4937,43.6497,0.0477799,0.242158,0.671949,0.23678,0.372909
46,259.773,1,9.69243,17.0553,35.3024,43.0684,0.0472043,0.245187,0.660661,0.247742,0.366482
47,261.214,1,9.70312,17.938,35.5675,43.5171,0.04738,0.247454,0.648041,0.241028,0.389145
48,261.881,1,9.71661,18.4076,35.5526,42.0014,0.0466096,0.246195,0.690724,0.255298,0.405817
49,263.33,1,9.72837,19.2252,35.5619,43.0867,0.0474233,0.244427,0.663839,0.255744,0.392707
50,262.271,1,9.72485,18.2103,35.4721,41.8795,0.0477218,0.243394,0.626045,0.263626,0.377919
51,259.286,1,9.69616,17.4422,35.9461,43.669,0.0463044,0.247248,0.606626,0.291873,0.376704
52,246.944,1,9.68157,17.614,36.1053,44.6241,0.0433907,0.247276,0.596258,0.285442,0.390364
