iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1424.87,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1416.19,1,4.41437,0.819631,0.845159,45.6755,16.8274,54.072,0.974679,0.974679,0.974679,0.974679,0.998743,0.974679,0.974679
3,1404.63,1,4.02178,0.938754,0.955133,48.1705,15.0265,57.4151,0.95,0.95,0.982906,0.95,0.998743,0.95,0.95
4,1393.45,1,4.738,0.727838,0.796886,50.0491,16.9328,59.3164,0.925945,0.925945,0.973377,0.925945,0.998743,0.925945,0.925945
5,1379.03,1,4.18833,0.638858,0.894308,54.3273,13.6977,63.9238,0.9025,0.9025,0.948731,0.9025,0.998743,0.9025,0.9025
6,1369.34,1,2.81751,0.863238,1.26905,54.5992,13.6254,63.8481,0.879648,0.879648,0.924709,0.879648,0.998743,0.879648,0.879648
7,1358.86,1,5.01297,0.471872,0.78128,55.6454,14.2809,65.2747,0.857375,0.857375,0.901294,0.857375,0.998743,0.857375,0.857375
8,1334.62,1,4.48501,0.59788,0.866538,56.1183,14.4596,65.0329,0.835666,0.835666,0.878473,0.835666,0.998743,0.835666,0.835666
9,1334.34,1,6.07931,0.449703,0.613124,62.8092,14.3948,72.7199,0.814506,0.814506,0.901068,0.814506,0.998743,0.814506,0.814506
10,1325.28,1,5.96376,0.649184,0.603048,63.0527,15.1719,73.1899,0.793882,0.793882,0.921703,0.793882,0.998743,0.793882,0.793882
11,1309.65,1,5.26344,0.580658,0.742096,60.9412,14.1905,70.4623,0.773781,0.773781,0.898365,0.773781,0.998743,0.773781,0.773781
12,1301.13,1,6.36607,0.732883,0.547043,58.6874,13.1396,67.7735,0.754188,0.754188,1.03483,0.754188,0.998743,0.754188,0.754188
13,1297.75,1,5.65396,0.53043,0.661469,61.4076,15.1853,70.8442,0.735092,0.735092,1.02558,0.735092,0.998743,0.735092,0.735092
14,1275.14,1,4.85552,0.769479,0.787056,52.6178,13.2031,61.1042,0.716479,0.716479,0.999613,0.716479,0.998743,0.716479,0.716479
15,1260.84,1,5.25453,0.742614,0.770868,54.2452,12.5983,63.0945,0.698337,0.698337,0.989533,0.698337,0.998743,0.698337,0.698337
16,1253.17,1,5.74872,0.622037,0.658455,51.9214,13.7867,60.821,0.680655,0.680655,0.964477,0.680655,0.998743,0.680655,0.680655
17,1244.16,1,6.54546,0.666266,0.535194,53.1789,12.9714,62.2737,0.66342,0.66342,0.978932,0.66342,0.998743,0.66342,0.66342
18,1228.56,1,5.78736,0.696455,0.675506,48.6551,14.206,56.9641,0.646622,0.646622,0.954145,0.646622,0.998743,0.646622,0.646622
19,1225.18,1,6.81958,0.595732,0.51758,48.5802,16.4648,56.6303,0.630249,0.630249,0.966992,0.630249,0.998743,0.630249,0.630249
20,1214.79,1,5.64964,0.670168,0.700461,44.3033,17.9583,51.6463,0.614291,0.614291,0.947912,0.614291,0.998743,0.614291,0.614291
21,1199.71,1,4.69262,0.656344,0.875372,44.8637,18.2213,52.5188,0.598737,0.598737,0.923911,0.598737,0.998743,0.598737,0.598737
22,1178.43,1,6.13579,0.593234,0.657296,48.5395,15.8564,57.0378,0.583577,0.583577,0.900517,0.583577,0.998743,0.583577,0.583577
23,1174.27,1,6.19324,0.524828,0.625683,49.9296,14.1658,58.8177,0.5688,0.5688,0.877715,0.5688,0.998743,0.5688,0.5688
24,1148,1,6.37927,0.56263,0.588046,49.6462,12.2412,58.3216,0.554398,0.554398,0.855491,0.554398,0.998743,0.554398,0.554398
25,1143.19,1,6.77937,0.528107,0.538753,47.8765,11.0552,56.2262,0.54036,0.54036,0.833829,0.54036,0.998743,0.54036,0.54036
26,1139.17,1,6.935,0.677429,0.516006,47.5138,12.1843,55.9084,0.526678,0.526678,0.887159,0.526678,0.998743,0.526678,0.526678
27,1129.51,1,6.86483,0.661956,0.519402,48.0057,13.9719,56.3188,0.513342,0.513342,0.923006,0.513342,0.998743,0.513342,0.513342
28,1109.18,1,6.13558,0.614424,0.62939,46.4543,14.558,54.142,0.500344,0.500344,0.899635,0.500344,0.998743,0.500344,0.500344
29,1100.75,1,6.17688,0.635917,0.613955,44.4872,15.7666,51.749,0.487675,0.487675,0.876856,0.487675,0.998743,0.487675,0.487675
30,1092.38,1,6.73672,0.527529,0.553733,45.9585,14.4173,53.3779,0.475327,0.475327,0.854653,0.475327,0.998743,0.475327,0.475327
31,1081.82,1,6.64172,0.587548,0.554324,46.798,14.2807,54.0078,0.463291,0.463291,0.833013,0.463291,0.998743,0.463291,0.463291
32,1069.59,1,5.92835,0.591007,0.661713,47.2385,12.7709,54.7482,0.45156,0.45156,0.811921,0.45156,0.998743,0.45156,0.45156
33,1060.26,1,6.22667,0.626903,0.624083,47.5404,11.8601,55.0284,0.440127,0.44366,0.831401,0.444923,0.998743,0.440127,0.440127
34,1048.78,1,5.8535,0.591,0.647656,46.8145,11.2233,54.3159,0.428982,0.438277,0.81035,0.440539,0.998743,0.428982,0.428982
35,1034.49,1,5.90892,0.636794,0.647556,44.705,12.1068,51.8899,0.41812,0.42718,0.790883,0.429384,0.998743,0.41812,0.41812
36,1030.3,1,6.341,0.568774,0.5884,45.4968,13.352,52.7894,0.407533,0.439559,0.770857,0.440155,0.998743,0.407533,0.407533
37,1034.93,1,6.20446,0.672612,0.595409,44.5981,12.9937,51.5331,0.397214,0.456712,0.839297,0.458459,0.998743,0.397214,0.397214
38,1015.54,1,6.1759,0.807335,0.585717,44.9613,10.8464,51.9451,0.387157,0.445147,0.818046,0.446851,0.998743,0.387157,0.387157
39,1005.49,1,6.60161,0.646759,0.537328,43.9664,12.9173,50.7321,0.377354,0.43539,0.852556,0.435712,0.998743,0.377354,0.377354
40,1000.34,1,6.44019,0.502241,0.572892,44.2529,13.7674,51.0403,0.367799,0.424366,0.863205,0.424679,0.998743,0.367799,0.367799
41,998.092,1,6.98395,0.435287,0.500968,43.1494,13.9228,49.683,0.358486,0.413621,0.884045,0.413926,0.998743,0.358486,0.358486
42,974.756,1,6.75924,0.46011,0.537998,43.1888,13.8491,49.7004,0.349409,0.403148,0.861661,0.403445,0.998743,0.349409,0.349409
43,974.369,1,6.0756,0.597638,0.61656,42.8768,16.0152,49.3776,0.340562,0.395437,0.839843,0.39323,0.998743,0.340562,0.340562
44,961.082,1,6.8605,0.572179,0.512377,41.8123,16.6906,48.2467,0.331938,0.400511,0.818578,0.396347,0.998743,0.331938,0.331938
45,958.379,1,6.73126,0.572714,0.534046,42.4085,14.1362,48.8627,0.323534,0.399556,0.825619,0.39288,0.998743,0.323534,0.323534
46,951.799,1,6.78937,0.531965,0.508981,40.6471,12.9576,47.1187,0.315341,0.404128,0.804714,0.396983,0.998743,0.315341,0.315341
47,942.711,1,6.54715,0.568632,0.535714,41.1966,12.6084,47.8898,0.307357,0.422665,0.808958,0.411564,0.998743,0.307357,0.307357
48,935.918,1,6.70038,0.530452,0.523831,41.136,12.0719,47.6923,0.299574,0.436959,0.788474,0.424453,0.998743,0.299574,0.299574
49,926.26,1,6.55211,0.648948,0.544367,42.3056,12.6359,48.9177,0.291989,0.437986,0.775558,0.426963,0.998743,0.291989,0.291989
50,925.026,1,6.51607,0.672564,0.548766,41.4948,14.4372,47.9958,0.284596,0.426896,0.783556,0.416152,0.998743,0.284596,0.284596
51,918.647,1,6.52676,0.528359,0.555504,41.8121,12.8537,48.1819,0.27739,0.440246,0.789814,0.427286,0.998743,0.27739,0.27739
52,907.71,1,6.48548,0.69535,0.553571,41.3951,14.9063,47.9013,0.270366,0.446471,0.769815,0.435599,0.998743,0.270366,0.270366
53,908.96,1,6.67288,0.652312,0.524737,42.0806,14.5343,48.7724,0.26352,0.448908,0.777614,0.440696,0.998743,0.26352,0.26352
54,903.845,1,7.69861,0.609649,0.402526,43.5994,13.1481,50.4307,0.256848,0.449268,0.758469,0.447103,0.998743,0.256848,0.256848
55,896.341,1,6.9172,0.654728,0.490679,43.6686,12.4857,50.4314,0.250344,0.449729,0.739264,0.445273,0.998743,0.250344,0.250344
56,892.412,1,6.92916,0.688344,0.479846,41.718,13.3258,48.195,0.244005,0.438342,0.722354,0.433998,0.998743,0.244005,0.244005
57,889.878,1,7.15588,0.687426,0.44977,41.2435,11.8166,47.7532,0.237827,0.433438,0.724418,0.42854,0.998743,0.237827,0.237827
58,877.34,1,6.88074,0.664162,0.481813,41.947,11.9159,48.4934,0.231805,0.44974,0.706076,0.443824,0.998743,0.231805,0.231805
59,868.433,1,7.01148,0.722405,0.464794,41.9543,12.6596,48.6354,0.225936,0.438493,0.688197,0.434328,0.998743,0.225936,0.225936
60,860.577,1,6.81455,0.724491,0.495431,41.8634,13.5242,48.5256,0.220215,0.432565,0.670772,0.426269,0.998743,0.220215,0.220215
61,859.85,1,6.63464,0.702275,0.528188,43.4985,13.9074,50.603,0.214639,0.444938,0.673873,0.435708,0.998743,0.214639,0.214639
62,862.507,1,6.98913,0.681307,0.478842,43.0131,14.022,50.1072,0.209204,0.450754,0.711119,0.444036,0.998743,0.211421,0.209204
63,849.005,1,7.19684,0.658215,0.452903,42.1737,11.7217,49.0752,0.203907,0.43934,0.693113,0.432792,0.998743,0.211725,0.203907
