Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
0.2784418984506846,-0.14745149545405875,0.13141601402663047,-0.21862840284620394,-0.4134884456376139,0.09048214231505572,-0.3817383730308057,-0.3226424362025881,0.4129703205752379,-1.3712577964557644,0.3991493944762797
0.26943487437338265,0.11123714543030412,-0.4071584893670994,-0.20866985739246116,-0.10440085945537225,-0.19592010292865425,0.30841044100499776,-0.46989275682198334,0.4130751252240015,-0.8981541013859684,0.013403035077457721
0.27524753575491107,-0.2531059607938841,0.16505454386118054,-0.20774504151031462,-0.3108174367980187,1.4650363930408319,-0.13231979699003807,-0.3775133311109892,0.41252358521972976,-0.2224437756440733,-0.4272570657672858
-1.132678238661504,2.613678541149214,-2.8862583517399316,0.577646402166362,4.792806624174389,-2.0150898910690773,-2.061051857451667,2.5234228000849286,-3.6845639797350147,0.9966241531636745,1.2582368992690915
0.2778773984250646,-1.1177312037236018,1.396139982432705,-0.19616944473919024,-0.020715249369819885,-2.3751096747882303,1.2922531476708945,-0.5914188050195441,0.41230566102594934,0.8364454103892836,-0.09069863301395338
0.27940464506906537,-0.2968001457181882,0.28323494139284755,-0.23180907334202247,-0.4317195098504483,1.88567867314567,-0.12484090958346725,-0.43457250065433634,0.4130751252240015,0.5082423576235087,-0.4752746599051945
0.26687447027758116,-0.38932476296025437,0.41267869362942133,-0.22418196638566332,-0.3102753168739302,0.135190007655579,0.32340920105646137,-0.37094519697443346,0.41189635659292834,-0.5383912212072343,-0.22776240717941312
0.2711971270121438,-0.1531455844828367,-0.1062773225625695,-0.22626377670689302,-0.16891436754782768,0.520183303272472,0.27894313286742844,-0.5935223505018549,0.41281635495867686,-0.13106333874865075,-0.2610810581992739
0.2714753981721968,-0.3552663737141271,0.212567466190413,-0.21527221815728628,-0.15486306728272758,-0.5665258394138152,0.5239442291587494,-0.46894997940732325,0.4130751252240015,0.3503390757609097,-0.3170466867752656
0.26237951381594227,0.04995684287880848,-0.38925451302931463,-0.208427344453351,-0.23996750825121183,-0.6439907873080998,0.22157844043156055,-0.4116570718688485,0.41208094347672264,-0.9015529497559139,0.06783674139798604
0.2496208315305172,0.1772995221445056,-0.8490445308629461,-0.1728628634348663,-0.31364899563424703,1.4339694763381725,0.16532678339995818,-0.44195601582211425,0.4130751252240015,0.1586725041497323,-0.4054221055767061
0.2539556038308905,-0.19509954824626197,0.03815078775395189,-0.20438008154783968,-0.5006108964946044,0.8789844667831386,-0.06285430513455746,-0.1168145461829486,0.41211549789637214,-0.48002252732056344,-0.10271823599673292
0.2625626442651747,-0.14792794785298302,-0.04747820984464576,-0.20696678388165896,-0.3472718333703741,-0.10516920346882137,0.1566881382152054,-0.22467362518095832,0.41291720008289196,-0.6678743878344694,0.19596028117951605
0.26614138674460885,-0.3921130276374927,0.4300408466930187,-0.2296597147492863,-0.18100815122745628,0.5987843688929357,0.355617982021482,-0.4144592892811222,0.4119655283188747,-0.27789495281716514,-0.2505477927385666
0.2672033951227656,-0.40630404984794893,0.562469078313117,-0.2204278516344173,-0.43021192448122564,0.5642833924676152,0.31462301194365616,-0.39411312607757,0.4130751252240015,-0.5056159335325285,-0.0011481235756315572
0.28225709476593847,-0.7304513959134413,0.8066381450196334,-0.23014460147075355,-0.03583986248185441,-0.08210763934923676,0.8057444773983207,-0.9057103918933509,0.4130751252240015,1.185215314069703,-0.6721876863096665
