Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
5.97817,7.69792e-10,6.5084e-11,25.5937,9.2743e-08,5.94215e-08,1.19472,0.00142372,0.000441466,0.367845,0.00145761,0.000198118,All
6.11735,3.5796e-09,3.21527e-10,26.4383,3.06182e-07,2.11525e-07,3.97285,0.0136083,0.0209369,49.6643,0.00572873,0.483554,All
6.25654,1.51555e-08,1.44621e-09,27.2829,9.22813e-07,6.86962e-07,6.75098,0.0216957,0.0714233,98.9608,0.00259936,0.673958,All
6.39572,5.87403e-08,5.95517e-09,28.1275,2.55738e-06,2.0503e-06,9.52911,0.0246895,0.136744,148.257,0.0014613,0.770166,All
6.53491,2.09462e-07,2.25637e-08,28.972,6.55867e-06,5.66055e-06,12.3072,0.0248711,0.206032,197.554,0.00092291,0.82749,All
6.67409,6.90387e-07,7.90363e-08,29.8166,1.56565e-05,1.45419e-05,15.0854,0.023703,0.273705,246.85,0.000627641,0.865052,All
6.81328,2.11238e-06,2.57064e-07,30.6612,3.49708e-05,3.49479e-05,17.8635,0.0219621,0.337212,296.147,0.000449468,0.891261,All
6.95246,6.02398e-06,7.79516e-07,31.5058,7.34359e-05,7.89524e-05,20.6416,0.0200442,0.395574,345.443,0.000334459,0.91039,All
7.09165,1.60711e-05,2.21221e-06,32.3504,0.000145604,0.00016841,23.4197,0.0181449,0.448603,394.74,0.000256388,0.924837,All
7.23083,4.02499e-05,5.89637e-06,33.195,0.000273656,0.000340545,26.1979,0.016356,0.496496,444.036,0.000201274,0.936042,All
7.37002,9.49407e-05,1.48095e-05,34.0396,0.000489278,0.000655212,28.976,0.0147154,0.53962,493.333,0.000161123,0.944925,All
7.5092,0.000211555,3.51598e-05,34.8841,0.000834925,0.00120352,31.7541,0.0132331,0.578405,542.629,0.000131107,0.952094,All
7.64838,0.00044659,7.91346e-05,35.7287,0.0013639,0.00211706,34.5323,0.0119052,0.613289,591.926,0.000108176,0.957967,All
7.78757,0.000895489,0.000169313,36.5733,0.00213872,0.00357653,37.3104,0.0107211,0.644687,641.222,9.03321e-05,0.962842,All
7.92675,0.00170986,0.000345251,37.4179,0.0032275,0.00581811,40.0885,0.0096678,0.67298,690.519,7.62241e-05,0.966934,All
8.06594,0.00311617,0.000672605,38.2625,0.00469816,0.00913589,42.8666,0.00873164,0.698512,739.815,6.49141e-05,0.970403,All
8.20512,0.00543246,0.00125476,39.1071,0.00661114,0.0138788,45.6448,0.00789951,0.721591,789.112,5.57359e-05,0.973369,All
8.34431,0.00907785,0.00224635,39.9516,0.00901105,0.0204405,48.4229,0.00715932,0.742489,838.408,4.82064e-05,0.975925,All
8.48349,0.0145688,0.00386726,40.7962,0.0119186,0.0292431,51.201,0.00650012,0.761445,887.705,4.19695e-05,0.978143,All
8.62268,0.0224964,0.00641486,41.6408,0.015324,0.0407136,53.9792,0.00591223,0.778671,937.001,3.67578e-05,0.98008,All
8.76186,0.0334813,0.0102715,42.4854,0.0191822,0.0552558,56.7573,0.00538706,0.794353,986.298,3.23684e-05,0.981781,All
8.90105,0.0481057,0.0159041,43.33,0.0234127,0.0732207,59.5354,0.00491711,0.808654,1035.59,2.8645e-05,0.983282,All
9.04023,0.0668289,0.0238531,44.1746,0.0279014,0.0948767,62.3135,0.00449583,0.821719,1084.89,2.54655e-05,0.984614,All
9.17942,0.0898956,0.0347092,45.0191,0.0325071,0.120384,65.0917,0.00411748,0.833674,1134.19,2.27343e-05,0.9858,All
9.3186,0.117251,0.0490769,45.8637,0.0370703,0.149775,67.8698,0.00377707,0.844632,1183.48,2.0375e-05,0.986862,All
9.45779,0.148478,0.0675285,46.7083,0.0414246,0.182943,70.6479,0.00347024,0.854692,1232.78,1.83265e-05,0.987814,All
9.59697,0.182774,0.0905516,47.5529,0.0454074,0.219643,73.4261,0.00319317,0.863941,1282.08,1.65393e-05,0.988673,All
9.73616,0.218968,0.118496,48.3975,0.0488717,0.259498,76.2042,0.00294254,0.872458,1331.37,1.49733e-05,0.989449,All
9.87534,0.25559,0.151526,49.2421,0.0516951,0.302015,78.9823,0.00271544,0.880312,1380.67,1.35953e-05,0.990152,All
10.0145,0.290978,0.189587,50.0866,0.0537869,0.346613,81.7604,0.00250931,0.887565,1429.97,1.23782e-05,0.990792,All
10.1537,0.323419,0.232388,50.9312,0.0550922,0.392648,84.5386,0.00232191,0.894272,1479.26,1.12991e-05,0.991375,All
10.2929,0.351298,0.279405,51.7758,0.0555931,0.439446,87.3167,0.00215126,0.900482,1528.56,1.03393e-05,0.991908,All
10.4321,0.373234,0.329903,52.6204,0.055307,0.486332,90.0948,0.00199563,0.906239,1577.86,9.4827e-06,0.992396,All
10.5713,0.388204,0.382978,53.465,0.0542827,0.532661,92.873,0.00185348,0.911583,1627.15,8.716e-06,0.992844,All
10.7105,0.395609,0.437615,54.3096,0.0525945,0.577838,95.6511,0.00172346,0.916549,1676.45,8.02778e-06,0.993257,All
10.8496,0.395312,0.492746,55.1541,0.0503358,0.621341,98.4292,0.00160436,0.921169,1725.75,7.40833e-06,0.993637,All
10.9888,0.387621,0.547314,55.9987,0.0476123,0.662732,101.207,0.00149511,0.925472,1775.04,6.84935e-06,0.993988,All
11.128,0.37323,0.600336,56.8433,0.0445346,0.701666,103.985,0.00139477,0.929484,1824.34,6.34371e-06,0.994313,All
11.2672,0.353136,0.650945,57.6879,0.0412129,0.73789,106.764,0.00130249,0.933229,1873.63,5.88526e-06,0.994614,All
11.4064,0.32854,0.69843,58.5325,0.0377515,0.771243,109.542,0.00121751,0.936728,1922.93,5.46869e-06,0.994894,All
11.5456,0.300733,0.742252,59.3771,0.034245,0.801646,112.32,0.00113917,0.94,1972.23,5.08937e-06,0.995154,All
11.6847,0.271008,0.782056,60.2216,0.0307758,0.829099,115.098,0.00106686,0.943063,2021.52,4.74329e-06,0.995396,All
11.8239,0.240566,0.817659,61.0662,0.0274125,0.853662,117.876,0.00100004,0.945933,2070.82,4.42692e-06,0.995622,All
