rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-2.54413,-1.20931,0.489851,0.0842626,0
2,1,-2.75995,-0.675648,0.239135,0.823067,0
3,1,-2.54533,-1.61124,0.699026,-0.377848,0
4,1,-2.6259,-1.49432,0.688683,-0.195944,0
5,1,-2.51255,-1.2091,0.180098,0.0650056,0
6,1,-2.76052,-0.675648,0.316129,0.823262,0
7,1,-2.54533,-1.60077,0.285025,-0.364616,0
8,1,-2.62902,-1.49462,0.641738,-0.194613,0
9,1,-2.52715,-1.21799,1.01513,0.064677,0
10,1,-2.75789,-0.674155,-0.649765,0.823181,0
11,1,-2.5317,-1.63666,0.795963,-0.413351,0
12,1,-2.62892,-1.49486,0.602048,-0.193791,0
13,1,-2.31316,-1.79914,1.41747,-0.727787,0
14,1,-2.75861,-0.676528,-0.144133,0.820521,0
15,1,-2.53539,-1.63602,0.395477,-0.411514,0
16,1,-2.6307,-1.49481,0.492363,-0.194021,0
17,1,-2.31347,-1.79914,1.17246,-0.727797,0
18,1,-2.75674,-0.692071,0.0553257,0.802056,0
19,1,-2.53077,-1.64199,0.351509,-0.419679,0
20,1,-2.6307,-1.49637,0.347092,-0.195771,0
21,1,-2.31311,-1.79965,1.15098,-0.728132,0
22,1,-2.75959,-0.69864,-0.161563,0.795118,0
23,1,-2.53536,-1.64039,0.497502,-0.417756,0
24,1,-2.63249,-1.49708,0.560539,-0.195458,0
25,1,-2.31678,-1.79909,0.883411,-0.725798,0
26,1,-2.75155,-0.699115,-0.0121595,0.791449,0
27,1,-2.53872,-1.64238,0.288219,-0.417151,0
28,1,-2.6248,-1.52254,0.28171,-0.2294,0
29,1,-2.32749,-1.80044,0.712832,-0.720576,0
30,1,-2.75155,-0.697839,0.782308,0.791041,0
31,1,-2.55145,-1.64753,0.416102,-0.416052,0
32,1,-2.62725,-1.5232,0.778846,-0.228081,0
33,1,-2.32727,-1.80008,0.427184,-0.720328,0
34,1,-2.75143,-0.699734,0.500927,0.789447,0
35,1,-2.55428,-1.64918,0.187485,-0.415251,0
36,1,-2.62664,-1.52473,0.0337703,-0.23059,0
37,1,-2.32332,-1.79912,0.550017,-0.72111,0
38,1,-2.75121,-0.699657,0.562192,0.791139,0
39,1,-2.54156,-1.64817,0.943595,-0.422136,0
40,1,-2.6282,-1.52682,0.931503,-0.230969,0
41,1,-2.32727,-1.79993,0.553734,-0.719981,0
42,1,-2.75048,-0.699657,0.308534,0.789418,0
43,1,-2.53995,-1.64221,0.88902,-0.417574,0
44,1,-2.64842,-1.5258,0.266973,-0.218459,0
45,1,-2.32491,-1.80103,0.290384,-0.722874,0
46,1,-2.74671,-0.69961,0.773146,0.787297,0
47,1,-2.53755,-1.64242,0.608663,-0.417154,0
48,1,-2.63983,-1.52018,0.734295,-0.218938,0
49,1,-2.3299,-1.80388,0.637293,-0.723116,0
50,1,-2.73911,-0.707308,0.400556,0.775266,0
1,2,1.01279,0.564708,-0.383509,0.0615088,0
2,2,0.847818,0.901411,-0.883535,0.544895,0
3,2,0.882435,0.26859,-0.19289,-0.202306,0
4,2,1.15214,0.471335,0.686714,-0.125408,0
5,2,1.01495,0.565352,-0.114433,0.0615088,0
6,2,0.84543,0.900699,-0.574936,0.545534,0
7,2,0.884872,0.267929,-0.134835,-0.205056,0
8,2,1.15394,0.488193,0.634884,-0.107046,0
9,2,1.01585,0.565811,0.191511,0.0620841,0
10,2,0.84543,0.899777,-0.574936,0.544199,0
11,2,0.869751,0.239823,-0.292263,-0.226945,0
12,2,1.15484,0.488314,0.634884,-0.107299,0
13,2,1.01583,0.564705,-0.105625,0.0603145,0
14,2,0.842682,0.897174,-0.730759,0.543209,0
15,2,0.87159,0.240642,-0.290096,-0.228097,0
16,2,1.15417,0.488343,0.62958,-0.108716,0
17,2,1.01391,0.563854,-0.0339082,0.0603145,0
18,2,0.861413,0.907767,-0.856373,0.544595,0
19,2,0.841624,0.239345,-0.107877,-0.211951,0
20,2,1.15593,0.806412,0.168149,0.256995,0
21,2,0.897752,1.05323,-0.399378,0.690335,0
22,2,0.880891,0.907353,-0.274196,0.531864,0
23,2,0.825612,0.250532,-0.161502,-0.191371,0
24,2,1.1021,0.877871,-0.0939813,0.371173,0
25,2,0.9191,1.06369,-0.415234,0.690465,0
26,2,0.880234,0.907444,-0.626778,0.532958,0
27,2,0.736046,0.885378,-1.03985,0.591694,0
28,2,0.941816,1.14559,-0.504548,0.769973,0
29,2,0.920467,1.06426,-0.854551,0.68978,0
30,2,0.884922,0.907716,-0.400885,0.531536,0
31,2,0.738053,0.885378,-0.874923,0.590065,0
32,2,0.942647,1.14473,-0.477022,0.769802,0
33,2,0.92668,1.06592,-0.453212,0.687662,0
34,2,0.893381,0.916049,-0.194124,0.535989,0
35,2,0.740554,0.884634,-0.682194,0.586759,0
36,2,0.951553,1.14648,-0.227702,0.766088,0
37,2,0.924678,1.05958,-0.448485,0.682379,0
38,2,0.892078,0.916275,-1.20076,0.535795,0
39,2,0.740433,0.884034,-1.08699,0.58752,0
40,2,1.12017,0.534821,0.332507,-0.0348578,0
