simulations, -2LL
1000,610.744
2000,609.018
3000,609.307
4000,609.128
5000,609.269
6000,609.362
7000,609.477
8000,609.442
9000,609.181
10000,609.171
11000,609.201
12000,609.235
13000,609.36
14000,609.445
15000,609.462
16000,609.544
17000,609.618
18000,609.641
19000,609.68
20000,609.667
21000,609.649
22000,609.684
23000,609.697
24000,609.692
25000,609.681
26000,609.626
27000,609.639
28000,609.619
29000,609.648
30000,609.627
