pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.8802,0.0104167,-3.89038,0.000208333,-1.93388,0.0104167,All
-1.85233,0.0208333,-3.62228,0.000416667,-1.90297,0.0208333,All
-1.72571,0.03125,-3.46035,0.000625,-1.88392,0.03125,All
-1.7117,0.0416667,-3.45517,0.000833333,-1.63777,0.0416667,All
-1.23691,0.0520833,-3.41759,0.00104167,-1.26953,0.0520833,All
-1.13849,0.0625,-3.34491,0.00125,-1.12035,0.0625,All
-1.101,0.0729167,-3.33716,0.00145833,-1.10929,0.0729167,All
-1.08588,0.0833333,-3.28279,0.00166667,-1.09843,0.0833333,All
-1.06334,0.09375,-3.27228,0.001875,-1.06657,0.09375,All
-1.02848,0.104167,-3.27226,0.00208333,-1.06044,0.104167,All
-1.02846,0.114583,-3.22086,0.00229167,-1.0475,0.114583,All
-1.01713,0.125,-3.17541,0.0025,-1.02176,0.125,All
-1.00697,0.135417,-3.17467,0.00270833,-1.00307,0.135417,All
-0.98459,0.145833,-3.17356,0.00291667,-0.990006,0.145833,All
-0.962895,0.15625,-3.16549,0.003125,-0.989972,0.15625,All
-0.958206,0.166667,-3.1518,0.00333333,-0.989279,0.166667,All
-0.949923,0.177083,-3.1166,0.00354167,-0.965571,0.177083,All
-0.941157,0.1875,-3.08365,0.00375,-0.964789,0.1875,All
-0.927357,0.197917,-3.00098,0.00395833,-0.964666,0.197917,All
-0.92267,0.208333,-2.97319,0.00416667,-0.942376,0.208333,All
-0.917467,0.21875,-2.95246,0.004375,-0.93792,0.21875,All
-0.879913,0.229167,-2.89187,0.00458333,-0.880642,0.229167,All
-0.842538,0.239583,-2.87065,0.00479167,-0.868337,0.239583,All
-0.819689,0.25,-2.86914,0.005,-0.81276,0.25,All
-0.815606,0.260417,-2.8429,0.00520833,-0.805976,0.260417,All
-0.782892,0.270833,-2.815,0.00541667,-0.803599,0.270833,All
-0.751943,0.28125,-2.76033,0.005625,-0.769788,0.28125,All
-0.726318,0.291667,-2.74429,0.00583333,-0.764039,0.291667,All
-0.70157,0.302083,-2.72001,0.00604167,-0.71769,0.302083,All
-0.676349,0.3125,-2.71392,0.00625,-0.695488,0.3125,All
-0.651898,0.322917,-2.71298,0.00645833,-0.689289,0.322917,All
-0.646601,0.333333,-2.71185,0.00666667,-0.672666,0.333333,All
-0.643168,0.34375,-2.70291,0.006875,-0.665424,0.34375,All
-0.592807,0.354167,-2.66284,0.00708333,-0.63168,0.354167,All
-0.560805,0.364583,-2.65077,0.00729167,-0.602491,0.364583,All
-0.549068,0.375,-2.6458,0.0075,-0.568405,0.375,All
-0.537165,0.385417,-2.64276,0.00770833,-0.520757,0.385417,All
-0.520993,0.395833,-2.60798,0.00791667,-0.503426,0.395833,All
-0.478035,0.40625,-2.58704,0.008125,-0.503152,0.40625,All
-0.460071,0.416667,-2.58598,0.00833333,-0.475102,0.416667,All
-0.393374,0.427083,-2.56354,0.00854167,-0.473427,0.427083,All
-0.377733,0.4375,-2.54023,0.00875,-0.426671,0.4375,All
-0.340817,0.447917,-2.50859,0.00895833,-0.418165,0.447917,All
-0.287209,0.458333,-2.50826,0.00916667,-0.342311,0.458333,All
-0.210517,0.46875,-2.50601,0.009375,-0.250154,0.46875,All
-0.193993,0.479167,-2.49105,0.00958333,-0.211255,0.479167,All
-0.140362,0.489583,-2.47582,0.00979167,-0.160729,0.489583,All
-0.138508,0.5,-2.4577,0.01,-0.142711,0.5,All
-0.0935498,0.510417,-2.45635,0.0102083,-0.136078,0.510417,All
-0.0706753,0.520833,-2.45216,0.0104167,-0.135793,0.520833,All
-0.0562048,0.53125,-2.43754,0.010625,-0.10645,0.53125,All
-0.0434223,0.541667,-2.42984,0.0108333,-0.0939963,0.541667,All
-0.0261928,0.552083,-2.42897,0.0110417,-0.0886038,0.552083,All
-0.0128033,0.5625,-2.42613,0.01125,-0.0840555,0.5625,All
0.0144519,0.572917,-2.42594,0.0114583,-0.0508887,0.572917,All
0.0242731,0.583333,-2.42387,0.0116667,-0.0370384,0.583333,All
0.029131,0.59375,-2.41569,0.011875,-0.00666543,0.59375,All
0.0726789,0.604167,-2.40155,0.0120833,0.0630098,0.604167,All
0.0783209,0.614583,-2.40111,0.0122917,0.0706886,0.614583,All
0.0889813,0.625,-2.39866,0.0125,0.0750255,0.625,All
0.121465,0.635417,-2.36938,0.0127083,0.118535,0.635417,All
0.219473,0.645833,-2.36262,0.0129167,0.18146,0.645833,All
0.23737,0.65625,-2.34794,0.013125,0.232206,0.65625,All
0.250423,0.666667,-2.34426,0.0133333,0.257495,0.666667,All
0.274136,0.677083,-2.3275,0.0135417,0.267367,0.677083,All
0.311548,0.6875,-2.31655,0.01375,0.275794,0.6875,All
0.314841,0.697917,-2.31579,0.0139583,0.289598,0.697917,All
0.328925,0.708333,-2.30576,0.0141667,0.304139,0.708333,All
0.349226,0.71875,-2.29998,0.014375,0.324232,0.71875,All
0.386611,0.729167,-2.29679,0.0145833,0.346887,0.729167,All
0.389694,0.739583,-2.27738,0.0147917,0.359966,0.739583,All
0.412514,0.75,-2.27676,0.015,0.390262,0.75,All
0.42406,0.760417,-2.25436,0.0152083,0.40348,0.760417,All
0.443312,0.770833,-2.23599,0.0154167,0.404798,0.770833,All
0.446352,0.78125,-2.22658,0.015625,0.417603,0.78125,All
0.451279,0.791667,-2.20489,0.0158333,0.437274,0.791667,All
0.485616,0.802083,-2.20224,0.0160417,0.464278,0.802083,All
0.492476,0.8125,-2.19598,0.01625,0.495045,0.8125,All
0.531134,0.822917,-2.1862,0.0164583,0.578247,0.822917,All
0.775276,0.833333,-2.18339,0.0166667,0.801191,0.833333,All
0.801387,0.84375,-2.18078,0.016875,0.811093,0.84375,All
0.808523,0.854167,-2.17774,0.0170833,0.81378,0.854167,All
0.823991,0.864583,-2.17314,0.0172917,0.834542,0.864583,All
1.12315,0.875,-2.15395,0.0175,1.13031,0.875,All
1.18624,0.885417,-2.15361,0.0177083,1.17802,0.885417,All
1.27235,0.895833,-2.15354,0.0179167,1.32283,0.895833,All
1.49462,0.90625,-2.15331,0.018125,1.45792,0.90625,All
1.50006,0.916667,-2.14741,0.0183333,1.55411,0.916667,All
1.63599,0.927083,-2.1413,0.0185417,1.6231,0.927083,All
2.11405,0.9375,-2.13857,0.01875,2.03735,0.9375,All
2.13315,0.947917,-2.12176,0.0189583,2.08968,0.947917,All
2.20733,0.958333,-2.12008,0.0191667,2.12577,0.958333,All
2.22684,0.96875,-2.11298,0.019375,2.16709,0.96875,All
2.49601,0.979167,-2.10954,0.0195833,2.40308,0.979167,All
2.60576,0.989583,-2.10846,0.0197917,2.73932,0.989583,All
2.69911,1,-2.10665,0.02,2.80969,1,All
4,1,-2.10226,0.0202083,4,1,All
,,-2.09622,0.0204167,,,All
,,-2.09295,0.020625,,,All
,,-2.09103,0.0208333,,,All
,,-2.08214,0.0210417,,,All
,,-2.07576,0.02125,,,All
,,-2.072,0.0214583,,,All
,,-2.07018,0.0216667,,,All
,,-2.06192,0.021875,,,All
,,-2.05847,0.0220833,,,All
,,-2.05808,0.0222917,,,All
,,-2.05283,0.0225,,,All
,,-2.03276,0.0227083,,,All
,,-2.02963,0.0229167,,,All
,,-2.02922,0.023125,,,All
,,-2.01773,0.0233333,,,All
,,-2.0095,0.0235417,,,All
,,-2.00831,0.02375,,,All
,,-2.00351,0.0239583,,,All
,,-2.00103,0.0241667,,,All
,,-1.99877,0.024375,,,All
,,-1.99526,0.0245833,,,All
,,-1.99094,0.0247917,,,All
,,-1.98293,0.025,,,All
,,-1.98264,0.0252083,,,All
,,-1.97702,0.0254167,,,All
,,-1.96892,0.025625,,,All
,,-1.96735,0.0258333,,,All
,,-1.96656,0.0260417,,,All
,,-1.9631,0.02625,,,All
,,-1.95541,0.0264583,,,All
,,-1.94441,0.0266667,,,All
,,-1.94435,0.026875,,,All
,,-1.93644,0.0270833,,,All
,,-1.93611,0.0272917,,,All
,,-1.93348,0.0275,,,All
,,-1.93102,0.0277083,,,All
,,-1.9268,0.0279167,,,All
,,-1.92246,0.028125,,,All
,,-1.91923,0.0283333,,,All
,,-1.91345,0.0285417,,,All
,,-1.90768,0.02875,,,All
,,-1.89765,0.0289583,,,All
,,-1.89542,0.0291667,,,All
,,-1.88857,0.029375,,,All
,,-1.88632,0.0295833,,,All
,,-1.88256,0.0297917,,,All
,,-1.86798,0.03,,,All
,,-1.86471,0.0302083,,,All
,,-1.86371,0.0304167,,,All
,,-1.86281,0.030625,,,All
,,-1.86186,0.0308333,,,All
,,-1.85962,0.0310417,,,All
,,-1.85762,0.03125,,,All
,,-1.854,0.0314583,,,All
,,-1.85162,0.0316667,,,All
,,-1.85117,0.031875,,,All
,,-1.85054,0.0320833,,,All
,,-1.84527,0.0322917,,,All
,,-1.84467,0.0325,,,All
,,-1.84427,0.0327083,,,All
,,-1.8408,0.0329167,,,All
,,-1.83796,0.033125,,,All
,,-1.83694,0.0333333,,,All
,,-1.83062,0.0335417,,,All
,,-1.82979,0.03375,,,All
,,-1.82566,0.0339583,,,All
,,-1.82075,0.0341667,,,All
,,-1.82037,0.034375,,,All
,,-1.81482,0.0345833,,,All
,,-1.81421,0.0347917,,,All
,,-1.81027,0.035,,,All
,,-1.81002,0.0352083,,,All
,,-1.80933,0.0354167,,,All
,,-1.80806,0.035625,,,All
,,-1.80785,0.0358333,,,All
,,-1.80549,0.0360417,,,All
,,-1.7991,0.03625,,,All
,,-1.79904,0.0364583,,,All
,,-1.78897,0.0366667,,,All
,,-1.78698,0.036875,,,All
,,-1.78694,0.0370833,,,All
,,-1.78469,0.0372917,,,All
,,-1.78424,0.0375,,,All
,,-1.77939,0.0377083,,,All
,,-1.77326,0.0379167,,,All
,,-1.77273,0.038125,,,All
,,-1.77264,0.0383333,,,All
,,-1.77237,0.0385417,,,All
,,-1.77151,0.03875,,,All
,,-1.76713,0.0389583,,,All
,,-1.76579,0.0391667,,,All
,,-1.764,0.039375,,,All
,,-1.75886,0.0395833,,,All
,,-1.75821,0.0397917,,,All
,,-1.75821,0.04,,,All
,,-1.75301,0.0402083,,,All
,,-1.74396,0.0404167,,,All
,,-1.73561,0.040625,,,All
,,-1.73516,0.0408333,,,All
,,-1.729,0.0410417,,,All
,,-1.71992,0.04125,,,All
,,-1.7077,0.0414583,,,All
,,-1.7066,0.0416667,,,All
,,-1.70455,0.041875,,,All
,,-1.7004,0.0420833,,,All
,,-1.69596,0.0422917,,,All
,,-1.69445,0.0425,,,All
,,-1.68511,0.0427083,,,All
,,-1.68044,0.0429167,,,All
,,-1.68,0.043125,,,All
,,-1.67945,0.0433333,,,All
,,-1.67579,0.0435417,,,All
,,-1.67524,0.04375,,,All
,,-1.67512,0.0439583,,,All
,,-1.67119,0.0441667,,,All
,,-1.67104,0.044375,,,All
,,-1.67092,0.0445833,,,All
