Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.7848,0.0002596,6.31446e-05,15.1103,6.26338e-05,6.03076e-05,2.13495,0.00996014,0.0049252,15.2323,0.000340146,0.0005229,All
4.03022,0.000595184,0.000163306,16.0834,0.000143961,0.000156267,2.84101,0.0205189,0.0155738,16.6819,0.000692005,0.00124875,All
4.27564,0.00123249,0.000379849,17.0566,0.000298918,0.000364269,3.54708,0.0317425,0.0340495,18.1315,0.00125364,0.00263067,All
4.52106,0.00233818,0.00080648,18.0297,0.000568675,0.000775198,4.25314,0.04181,0.0601184,19.581,0.00206748,0.00500542,All
4.76647,0.00411161,0.0015821,19.0029,0.00100282,0.00152436,4.95921,0.0498508,0.0926085,21.0306,0.00315638,0.0087579,All
5.01189,0.00676689,0.00289678,19.976,0.00165506,0.00279776,5.66527,0.0556505,0.129984,22.4802,0.00451908,0.0142889,All
5.25731,0.0105082,0.00499248,20.9492,0.00257712,0.00483323,6.37134,0.0593537,0.1707,23.9298,0.00612997,0.0219796,All
5.50273,0.0155024,0.00815726,21.9223,0.00381193,0.00791524,7.0774,0.0612633,0.213377,25.3793,0.0079425,0.0321583,All
5.74815,0.0218535,0.0127128,22.8955,0.00538719,0.0123631,7.78347,0.0617249,0.256871,26.8289,0.00989499,0.0450739,All
5.99357,0.0295837,0.0189968,23.8686,0.00731037,0.0185135,8.48953,0.0610685,0.300278,28.2785,0.0119173,0.0608791,All
6.23898,0.0386239,0.027341,24.8418,0.00956606,0.0266994,9.1956,0.0595826,0.342912,29.728,0.0139377,0.0796229,All
6.4844,0.0488133,0.0380491,25.8149,0.0121158,0.0372276,9.90166,0.0575072,0.384278,31.1776,0.015888,0.101253,All
6.72982,0.0599103,0.0513748,26.7881,0.0149004,0.0503568,10.6077,0.0550351,0.424027,32.6272,0.0177084,0.125622,All
6.97524,0.0716096,0.0675046,27.7612,0.0178441,0.06628,11.3138,0.052317,0.461937,34.0768,0.0193497,0.152505,All
7.22066,0.0835652,0.0865445,28.7344,0.0208604,0.0851105,12.0199,0.0494684,0.497875,35.5263,0.020775,0.181615,All
7.46608,0.0954145,0.108513,29.7076,0.023858,0.106875,12.7259,0.0465761,0.531782,36.9759,0.0219597,0.212619,All
7.71149,0.106802,0.13334,30.6807,0.0267468,0.13151,13.432,0.0437037,0.563651,38.4255,0.0228908,0.245157,All
7.95691,0.117401,0.160871,31.6539,0.0294434,0.15887,14.1381,0.0408968,0.593513,39.8751,0.0235656,0.278858,All
8.20233,0.126928,0.190877,32.627,0.0318751,0.18873,14.8441,0.038187,0.621426,41.3246,0.0239901,0.313356,All
8.44775,0.135156,0.223065,33.6002,0.0339831,0.220803,15.5502,0.0355952,0.647466,42.7742,0.0241774,0.348294,All
8.69317,0.14192,0.257096,34.5733,0.0357239,0.254752,16.2562,0.0331342,0.671722,44.2238,0.0241454,0.383343,All
8.93859,0.147117,0.292597,35.5465,0.0370704,0.290205,16.9623,0.0308107,0.694288,45.6733,0.0239158,0.4182,All
9.18401,0.150707,0.329175,36.5196,0.0380105,0.32677,17.6684,0.028627,0.715263,47.1229,0.0235123,0.452595,All
9.42942,0.152702,0.366438,37.4928,0.0385466,0.364054,18.3744,0.0265821,0.734746,48.5725,0.0229594,0.486293,All
9.67484,0.153164,0.404001,38.4659,0.0386932,0.401668,19.0805,0.0246728,0.752833,50.0221,0.0222817,0.519097,All
