simulations,OFV
500,961.251
1000,960.571
1500,959.938
2000,960.77
2500,961.887
3000,961.117
3500,959.98
4000,959.853
4500,960.482
5000,960.416
5500,960.535
6000,960.722
6500,960.534
7000,960.359
7500,960.52
8000,960.625
8500,960.978
9000,960.627
9500,960.355
10000,960.245
10500,960.172
11000,960.311
11500,960.371
12000,960.239
12500,960.385
13000,960.498
13500,960.574
14000,960.595
14500,960.483
15000,960.433
15500,960.298
16000,960.309
16500,960.227
17000,960.23
17500,960.341
18000,960.39
18500,960.512
19000,960.534
19500,960.543
20000,960.503
20500,960.425
21000,960.38
21500,960.391
22000,960.479
22500,960.425
23000,960.348
23500,960.112
24000,960.168
24500,960.029
25000,960.062
25500,960.026
26000,959.966
26500,959.97
27000,959.957
27500,959.982
28000,959.992
28500,959.972
29000,960.041
29500,960.124
30000,960.19
