iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,768.436,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,755.039,1,5.56705,0.26383,26.6132,5.94095,24.745,1.46202,1.46202,0.974679,0.62,0.285
3,737.798,1,6.11777,0.801164,25.4357,7.65964,26.0596,1.425,1.425,1.04875,0.62,0.27075
4,728.279,1,5.9428,0.51616,26.7192,7.28296,33.8775,1.38892,1.38892,1.05272,0.62,0.257212
5,715.882,1,6.08737,0.853634,21.6023,7.58063,28.9017,1.35375,1.35375,1.06802,0.62,0.244352
6,707.677,1,6.29763,0.74618,23.5766,8.97885,28.8565,1.31947,1.31947,1.14971,0.62,0.232134
7,694.084,1,6.15519,0.930154,23.2949,9.86782,32.1931,1.28606,1.28606,1.12059,0.62,0.220528
8,686.808,1,6.1462,0.290235,21.7659,9.76731,33.0985,1.2535,1.2535,1.09222,0.62,0.209501
9,677.363,1,6.03922,0.388696,22.0291,10.3741,29.3749,1.22176,1.22176,1.06456,0.62,0.199026
10,673.497,1,5.90894,0.354933,21.761,11.3801,24.3261,1.19082,1.19082,1.12827,0.62,0.189075
11,668.344,1,5.82396,0.879012,21.275,10.8511,28.051,1.16067,1.16067,1.15455,0.62,0.179621
12,653.481,1,6.15178,0.750598,21.7013,10.8274,30.8562,1.13128,1.13128,1.12532,0.62,0.17064
13,641.888,1,6.23277,0.703505,20.5579,11.48,29.6508,1.10264,1.10264,1.09683,0.62,0.162108
14,635.78,1,6.07407,0.709244,18.4718,16.1437,30.8554,1.07472,1.07472,1.07584,0.62,0.154003
15,618.247,1,6.23251,0.612468,15.9754,15.602,30.2769,1.04751,1.04751,1.08014,0.62,0.146302
16,607.906,1,6.17692,0.631938,14.8139,18.2947,28.4319,1.02098,1.02098,1.05279,0.62,0.138987
17,588.586,1,5.96012,0.22391,14.0503,17.7694,28.0987,0.995131,0.995131,1.02613,0.62,0.132038
18,577.018,1,5.83318,0.399103,14.1002,18.5181,27.1328,0.969933,0.969933,1.00015,0.62,0.125436
