simulations,OFV
500,1035.83
1000,1037.11
1500,1034.73
2000,1032.49
2500,1033.56
3000,1033.98
3500,1033.55
4000,1033.34
4500,1033.49
5000,1033.64
5500,1033.74
6000,1034.02
6500,1032.98
7000,1033.15
7500,1032.6
8000,1032.76
8500,1032.9
9000,1032.51
9500,1032.25
10000,1032
10500,1031.92
11000,1031.89
11500,1031.49
12000,1031.22
12500,1031.31
13000,1031.06
13500,1030.89
14000,1030.91
14500,1030.88
15000,1030.83
15500,1030.76
16000,1030.85
16500,1030.75
17000,1030.87
17500,1030.99
18000,1030.88
18500,1031.01
19000,1030.9
19500,1030.83
20000,1030.66
20500,1030.7
21000,1030.59
21500,1030.64
22000,1030.69
22500,1030.69
23000,1030.52
23500,1030.4
24000,1030.4
24500,1030.39
25000,1030.41
25500,1030.38
26000,1030.25
26500,1030.26
27000,1030.2
27500,1030.21
28000,1030.28
28500,1030.29
29000,1030.36
29500,1030.43
30000,1030.48
