iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1569.49,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1549.85,1,4.74115,34.1377,13.6024,60.6661,0.974679,0.974679,1.01298,1.076,0.974679,0.974679
3,1524.5,1,4.42372,31.1469,12.2285,85.336,0.95,0.95,0.987334,1.06225,0.95,0.95
4,1524.15,1,3.92932,29.9308,13.5186,103.281,0.925945,0.925945,0.962334,1.03536,0.925945,0.925945
5,1501.77,1,4.39265,31.5169,11.4292,113.112,0.9025,0.9025,0.937967,1.00914,0.9025,0.9025
6,1494.48,1,4.2434,28.8483,8.15576,123.876,0.879648,0.879648,0.914217,1.0112,0.879648,0.879648
7,1485.06,1,3.45737,33.4303,8.77271,138.302,0.857375,0.857375,0.891069,0.985598,0.857375,0.857375
8,1467.08,1,3.54748,31.4974,9.92557,140.509,0.835666,0.835666,0.868506,1.02366,0.835666,0.835666
9,1469.63,1,3.69189,31.4996,8.32816,158.034,0.814506,0.814506,0.926467,1.06551,0.814506,0.814506
10,1457.72,1,3.34053,28.9795,7.29398,181.765,0.793882,0.793882,0.903009,1.08992,0.793882,0.793882
11,1440,1,3.6515,28.8787,6.1987,173.741,0.773781,0.773781,0.880144,1.08248,0.773781,0.773781
12,1426.05,1,3.4917,31.0384,5.90719,154.551,0.754188,0.754188,0.857858,1.05507,0.754188,0.754188
13,1424.84,1,3.54897,29.6646,6.54807,186.863,0.735092,0.735092,0.867409,1.02836,0.735092,0.735092
14,1410.12,1,3.35434,33.39,5.85629,207.833,0.716479,0.716479,0.907611,1.00232,0.716479,0.716479
15,1394.36,1,3.66389,30.7749,5.76706,187.338,0.698337,0.698337,1.02845,0.976939,0.698337,0.698337
16,1388.66,1,3.50205,29.8414,6.94913,173.75,0.680655,0.680655,1.00241,0.952202,0.680655,0.680655
17,1367.49,1,3.81473,27.2072,5.80042,173.172,0.66342,0.66342,0.977027,0.928092,0.66342,0.66342
18,1363.21,1,3.49045,24.5053,6.2908,185.364,0.646622,0.646622,0.952288,0.947384,0.646622,0.646622
19,1348.73,1,3.54672,25.9388,5.75206,209.146,0.630249,0.630249,0.928176,0.923396,0.630249,0.630249
20,1338.51,1,3.54819,24.537,6.35164,200.028,0.614291,0.614291,0.904674,0.900015,0.614291,0.614291
21,1321.41,1,3.63526,24.9498,7.60947,184.347,0.598737,0.598737,0.881767,0.877226,0.598737,0.598737
22,1305.06,1,3.67415,25.279,6.06176,186.825,0.583577,0.583577,0.85944,0.855014,0.583577,0.583577
23,1301.62,1,3.80603,26.0044,5.7789,190.11,0.5688,0.5688,0.837678,0.833365,0.5688,0.5688
