simulations, -2LL
1000,599.246
2000,598.461
3000,598.351
4000,598.314
5000,598.211
6000,598.205
7000,598.351
8000,598.348
9000,597.941
10000,597.961
11000,597.839
12000,597.871
13000,597.962
14000,598.032
15000,598.077
16000,598.148
17000,598.224
18000,598.258
19000,598.317
20000,598.287
21000,598.252
22000,598.283
23000,598.283
24000,598.227
25000,598.215
26000,598.244
27000,598.264
28000,598.199
29000,598.216
30000,598.223
