iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2033.07,1,7.77311,2.88311,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2002.75,1,4.41042,4.06707,28.6876,16.4309,2.92404,2.92404,0,1.46202,1.59169,1.55745,1.46202
3,1990.74,1,4.453,4.14373,40.1639,22.4273,2.85,2.85,0,1.425,1.72278,1.51802,1.48861
4,1969.4,1,3.20701,5.24901,63.9364,35.9446,2.77784,2.77784,0,1.38892,1.69521,1.47958,1.45092
5,1968.49,1,3.10073,4.83567,95.4564,36.2607,2.7075,2.7075,0,1.35375,1.65229,1.44212,1.41418
6,1957.67,1,3.19668,3.77058,90.5479,39.3976,2.63894,2.63894,0,1.31947,1.61614,1.4056,1.37837
7,1940.97,1,2.81956,3.99265,99.198,52.7614,2.57212,2.57212,0,1.28606,1.57522,1.37001,1.34347
8,1925.33,1,2.75483,4.56916,106.948,45.5011,2.507,2.507,0,1.2535,1.53533,1.33532,1.35865
9,1925.52,1,2.70312,3.20436,101.556,50.2706,2.44352,2.44352,0,1.22176,1.70055,1.30151,1.32425
10,1916.78,1,2.57708,3.40127,86.0715,64.9829,2.38165,2.38165,0,1.19082,1.77058,1.26856,1.29071
11,1903.77,1,3.10009,2.44079,109.761,76.242,2.32134,2.32134,0,1.16067,1.76236,1.23644,1.32263
12,1886.85,1,3.13976,2.3103,109.952,73.2424,2.26257,2.26257,0,1.13128,1.71773,1.20513,1.28914
13,1881.93,1,3.38239,3.9135,76.3716,112.249,2.20528,2.20528,0,1.10264,1.78569,1.18079,1.407
14,1873.7,1,3.28192,2.69233,90.9186,119.065,2.14944,2.14944,0,1.07472,1.93495,1.1509,1.37138
15,1858.8,1,3.26664,3.04099,74.2868,123.146,2.09501,2.09501,0,1.04751,2.10778,1.12175,1.33665
16,1851.54,1,3.64315,4.42783,69.8393,90.6438,2.04197,2.04197,0,1.02098,2.05441,1.09335,1.43949
17,1832.78,1,3.30955,3.74777,50.5334,113.709,1.99026,1.99026,0,0.995131,2.00239,1.06567,1.40304
18,1833.41,1,3.14124,4.42471,51.3608,99.2603,1.93987,1.93987,0,0.969933,1.95169,1.03868,1.64511
19,1816.32,1,3.73291,4.14617,58.2164,98.7044,1.89075,1.89075,0,0.945374,1.90227,1.01238,1.60345
20,1802.18,1,3.9633,3.67075,64.4314,112.763,1.84287,1.84287,0,0.921437,1.85411,0.986749,1.56285
21,1804.42,1,3.81615,5.27134,66.7423,93.2634,1.79621,1.79621,0,0.898105,1.86717,0.972151,1.52328
22,1781.55,1,3.34834,5.56572,63.0174,112.172,1.75073,1.75073,0,0.875365,1.81989,0.947536,1.48471
23,1783.15,1,3.2975,5.75464,57.6515,129.941,1.7064,1.7064,0,0.8532,1.85829,1.00833,1.44712
24,1762.7,1,3.47089,5.02914,57.3606,172.56,1.66319,1.66319,0,0.831597,1.82906,0.982801,1.41048
25,1751.24,1,4.10687,5.80232,48.3683,143.155,1.62108,1.62108,0,0.81054,1.78275,0.957916,1.38869
26,1737.48,1,4.02422,6.08988,50.8137,194.671,1.58003,1.58003,0,0.790017,1.73761,0.933661,1.35352
27,1728.53,1,4.21955,5.15619,47.3307,177.206,1.54003,1.54003,0,0.770013,1.8455,0.91002,1.31925
