iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,626.633,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,603.857,1,10.6183,16.1845,37.1916,69.2671,0.24,0.894427,0.897104,0.894427,0.894427
3,548.94,1,10.482,16.2776,36.9731,71.5715,0.192,0.8,0.869405,0.8,0.8011
4,528.301,1,10.2753,16.6545,38.9325,75.7856,0.1536,0.715542,0.86544,0.715542,0.901095
5,497.183,1,10.3124,14.6306,41.8358,76.7071,0.132076,0.64,0.849302,0.64,0.932094
6,463.391,1,10.2409,14.183,38.2236,70.3468,0.112796,0.572433,0.82685,0.572433,0.932992
7,438.774,1,10.3589,14.1236,39.375,73.4309,0.104489,0.512,0.816821,0.512,0.886366
8,420.69,1,10.3553,13.9776,40.1647,73.8199,0.0991834,0.457947,0.730587,0.457947,0.876858
9,401.558,1,10.2383,12.1232,40.33,69.632,0.0902804,0.4096,0.731177,0.4096,0.860504
10,393.575,1,10.2213,11.4554,41.7691,72.928,0.088978,0.366357,0.673323,0.366357,0.846593
11,381.88,1,10.2208,11.7286,41.041,76.1386,0.0861361,0.32768,0.667214,0.32768,0.830033
12,364.504,1,10.2221,11.2818,42.0411,73.3875,0.0788838,0.293086,0.627569,0.338072,0.803109
13,365.736,1,10.2645,10.5091,41.9123,76.5537,0.0809097,0.272424,0.650069,0.321406,0.765297
14,354.195,1,10.2516,10.5228,42.0501,72.7836,0.0759621,0.276905,0.6235,0.319299,0.795474
15,343.514,1,10.3695,10.5274,42.5167,73.0813,0.0732888,0.258218,0.64596,0.31818,0.728827
16,339.761,1,10.3666,10.6534,42.5785,72.3974,0.0730198,0.253769,0.604894,0.299223,0.743285
17,333.62,1,10.3649,10.5534,42.3577,71.6212,0.0705908,0.261773,0.592384,0.306995,0.715723
18,319.821,1,10.4846,10.8599,42.207,67.5516,0.068024,0.238112,0.554965,0.293431,0.68022
19,314.417,1,10.4779,10.5291,42.0291,67.5133,0.0666625,0.238704,0.529242,0.301592,0.659962
20,307.083,1,10.4922,10.2062,42.4306,66.383,0.0650936,0.238409,0.496702,0.305149,0.629651
21,308.796,1,10.5231,10.7593,42.0493,67.333,0.0639584,0.245604,0.531607,0.329778,0.638113
22,304.49,1,10.4943,10.4306,42.6624,66.8118,0.0626454,0.237866,0.543,0.32031,0.639415
23,301.522,1,10.5238,10.2119,42.1885,69.9252,0.0629358,0.238477,0.516604,0.316217,0.623831
24,299.073,1,10.4891,10.4804,43.2632,72.4578,0.061584,0.246491,0.499586,0.319833,0.642241
25,308.37,1,10.5149,10.3306,42.5157,71.1156,0.0646144,0.243773,0.511529,0.328521,0.645134
26,303.78,1,10.5018,10.3297,42.9549,70.9295,0.0634192,0.24401,0.502316,0.314361,0.643333
27,308.32,1,10.5514,10.5225,42.9748,69.1505,0.0656033,0.241528,0.520078,0.29471,0.633102
28,310.296,1,10.5654,9.94784,43.6612,63.2915,0.0658294,0.240376,0.5367,0.288677,0.663222
29,310.344,1,10.5323,10.2137,43.2731,65.5521,0.065375,0.252296,0.529255,0.293471,0.649599
30,308.905,1,10.5489,10.4115,42.323,66.1621,0.0651891,0.245807,0.528423,0.304934,0.618408
31,305.211,1,10.5611,9.63802,43.5318,68.3083,0.0649958,0.244435,0.485946,0.308231,0.612908
32,296.022,1,10.532,9.51955,43.7739,66.1834,0.0627477,0.246289,0.459763,0.29074,0.619696
33,297.11,1,10.4976,9.65689,43.8137,68.5005,0.0621396,0.250778,0.466963,0.297571,0.643666
34,300.209,1,10.5508,10.3394,42.6207,66.4011,0.062639,0.243556,0.501365,0.306349,0.639524
35,294.7,1,10.5137,10.215,42.4119,63.8484,0.0613954,0.240698,0.494375,0.300803,0.60322
36,302.686,1,10.579,10.9475,42.7608,65.9269,0.0642026,0.238436,0.498675,0.30752,0.589203
37,299.779,1,10.5115,10.6463,41.8895,64.321,0.063127,0.240077,0.493156,0.29154,0.611906
38,297.356,1,10.567,10.3081,41.8775,60.6357,0.0627475,0.234357,0.521332,0.288884,0.587921
39,294.375,1,10.5587,9.90545,43.0683,64.8392,0.06151,0.231398,0.531345,0.303652,0.573432
40,295.708,1,10.556,10.1567,43.2105,60.9474,0.0618394,0.237943,0.569407,0.282249,0.549196
41,300.165,1,10.6514,10.6377,42.8837,60.9689,0.0634606,0.232609,0.595883,0.302093,0.508387
42,291.899,1,10.6703,10.1324,42.6611,57.0581,0.0627831,0.231681,0.532974,0.298106,0.488844
43,295.606,1,10.6962,10.4491,42.3714,57.2162,0.0637765,0.226248,0.498845,0.313631,0.503019
44,298.789,1,10.6784,10.2558,42.809,61.5063,0.064585,0.235678,0.497121,0.313498,0.509264
45,296.873,1,10.6444,10.4066,42.4289,58.559,0.0636114,0.228199,0.49932,0.306918,0.527144
46,293.012,1,10.6306,9.67045,42.5374,55.7326,0.0630216,0.229837,0.451542,0.309092,0.537794
47,295.415,1,10.6527,9.92334,42.3046,54.0622,0.0625242,0.237225,0.471326,0.324965,0.554596
48,294.687,1,10.6585,9.98085,42.8917,54.9978,0.0637152,0.237857,0.473871,0.297204,0.511619
49,286.381,1,10.6485,10.3553,42.8858,54.6531,0.0595196,0.237642,0.511781,0.319292,0.52398
50,289.141,1,10.6621,10.4535,43.0063,56.2267,0.0606588,0.245057,0.523032,0.305185,0.510324
51,300.415,1,10.5953,10.3563,42.6718,58.5527,0.0635357,0.239945,0.554807,0.292129,0.54169
52,291.485,1,10.5729,10.4911,43.0732,58.9994,0.0603937,0.238282,0.539183,0.298209,0.552711
53,302.341,1,10.6073,10.6539,42.1786,58.2688,0.0643988,0.237927,0.544489,0.289186,0.557537
54,295.12,1,10.5757,10.3582,41.5032,59.909,0.0617801,0.245838,0.539469,0.289159,0.572316
55,303,1,10.5986,10.6415,42.6817,61.4966,0.0640003,0.236582,0.526204,0.290142,0.624013
56,302.713,1,10.5831,10.5224,42.701,62.8642,0.0642649,0.23931,0.550568,0.288134,0.566742
57,296.597,1,10.5975,10.2831,42.1718,62.9517,0.0633298,0.236792,0.567236,0.282847,0.50691
58,300.127,1,10.5052,10.1974,41.9378,64.521,0.0635781,0.234471,0.530107,0.299477,0.53985
59,305.661,1,10.5394,10.4637,41.7254,67.5774,0.0649921,0.231034,0.537593,0.306575,0.573661
60,309.439,1,10.5941,10.454,41.9125,60.0093,0.0674659,0.232206,0.528596,0.282082,0.575253
61,306.234,1,10.6371,10.663,41.9813,59.008,0.0657146,0.242994,0.560657,0.288438,0.547835
62,310.876,1,10.5362,10.598,41.6826,58.432,0.0664156,0.249401,0.542683,0.289684,0.57723
63,299.901,1,10.5012,10.2515,41.319,61.1275,0.0628641,0.242361,0.53283,0.305416,0.554526
64,290.482,1,10.5152,10.3399,42.7435,64.4991,0.0600658,0.24346,0.5449,0.296996,0.541181
65,288.587,1,10.5512,10.6002,42.587,63.934,0.0593245,0.242935,0.562067,0.294573,0.552721
66,294.053,1,10.5746,10.4095,42.6945,58.6426,0.0610339,0.241589,0.547666,0.302904,0.553471
67,297.175,1,10.6254,10.3797,42.3184,58.8294,0.0631798,0.241237,0.516325,0.31199,0.519545
68,290.56,1,10.639,10.5154,43.0374,58.5618,0.0604587,0.241353,0.524474,0.310294,0.545829
69,296.733,1,10.6343,10.6339,42.1166,60.063,0.0624561,0.240751,0.527357,0.317861,0.52215
70,293.005,1,10.6261,11.0538,42.0182,60.7121,0.0624511,0.239013,0.48726,0.300562,0.523952
71,290.622,1,10.6786,10.972,41.6945,59.9738,0.0619356,0.240466,0.507223,0.301326,0.496159
72,298.091,1,10.6435,10.3928,42.7022,57.8593,0.0628586,0.24861,0.522299,0.29838,0.57071
73,300.889,1,10.6061,10.472,42.8589,56.6743,0.0651079,0.237378,0.526464,0.275911,0.521429
74,296.392,1,10.6234,10.4089,41.9494,55.3648,0.0647194,0.231493,0.518801,0.275871,0.486397
75,289.457,1,10.6088,10.1622,42.1464,56.1446,0.0625304,0.231828,0.497661,0.263667,0.517021
76,285.767,1,10.6453,10.4123,41.9468,58.5736,0.0601582,0.238637,0.521664,0.285444,0.528728
77,285.405,1,10.5883,10.1554,42.5595,59.923,0.0595051,0.236764,0.536206,0.282417,0.544081
78,284.254,1,10.6121,10.1023,43.0695,63.8198,0.0601616,0.236366,0.517245,0.288656,0.493909
79,282.393,1,10.6322,10.3031,42.2312,69.2357,0.0600961,0.231917,0.485749,0.306991,0.492585
80,288.922,1,10.5997,10.3954,42.4586,66.3349,0.0614105,0.233506,0.486269,0.305693,0.514943
81,292.116,1,10.5541,10.068,42.4144,65.5094,0.0630527,0.239622,0.494431,0.292541,0.473415
82,297.692,1,10.6195,10.1784,42.167,62.8201,0.0633344,0.242291,0.544743,0.309365,0.497089
83,304.411,1,10.5256,10.2113,42.7657,63.4197,0.0658242,0.253398,0.51798,0.297851,0.473482
84,295.333,1,10.5874,10.4766,42.7904,64.0977,0.0627253,0.241755,0.526524,0.291673,0.523118
85,294.666,1,10.5764,10.2511,42.8318,68.2187,0.0626371,0.236891,0.547027,0.292837,0.517901
86,291.92,1,10.5571,10.3081,42.3456,67.4898,0.0611512,0.234113,0.558986,0.285205,0.552894
87,293.28,1,10.5269,10.45,42.1904,66.7295,0.0611634,0.228809,0.56403,0.299425,0.539221
88,289.717,1,10.5841,10.0338,42.6,67.5717,0.0614036,0.230157,0.550849,0.28965,0.509655
89,296.068,1,10.5757,10.2505,42.9252,66.6286,0.0626563,0.229263,0.56444,0.291556,0.532947
90,293.238,1,10.5752,9.81638,42.8248,63.5004,0.0609849,0.23886,0.544056,0.310112,0.548742
91,284.724,1,10.5841,9.38839,43.8155,60.8466,0.0606014,0.247813,0.506033,0.289891,0.49081
92,287.924,1,10.6012,9.59781,43.7982,59.1309,0.0617307,0.24523,0.505429,0.298927,0.440679
93,283.211,1,10.5978,9.33544,42.8179,56.8051,0.0599298,0.235812,0.532904,0.302565,0.443666
94,294.248,1,10.6279,9.72085,42.5021,55.033,0.06282,0.234529,0.569181,0.303506,0.450261
95,292.57,1,10.6153,9.54281,42.8089,56.9119,0.0617605,0.236674,0.585556,0.30627,0.455139
96,295.677,1,10.6703,9.86339,43.1261,53.6996,0.0638842,0.241892,0.555901,0.300343,0.427757
97,289.51,1,10.6659,10.1169,43.0546,58.2334,0.0630785,0.237806,0.558426,0.289153,0.389821
98,291.986,1,10.6365,10.3174,42.6529,57.6709,0.0643086,0.250745,0.541812,0.290868,0.358651
99,291.006,1,10.6292,10.6978,41.845,58.0771,0.0629163,0.249927,0.562554,0.291458,0.386856
100,286.606,1,10.7038,10.6541,41.9594,56.2635,0.0619132,0.245336,0.568732,0.298448,0.37817
101,289.131,1,10.6751,10.3471,41.541,54.8415,0.0624889,0.231652,0.577969,0.30781,0.388673
102,285.184,1,10.6877,10.1972,41.6565,54.0835,0.0629267,0.232758,0.524773,0.309856,0.34764
103,284.601,1,10.6642,10.2891,41.9797,60.334,0.0633586,0.241936,0.569033,0.30056,0.310938
104,288.321,1,10.687,10.1619,42.428,64.0101,0.064478,0.241512,0.514849,0.297014,0.345452
105,286.353,1,10.6673,10.4738,42.2334,59.7594,0.0622427,0.238558,0.558138,0.289584,0.388924
106,291.602,1,10.6724,10.5429,41.9646,64.2186,0.0629306,0.24222,0.564594,0.308536,0.400728
107,287.972,1,10.6812,10.4394,42.2341,63.1934,0.0616013,0.229291,0.56949,0.306927,0.428221
108,278.076,1,10.6099,9.48878,43.6613,65.4101,0.0606532,0.246446,0.524962,0.274583,0.383013
109,285.772,1,10.6057,9.38175,43.7083,64.1902,0.062398,0.244905,0.55144,0.26974,0.395339
110,289.205,1,10.5805,9.31554,43.1239,66.9446,0.0646054,0.239104,0.508446,0.270829,0.382498
111,286.805,1,10.5923,9.28575,43.6248,64.0286,0.0619987,0.239528,0.570063,0.267684,0.431317
112,288.234,1,10.612,8.94842,43.1803,64.924,0.0631172,0.23811,0.528394,0.276084,0.429239
