simulations,OFV
500,961.127
1000,959.557
1500,958.923
2000,959.821
2500,960.771
3000,959.879
3500,958.994
4000,958.873
4500,959.588
5000,959.48
5500,959.726
6000,959.994
6500,960.016
7000,959.697
7500,959.881
8000,960.007
8500,960.337
9000,960.021
9500,959.76
10000,959.587
10500,959.527
11000,959.655
11500,959.782
12000,959.735
12500,959.871
13000,959.897
13500,960.025
14000,960.03
14500,959.817
15000,959.763
15500,959.559
16000,959.606
16500,959.556
17000,959.526
17500,959.63
18000,959.656
18500,959.765
19000,959.777
19500,959.77
20000,959.702
20500,959.54
21000,959.421
21500,959.457
22000,959.563
22500,959.465
23000,959.242
23500,959.131
24000,959.166
24500,958.979
25000,959.045
25500,958.992
26000,958.916
26500,958.928
27000,958.93
27500,958.93
28000,958.943
28500,958.954
29000,959.016
29500,959.096
30000,959.149
