iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1514.67,1,2.62973,3.05437,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.76,1,4.91969,4.74721,25.3966,44.8756,0.974679,0.974679,0.673943,0.998761,1.46202,1.62042,1.46202,1.16962
3,1501.77,1,4.62355,4.81241,25.0509,44.7133,0.95,0.95,0.659792,0.998761,1.425,1.58555,1.425,1.14
4,1478.35,1,4.07172,7.20812,26.993,47.2822,0.925945,0.925945,0.958178,0.998761,1.38892,1.5454,1.38892,1.11113
5,1461.91,1,4.23004,6.00996,30.7594,52.386,0.9025,0.9025,1.20858,0.998761,1.35375,1.50627,1.35375,1.083
6,1454.54,1,4.11793,5.72139,37.6249,61.6957,0.879648,0.879648,1.11293,0.998761,1.31947,1.48659,1.31947,1.05558
7,1445.86,1,4.08207,7.24372,37.8224,61.7138,0.857375,0.857375,1.19836,0.998761,1.28606,1.44894,1.28606,1.02885
8,1426.97,1,4.61303,7.88477,34.4431,56.7102,0.835666,0.835666,0.94569,0.998761,1.2535,1.41226,1.2535,1.0028
9,1409.55,1,4.67311,6.1788,38.0197,61.312,0.814506,0.814506,0.754395,0.998761,1.22176,1.3765,1.22176,0.977407
10,1387.63,1,5.1345,6.56999,34.2099,56.6159,0.793882,0.793882,0.566464,0.998761,1.19082,1.34164,1.19082,0.952659
11,1391.27,1,4.97004,6.24403,36.5897,59.6209,0.773781,0.773781,0.552577,0.998761,1.16067,1.30767,1.16067,0.928537
12,1373.25,1,5.15047,6.39129,32.4605,54.0153,0.754188,0.754188,0.400093,0.998761,1.13128,1.27456,1.13128,0.905026
13,1364.04,1,4.98293,9.74335,28.567,48.1727,0.735092,0.735092,0.509302,0.998761,1.10264,1.24229,1.10264,0.88211
14,1357.99,1,4.81053,8.57671,29.0788,48.4186,0.716479,0.716479,0.458479,0.998761,1.07472,1.30471,1.07472,0.859775
15,1347.64,1,5.02858,8.07088,29.7093,49.2979,0.698337,0.698337,0.594576,0.998761,1.04751,1.28579,1.04751,0.838005
16,1343.64,1,4.96622,9.86753,26.3235,44.6901,0.680655,0.680655,0.643394,0.998761,1.02098,1.42865,1.02098,0.816786
17,1323.19,1,5.0237,10.9071,26.694,45.7017,0.66342,0.66342,0.596751,0.998761,0.995131,1.39247,0.995131,0.796105
18,1310.39,1,5.07978,10.0528,29.1154,48.9321,0.646622,0.646622,0.562798,0.998761,0.969933,1.36996,0.969933,0.775947
19,1299.19,1,5.08925,10.9907,25.3738,43.5349,0.630249,0.630249,0.538539,0.998761,0.945374,1.44116,0.945374,0.756299
20,1285.09,1,5.31744,9.15287,23.6071,41.1543,0.614291,0.614291,0.527068,0.998761,0.921437,1.40466,0.921437,0.737149
21,1269.59,1,5.41895,10.7202,20.9934,37.97,0.598737,0.598737,0.359036,0.998761,0.898105,1.3691,0.898105,0.718484
22,1259.5,1,5.21577,7.88357,24.2232,42.8862,0.583577,0.583577,0.395016,0.998761,0.875365,1.33443,0.875365,0.700292
23,1250.34,1,5.08897,6.92265,23.8831,42.8203,0.5688,0.5688,0.573021,0.998761,0.8532,1.30064,0.8532,0.68256
24,1235.87,1,5.32461,7.15823,23.8608,42.6609,0.554398,0.554398,0.530365,0.998761,0.831597,1.26771,0.831597,0.665277
25,1233.81,1,5.28153,6.67593,24.4374,43.4058,0.54036,0.54036,0.662269,0.998761,0.81054,1.23561,0.81054,0.648432
26,1215.4,1,5.33752,7.35545,25.6261,45.396,0.526678,0.526678,0.436532,0.998761,0.790017,1.20432,0.790017,0.632013
27,1206.07,1,5.412,9.57659,26.669,46.4642,0.513342,0.513342,0.439119,0.998761,0.770013,1.17383,0.770013,0.61601
28,1195.65,1,5.3664,8.82671,26.0443,45.3475,0.500344,0.500344,0.507962,0.998761,0.750516,1.14411,0.750516,0.600413
29,1185.68,1,5.32377,8.54518,24.4968,43.0778,0.487675,0.487675,0.373386,0.998761,0.731512,1.11514,0.731512,0.58521
30,1164.02,1,5.49691,8.07865,24.1134,42.4007,0.475327,0.475327,0.533374,0.998761,0.71299,1.0869,0.71299,0.570392
31,1170.67,1,5.4126,7.72796,25.4068,43.8973,0.463291,0.463291,0.490984,0.998761,0.694937,1.05938,0.694937,0.555949
32,1150.34,1,5.23395,6.49347,22.8214,40.2177,0.45156,0.45156,0.693272,0.998761,0.677341,1.03256,0.677341,0.541873
33,1145.55,1,5.18802,6.39522,21.3064,37.9935,0.440127,0.440127,0.677377,0.998761,0.66019,1.00641,0.66019,0.528152
34,1136.87,1,5.09026,7.74024,22.7948,39.8365,0.428982,0.428982,0.895067,0.998761,0.643474,0.98093,0.643474,0.514779
35,1127.97,1,5.27905,7.69631,23.8243,41.2411,0.41812,0.41812,0.647566,0.998761,0.627181,1.12243,0.627181,0.501744
36,1113.44,1,5.36213,10.2679,24.2554,41.9055,0.407533,0.407533,0.704645,0.998761,0.6113,1.09401,0.6113,0.48904
37,1110.85,1,5.36059,9.70969,23.7931,41.1701,0.397214,0.397214,0.631439,0.998761,0.595821,1.06631,0.595821,0.476657
38,1092.41,1,5.41792,8.33722,23.554,40.8005,0.387157,0.387157,0.524969,0.998761,0.580735,1.03931,0.580735,0.464588
39,1071.22,1,5.52524,9.95135,23.0765,40.1197,0.377354,0.377354,0.567595,0.998761,0.56603,1.01299,0.56603,0.452824
40,1072.47,1,5.48521,10.1932,23.6123,40.8658,0.367799,0.367799,0.442401,0.998761,0.551698,0.987344,0.551698,0.441359
41,1060.5,1,5.54462,11.6742,22.6217,39.5043,0.358486,0.358486,0.367409,0.998761,0.537729,0.962344,0.537729,0.430183
42,1050.55,1,5.59226,10.744,22.4478,39.3569,0.349409,0.349409,0.629762,0.998761,0.524113,0.937977,0.524113,0.419291
43,1047.21,1,5.42734,10.9419,22.7829,39.7434,0.340562,0.340562,0.488571,0.998761,0.510842,0.914227,0.510842,0.408674
44,1030.15,1,5.49861,10.3369,21.3477,37.7769,0.331938,0.331938,0.445474,0.998761,0.497908,0.891078,0.50976,0.405858
45,1026.72,1,5.469,10.8894,19.8204,35.5876,0.323534,0.323534,0.499078,0.998761,0.4853,0.887867,0.515835,0.408126
46,1017.31,1,5.4211,8.62777,20.5193,36.7409,0.315341,0.315341,0.574078,0.998761,0.473012,0.865385,0.502774,0.397792
47,999.711,1,5.46574,8.7353,21.2053,37.8126,0.307357,0.307357,0.4755,0.998761,0.461035,0.843473,0.490044,0.38772
48,1003.96,1,5.45228,7.65244,21.0081,37.3831,0.299574,0.299574,0.538903,0.998761,0.449362,0.86491,0.477636,0.377903
49,997.204,1,5.33809,7.1779,21.2606,37.6635,0.291989,0.291989,0.563446,0.998761,0.437984,0.84301,0.465542,0.368334
