iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.603,1,10.2171,14.8705,22.0859,25.646,0.3,1.5,1.5,1.5,1.5
2,645.525,1,9.85256,21.7715,31.0133,39.2684,0.24,1.34164,1.34164,1.34164,1.41374
3,616.841,1,9.47146,20.2585,34.5643,49.8376,0.192,1.2,1.2,1.2,1.26448
4,578.983,1,9.47155,20.1071,35.1115,60.6604,0.1536,1.07331,1.17852,1.07331,1.14438
5,550.988,1,9.29204,19.0943,33.0422,63.095,0.135369,0.96,1.12434,0.96,1.07874
6,530.905,1,9.2642,14.9953,35.1843,56.9148,0.123139,0.85865,1.16535,0.85865,1.05473
7,504.359,1,9.44723,15.9965,36.3279,53.9356,0.114285,0.768,1.14375,0.768,1.00983
8,499.155,1,9.52946,16.2393,35.6376,55.9318,0.113585,0.68692,1.10254,0.68692,0.980696
9,486.658,1,9.55257,16.3009,34.9924,58.3242,0.109297,0.6144,1.10817,0.6144,0.957352
10,470.852,1,9.73624,17.8767,37.138,58.3511,0.105297,0.549536,1.0949,0.549536,0.951924
11,467.444,1,9.72138,19.2914,36.77,56.9465,0.104788,0.49152,1.07569,0.49152,0.956298
12,463.434,1,9.76492,19.7433,35.6605,63.4742,0.104361,0.439629,1.15526,0.439629,0.94004
13,452.072,1,9.6831,19.3754,36.2472,59.9827,0.101673,0.393216,1.04382,0.393216,0.928042
14,436.497,1,9.72759,18.8652,36.171,58.4864,0.0966887,0.351703,0.973124,0.354851,0.900351
15,430.153,1,9.78527,17.4534,36.9658,57.501,0.0961041,0.314573,0.946874,0.321238,0.891349
16,427.001,1,9.85972,17.4442,37.5298,56.2975,0.0967639,0.29492,0.948932,0.287324,0.915302
17,428.085,1,9.88818,17.1053,38.4203,55.9261,0.0960328,0.284679,0.99675,0.280649,0.930846
18,416.638,1,9.83203,15.7687,39.4322,51.7724,0.0935495,0.286907,0.910417,0.253648,0.916282
19,415.824,1,9.92146,15.6145,40.6372,54.9001,0.0936144,0.294024,0.89519,0.256013,0.913194
20,418.833,1,9.93682,17.0179,40.9895,56.3729,0.0957179,0.29295,0.903002,0.246035,0.898761
21,412.673,1,9.95331,16.6334,40.8482,55.6378,0.0926478,0.300015,0.908152,0.247211,0.865691
22,416.226,1,9.96586,16.4258,41.2808,52.7548,0.0957072,0.295734,0.897856,0.234745,0.868662
23,408,1,10.0367,15.2421,42.1176,55.6095,0.0954179,0.286859,0.891205,0.217701,0.804885
24,408.769,1,10.0131,14.948,41.9941,57.0148,0.0959317,0.293507,0.899394,0.204029,0.754816
25,401.956,1,10.1396,14.6652,41.9861,57.5586,0.0945582,0.289456,0.906936,0.199082,0.6985
26,400.367,1,10.1406,14.3849,42.3525,58.3246,0.0954037,0.291557,0.947567,0.181996,0.650308
27,399.203,1,10.1677,13.1019,42.5629,52.996,0.0962081,0.284726,0.95121,0.181268,0.594298
28,394.321,1,10.2044,13.9778,42.218,47.5258,0.0970107,0.267192,0.953879,0.172491,0.531557
29,392.239,1,10.2264,14.2208,41.6434,46.9432,0.0956317,0.263384,0.928503,0.174957,0.526488
30,387.143,1,10.2028,13.8808,41.609,48.4388,0.0940279,0.259653,0.907587,0.165253,0.532327
31,382.356,1,10.2155,13.2405,41.7624,50.4224,0.0941736,0.249045,0.88326,0.163919,0.500441
32,384.87,1,10.1655,12.9588,42.2347,50.178,0.0947456,0.255617,0.909765,0.157179,0.48852
33,389.261,1,10.1623,12.0725,42.1415,52.2686,0.0943532,0.250191,0.958948,0.166594,0.512474
34,381.003,1,10.1516,12.6043,41.6559,54.7119,0.0928158,0.256942,0.931822,0.166768,0.469706
35,382.744,1,10.1152,13.4237,41.173,55.0648,0.0918774,0.268695,0.90081,0.173348,0.458623
36,373.881,1,10.1566,13.3927,41.0101,51.638,0.089929,0.262131,0.872093,0.169165,0.452466
37,374.459,1,10.198,13.5688,41.4449,49.4446,0.0903651,0.264489,0.879703,0.161164,0.458791
38,379.588,1,10.2414,13.5763,41.4331,49.5744,0.0944487,0.257024,0.798036,0.162538,0.474547
39,379.277,1,10.2976,14.1538,41.7249,49.8772,0.0940131,0.258819,0.881051,0.156647,0.450886
40,381.351,1,10.3207,14.5868,41.459,50.2725,0.0948633,0.265437,0.896393,0.149116,0.456013
