simulations,OFV
500,993.098
1000,993.68
1500,992.49
2000,991.838
2500,992.594
3000,992.843
3500,992.676
4000,992.806
4500,992.994
5000,992.931
5500,992.657
6000,992.667
6500,992.373
7000,992.448
7500,992.421
8000,992.557
8500,992.761
9000,992.418
9500,992.165
10000,992.04
10500,991.977
11000,992.069
11500,992.068
12000,991.952
12500,991.074
13000,990.911
13500,990.872
14000,990.834
14500,990.831
15000,990.846
15500,990.916
16000,990.911
16500,990.811
17000,990.87
17500,990.934
18000,990.812
18500,990.932
19000,990.743
19500,990.559
20000,990.392
20500,990.41
21000,990.3
21500,990.34
22000,990.442
22500,990.485
23000,990.305
23500,990.216
24000,990.212
24500,990.249
25000,990.302
25500,990.273
26000,990.294
26500,990.291
27000,990.284
27500,990.321
28000,990.417
28500,990.399
29000,990.488
29500,990.51
30000,990.562
