simulations,OFV
500,973.12
1000,971.511
1500,971.492
2000,969.71
2500,970.561
3000,970.732
3500,970.414
4000,970.606
4500,971.149
5000,970.984
5500,971.221
6000,971.555
6500,970.702
7000,970.509
7500,970.362
8000,970.598
8500,970.903
9000,970.608
9500,970.126
10000,969.641
10500,969.73
11000,969.843
11500,969.679
12000,969.522
12500,969.677
13000,969.43
13500,969.257
14000,969.34
14500,969.381
15000,969.457
15500,969.138
16000,969.274
16500,969.252
17000,969.278
17500,969.372
18000,969.167
18500,969.302
19000,969.109
19500,968.946
20000,968.701
20500,968.688
21000,968.592
21500,968.741
22000,968.851
22500,968.704
23000,968.433
23500,968.367
24000,968.353
24500,968.173
25000,968.233
25500,968.278
26000,968.273
26500,968.304
27000,968.253
27500,968.287
28000,968.416
28500,968.461
29000,968.549
29500,968.631
30000,968.714
