parameter,value,se_lin,rse_lin
Cl_pop,10.201752048522,0.730640837274261,7.16191526513444
V1_pop,44.0093631334592,1.81915554571917,4.1335648057495
Q_pop,9.72719805469447,2.84731597232963,29.2716973204373
V2_pop,55.6443857920106,8.82651220403998,15.8623589395559
omega_Cl,0.264743074233958,0.0511214823329873,19.3098469075759
omega_V1,0.0668081173595382,0.0566344086248106,84.771747600705
omega_Q,0.994155657010125,0.218179269401919,21.9461879901265
omega_V2,0.116403201503688,0.396989725072083,341.04708456795
b,0.0929024813626016,0.00905184716435578,9.74338578646367
