iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.27881,0.0341549,21.6425,0.124461,6.47834,0.36962,25.7182,0.0512775
2,5.28042,0.0327652,21.5824,0.110213,6.57797,0.339128,25.7191,0.0442609
3,5.28344,0.0308778,21.5764,0.106242,6.58159,0.321268,25.7504,0.0420428
4,5.28038,0.0294297,21.5886,0.103296,6.53487,0.30613,25.7335,0.0413096
5,5.27972,0.0287323,21.5783,0.103498,6.52945,0.29957,25.7026,0.0413129
6,5.28311,0.0282218,21.5866,0.102653,6.50521,0.294091,25.6907,0.042003
7,5.28163,0.0277877,21.6122,0.100251,6.47724,0.286956,25.698,0.0416588
8,5.28017,0.0274844,21.6687,0.0998584,6.43586,0.281088,25.6904,0.0421487
9,5.28261,0.0271873,21.7286,0.09999,6.40394,0.278934,25.6533,0.0425468
10,5.28268,0.027101,21.7239,0.0992415,6.40331,0.280553,25.6294,0.0433085
11,5.28219,0.0269949,21.6951,0.0992431,6.4636,0.280644,25.6352,0.0434805
12,5.28257,0.0267808,21.681,0.0996639,6.49736,0.284068,25.6498,0.0430098
13,5.28482,0.0266347,21.6556,0.101305,6.55526,0.28844,25.6594,0.042516
14,5.28634,0.0266084,21.644,0.102369,6.62364,0.29034,25.668,0.0426537
15,5.28775,0.0267968,21.6353,0.103783,6.64834,0.290861,25.6663,0.0422679
16,5.28877,0.0269075,21.6214,0.105574,6.67364,0.294824,25.6726,0.0422074
17,5.28919,0.0270243,21.5983,0.108527,6.70256,0.295422,25.6772,0.0419967
18,5.29165,0.0268886,21.5732,0.111319,6.75031,0.298505,25.6805,0.0417605
19,5.29257,0.026929,21.5635,0.113225,6.81993,0.301944,25.6907,0.0416299
20,5.29514,0.0267684,21.5565,0.115022,6.87957,0.305062,25.6994,0.0416288
21,5.29669,0.0267491,21.5349,0.116636,6.92613,0.309294,25.6966,0.0414855
22,5.29888,0.0267279,21.5277,0.118102,6.98786,0.314472,25.7029,0.0414613
23,5.29952,0.0267749,21.5296,0.117506,7.02353,0.316283,25.6988,0.0413217
24,5.29959,0.0269014,21.5135,0.117456,7.01176,0.317513,25.6972,0.0414107
25,5.29884,0.0269872,21.5036,0.117515,7.01855,0.318242,25.6844,0.0415415
26,5.29788,0.0269511,21.4971,0.118416,7.02288,0.318847,25.6873,0.0411943
27,5.29805,0.0268671,21.4947,0.119161,7.03249,0.318837,25.6853,0.0409184
28,5.29866,0.0268089,21.4893,0.11944,7.0293,0.318963,25.6914,0.040914
29,5.29938,0.026843,21.4947,0.12012,7.03542,0.319312,25.6889,0.0410494
30,5.29951,0.0268368,21.4803,0.120224,7.04466,0.319507,25.677,0.0411529
31,5.29946,0.0268341,21.4674,0.119344,7.05099,0.318831,25.675,0.0411737
32,5.29905,0.0268294,21.4555,0.118665,7.05027,0.318844,25.6808,0.041223
33,5.29908,0.0268521,21.4512,0.118111,7.04506,0.31816,25.6843,0.0413376
34,5.29824,0.0268035,21.4475,0.117908,7.03643,0.318466,25.6861,0.0412724
35,5.29785,0.0268023,21.4626,0.117412,7.0187,0.317965,25.6902,0.0412166
36,5.29839,0.0267254,21.4784,0.116963,7.00546,0.318001,25.6952,0.041057
37,5.29807,0.0266237,21.4829,0.116504,7.00768,0.317962,25.6933,0.0409273
38,5.29946,0.0266785,21.4903,0.116707,7.01741,0.318585,25.693,0.0408069
39,5.29991,0.0266441,21.4822,0.116728,7.02414,0.319569,25.693,0.040785
40,5.30051,0.0266097,21.4635,0.117097,7.04747,0.322825,25.6957,0.0407231
41,5.30085,0.0266116,21.4588,0.116822,7.05222,0.323571,25.6989,0.0407666
42,5.302,0.0266441,21.4533,0.116217,7.05563,0.323489,25.6963,0.0407586
43,5.30277,0.0266476,21.4573,0.116058,7.06512,0.324289,25.699,0.0406262
44,5.30316,0.0266861,21.4596,0.11588,7.06643,0.325292,25.6959,0.0406035
45,5.3037,0.0266485,21.4629,0.11596,7.06846,0.326072,25.6945,0.0405192
46,5.30381,0.0266034,21.4653,0.11571,7.05886,0.326014,25.6945,0.040501
47,5.30383,0.0266703,21.4741,0.115603,7.04255,0.325286,25.6965,0.0405469
48,5.30356,0.0266513,21.4824,0.115416,7.03391,0.324288,25.6999,0.0405749
49,5.30317,0.0267281,21.4895,0.115075,7.03704,0.323803,25.7012,0.0406556
50,5.30303,0.026681,21.4923,0.114575,7.03079,0.323111,25.6993,0.0406381
51,5.30251,0.02664,21.4948,0.114204,7.02587,0.322424,25.6958,0.0405821
52,5.30219,0.0266413,21.4908,0.114217,7.01573,0.322031,25.6972,0.0406197
53,5.30245,0.0265948,21.4936,0.113962,7.0144,0.321501,25.6978,0.0406229
54,5.3025,0.026587,21.493,0.113829,7.01094,0.320917,25.6934,0.0405867
55,5.30267,0.0265611,21.4873,0.113765,7.01614,0.320795,25.691,0.0405377
56,5.30249,0.0266363,21.4852,0.113942,7.02126,0.322084,25.6898,0.0404237
57,5.30236,0.0266677,21.485,0.114363,7.02608,0.322966,25.6866,0.0404537
58,5.30242,0.026695,21.4883,0.114338,7.02788,0.323172,25.6857,0.0403792
59,5.3021,0.0267139,21.4833,0.114318,7.03204,0.323497,25.6843,0.0403033
60,5.30177,0.0266831,21.48,0.114144,7.03297,0.323435,25.6832,0.0402852
61,5.30192,0.0266601,21.4814,0.113979,7.02867,0.322767,25.6846,0.0402462
62,5.30185,0.0266927,21.4814,0.113962,7.0233,0.323171,25.682,0.0402235
63,5.302,0.0266883,21.4818,0.113902,7.02302,0.323415,25.6793,0.0402226
64,5.30259,0.0266677,21.4778,0.113609,7.02564,0.323212,25.6772,0.0402506
65,5.30317,0.0266853,21.4774,0.113514,7.02559,0.322871,25.6761,0.0401982
66,5.30346,0.0267069,21.4823,0.113415,7.02407,0.322461,25.6758,0.0402165
67,5.30382,0.0267686,21.4861,0.113242,7.01734,0.322027,25.6764,0.0402116
68,5.30432,0.0267692,21.4813,0.113003,7.01958,0.321378,25.6745,0.0402841
69,5.30419,0.0267342,21.4782,0.112981,7.01685,0.320503,25.675,0.0402411
70,5.30478,0.0267157,21.4756,0.112682,7.01914,0.319415,25.6742,0.0402279
71,5.30532,0.0267441,21.4809,0.112529,7.01989,0.319162,25.674,0.0402375
72,5.30575,0.0267627,21.4793,0.112359,7.01773,0.318805,25.6762,0.0403357
73,5.30607,0.0267836,21.481,0.11224,7.02262,0.318976,25.6753,0.0402781
74,5.30623,0.0267896,21.4839,0.112256,7.023,0.319384,25.6724,0.0402864
75,5.30622,0.0267717,21.4842,0.112339,7.02911,0.319734,25.6698,0.0403009
76,5.30639,0.0267146,21.4918,0.112415,7.03103,0.320243,25.6692,0.0402926
77,5.30643,0.026665,21.4974,0.112542,7.02594,0.319897,25.6716,0.040374
78,5.3064,0.0266428,21.5009,0.112488,7.02168,0.319401,25.674,0.0403919
79,5.30624,0.0266257,21.5057,0.112278,7.01483,0.319252,25.6741,0.0404115
80,5.30572,0.0266195,21.506,0.112245,7.01401,0.319408,25.674,0.0403466
81,5.30565,0.0266439,21.5098,0.112121,7.01679,0.319489,25.674,0.0403346
82,5.30589,0.0267274,21.5101,0.11207,7.02536,0.320005,25.6769,0.040355
83,5.30586,0.0267693,21.5139,0.112136,7.02738,0.320367,25.6773,0.0404001
84,5.3056,0.0267723,21.5135,0.111984,7.02227,0.320161,25.6783,0.0404255
85,5.30515,0.026761,21.513,0.111867,7.01668,0.319599,25.6805,0.040398
86,5.30488,0.0267939,21.513,0.111742,7.01317,0.319223,25.6816,0.0403482
87,5.30475,0.0267899,21.5129,0.111552,7.0074,0.318687,25.6832,0.0403158
88,5.30474,0.0267994,21.5151,0.111438,7.01043,0.318884,25.6792,0.0404091
