iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1518.4,1,5.25947,6.10874,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1501.01,1,4.49698,8.06012,35.517,16.9781,0.974679,0.974679,0.711394,0.998761,1.46202,1.5594,1.46202,1.16962
3,1494.26,1,4.70351,8.72052,35.348,17.014,0.95,0.95,0.749367,0.998761,1.425,1.51991,1.425,1.14
4,1474.91,1,4.13636,10.3212,31.4322,15.6008,0.925945,0.925945,0.846242,0.998761,1.38892,1.63898,1.38892,1.11113
5,1468.6,1,4.03412,7.01761,39.5134,18.5407,0.9025,0.9025,0.999778,0.998761,1.35375,1.59748,1.35375,1.083
6,1455.32,1,4.48466,8.68878,36.7191,17.5895,0.879648,0.879648,1.07026,0.998761,1.31947,1.61385,1.31947,1.05558
7,1444.96,1,4.50814,9.38029,38.1806,17.9312,0.857375,0.857375,0.827359,0.998761,1.28606,1.66655,1.28606,1.02885
8,1426.89,1,4.6852,9.64988,34.7988,16.5058,0.835666,0.835666,0.426902,0.998761,1.2535,1.71582,1.2535,1.0028
9,1421.64,1,4.86437,7.39296,41.4133,19.0455,0.814506,0.814506,0.532174,0.998761,1.22176,1.67238,1.22176,0.977407
10,1404.35,1,5.32906,6.61819,34.7891,16.6371,0.793882,0.793882,0.318458,0.998761,1.19082,1.63003,1.19082,0.952659
11,1397.42,1,5.30063,5.92417,40.5824,18.7722,0.773781,0.773781,0.478951,0.998761,1.16067,1.58876,1.16067,0.928537
12,1380.06,1,5.19717,4.8174,35.1552,16.7023,0.754188,0.754188,0.45277,0.998761,1.13128,1.54853,1.13128,0.905026
13,1374.21,1,5.2594,7.8745,32.4918,15.5792,0.735092,0.735092,0.475849,0.998761,1.10264,1.50932,1.10264,0.88211
14,1364.8,1,4.98579,6.13726,34.9688,16.4697,0.716479,0.716479,0.421945,0.998761,1.07472,1.4711,1.07472,0.859775
15,1347.14,1,4.9582,6.64485,32.9239,15.7295,0.698337,0.698337,0.637342,0.998761,1.04751,1.43386,1.04751,0.838005
16,1344.62,1,4.94354,6.44456,31.5009,15.228,0.680655,0.680655,0.541407,0.998761,1.02098,1.43564,1.02098,0.816786
17,1327.77,1,4.9826,6.30184,29.7885,14.6587,0.66342,0.66342,0.368277,0.998761,0.995131,1.39929,0.995131,0.796105
18,1315.42,1,5.3823,6.81029,33.1535,15.9695,0.646622,0.646622,0.374521,0.998761,0.969933,1.44068,0.969933,0.775947
19,1303.14,1,5.03551,6.82726,30.7283,14.951,0.630249,0.630249,0.452959,0.998761,0.945374,1.55595,0.945374,0.756299
20,1293.9,1,5.25891,5.70336,28.7655,14.2062,0.614291,0.614291,0.44979,0.998761,0.921437,1.51655,0.921437,0.737149
21,1289.71,1,5.19974,6.2082,27.1421,13.7173,0.598737,0.598737,0.239776,0.998761,0.898105,1.47815,0.898105,0.718484
22,1275.68,1,5.13554,5.85679,29.8824,14.9207,0.583577,0.583577,0.176684,0.998761,0.875365,1.44072,0.875365,0.700292
23,1254.98,1,5.05808,4.61466,30.1191,15.0224,0.5688,0.5688,0.489582,0.998761,0.8532,1.40424,0.8532,0.68256
24,1239.04,1,5.37324,3.98975,30.174,14.9639,0.554398,0.554398,0.485329,0.998761,0.831597,1.36869,0.831597,0.665277
25,1237.35,1,5.44874,3.87827,30.2976,14.9421,0.54036,0.54036,0.53423,0.998761,0.81054,1.33403,0.81054,0.648432
26,1224.16,1,5.49812,4.13853,31.8648,15.6478,0.526678,0.526678,0.333261,0.998761,0.790017,1.30025,0.790017,0.632013
27,1215.9,1,5.55561,4.36755,34.6462,16.6502,0.513342,0.513342,0.353224,0.998761,0.770013,1.274,0.770013,0.61601
28,1196.49,1,5.47462,4.44527,33.2028,15.9631,0.500344,0.500344,0.309449,0.998761,0.750516,1.2759,0.750516,0.600413
29,1184.65,1,5.47507,5.2025,31.9952,15.4539,0.487675,0.487675,0.341097,0.998761,0.731512,1.26491,0.731512,0.58521
30,1168.24,1,5.56206,5.3332,31.1658,15.0804,0.475327,0.475327,0.462741,0.998761,0.71299,1.23289,0.71299,0.570392
31,1167.88,1,5.51608,4.65657,31.4037,15.0764,0.463291,0.463291,0.418039,0.998761,0.694937,1.20167,0.694937,0.555949
32,1153.19,1,5.40915,3.84143,30.5618,14.7067,0.45156,0.45156,0.495172,0.998761,0.677341,1.17124,0.677341,0.541873
33,1144.31,1,5.29184,3.49612,29.7094,14.38,0.440127,0.440127,0.55654,0.998761,0.66019,1.14158,0.66019,0.528152
34,1127.01,1,5.28016,3.4398,27.7398,13.6025,0.428982,0.428982,0.57924,0.998761,0.643474,1.11268,0.643474,0.514779
35,1123.97,1,5.25055,3.59561,28.8778,14.0573,0.41812,0.41812,0.502084,0.998761,0.627181,1.20521,0.627181,0.501744
36,1109,1,5.39616,4.3499,29.0886,14.158,0.407533,0.407533,0.487721,0.998761,0.6113,1.17469,0.6113,0.48904
37,1109.68,1,5.42712,4.4214,28.4544,13.8919,0.397214,0.397214,0.532257,0.998761,0.595821,1.14495,0.595821,0.476657
38,1095.7,1,5.50861,3.98445,29.6791,14.3461,0.387157,0.387157,0.524641,0.998761,0.580735,1.11596,0.580735,0.464588
39,1078.14,1,5.47733,5.12549,31.055,14.9232,0.377354,0.377354,0.542545,0.998761,0.56603,1.0877,0.56603,0.452824
40,1078.12,1,5.43922,5.27782,30.4999,14.7334,0.367799,0.367799,0.437086,0.998761,0.551698,1.12959,0.551698,0.441359
41,1064.93,1,5.57788,5.15389,29.5879,14.4162,0.358486,0.358486,0.505346,0.998761,0.537729,1.10099,0.537729,0.430183
42,1051.25,1,5.38647,4.7781,29.5832,14.4261,0.349409,0.349409,0.501254,0.998761,0.524113,1.07311,0.524113,0.419291
43,1041.42,1,5.37726,5.30441,29.0966,14.2426,0.340562,0.340562,0.397906,0.998761,0.510842,1.04594,0.510842,0.408674
44,1017.81,1,5.43841,5.02708,27.8859,13.7702,0.331938,0.331938,0.409383,0.998761,0.497908,1.01945,0.497908,0.398326
45,1014.7,1,5.43143,4.4719,26.8766,13.3277,0.323534,0.323534,0.359864,0.998761,0.4853,0.99364,0.4853,0.38824
46,1010.68,1,5.30879,3.45899,26.1305,13.0516,0.315341,0.315341,0.473082,0.998761,0.473012,0.96848,0.473012,0.37841
47,1002.67,1,5.33202,3.9371,26.732,13.293,0.307357,0.307357,0.448591,0.998761,0.461035,0.943958,0.461035,0.368828
48,992.147,1,5.33862,3.58658,25.5512,12.8145,0.299574,0.299574,0.454676,0.998761,0.449362,0.920056,0.449362,0.359489
49,982.687,1,5.25946,3.26672,25.9208,12.9461,0.291989,0.291989,0.529325,0.998761,0.437984,0.89676,0.437984,0.350387
50,977.46,1,5.36636,3.45875,25.9528,12.9962,0.284596,0.284596,0.505792,0.998761,0.426894,0.874053,0.426894,0.341515
51,974.662,1,5.32614,3.38697,25.6078,12.8098,0.27739,0.27739,0.427398,0.998761,0.416084,0.851922,0.416084,0.332867
52,955.752,1,5.2883,3.5207,26.2758,13.1021,0.270366,0.270366,0.451202,0.998761,0.405549,0.830351,0.405549,0.324439
53,953.422,1,5.27678,3.854,26.1494,13.0885,0.26352,0.26352,0.477923,0.998761,0.39528,0.809326,0.39528,0.316224
54,943.882,1,5.31611,3.92139,25.5061,12.8285,0.256848,0.256848,0.487421,0.998761,0.385271,0.788833,0.385271,0.308217
55,940.354,1,5.35414,3.60506,25.7879,12.963,0.250344,0.250344,0.409264,0.998761,0.375516,0.768859,0.375516,0.300413
56,925.788,1,5.32408,3.88276,25.2742,12.7486,0.244005,0.244005,0.434193,0.998761,0.366008,0.749391,0.366008,0.292806
57,918.68,1,5.28218,3.42607,25.5466,12.8887,0.237827,0.237827,0.42451,0.998761,0.35674,0.730416,0.35674,0.285392
58,916.043,1,5.29139,3.20174,26.0848,13.0902,0.231805,0.231805,0.395778,0.998761,0.347707,0.711922,0.347707,0.278166
59,915.509,1,5.28671,3.5774,25.7402,12.9781,0.225936,0.225936,0.417678,0.998761,0.338903,0.705198,0.338903,0.271123
60,905.039,1,5.28374,4.0823,25.6347,12.9344,0.220215,0.220215,0.408348,0.998761,0.330322,0.687342,0.330322,0.264258
61,902.703,1,5.27921,4.24345,25.406,12.8943,0.214639,0.214639,0.428122,0.998761,0.321958,0.675937,0.321958,0.257567
62,886.616,1,5.35264,4.35095,25.7622,13.0264,0.209204,0.209204,0.427303,0.998761,0.313806,0.658821,0.313806,0.251045
63,890.6,1,5.34335,3.94579,25.3302,12.8424,0.203907,0.203907,0.456392,0.998761,0.30586,0.677661,0.30586,0.244688
64,879.076,1,5.26548,3.62793,24.8611,12.6482,0.204008,0.198744,0.446344,0.998761,0.298116,0.660502,0.298116,0.238493
65,876.964,1,5.27298,3.82774,24.9307,12.6804,0.205163,0.193711,0.469893,0.998761,0.290567,0.643778,0.290567,0.232454
66,877.324,1,5.34045,4.30097,24.6324,12.5658,0.199969,0.190103,0.418641,0.998761,0.28321,0.627477,0.28321,0.226568
67,875.648,1,5.33108,4.67084,24.1975,12.4007,0.203979,0.185289,0.468568,0.998761,0.276039,0.611589,0.276039,0.220831
68,869.217,1,5.34101,5.0351,24.3403,12.4449,0.212447,0.180598,0.473706,0.998761,0.269049,0.596103,0.269049,0.21524
69,858.811,1,5.31127,5.72275,23.8726,12.2674,0.228584,0.176025,0.538904,0.998761,0.262237,0.581009,0.262237,0.20979
70,858.533,1,5.28991,5.32099,23.7211,12.2268,0.228303,0.171568,0.488949,0.998761,0.255597,0.566298,0.255597,0.204478
71,849.3,1,5.31874,5.20472,23.881,12.3193,0.235814,0.167224,0.511734,0.998761,0.249125,0.551959,0.249125,0.1993
72,848.616,1,5.30834,4.94605,24.3686,12.5111,0.229884,0.162989,0.53622,0.998761,0.242817,0.537983,0.242817,0.194254
73,848.463,1,5.32766,5.43532,24.1828,12.432,0.234405,0.158862,0.505893,0.998761,0.236669,0.524361,0.258879,0.206371
74,854.897,1,5.30597,5.92451,23.6224,12.2023,0.239633,0.15484,0.523672,0.998761,0.230676,0.511084,0.252324,0.201146
75,844.224,1,5.32282,5.65002,23.7705,12.25,0.242983,0.150919,0.499457,0.998761,0.224835,0.498143,0.245935,0.196052
76,844.21,1,5.30266,5.55399,23.6704,12.2222,0.254795,0.147098,0.504749,0.998761,0.219142,0.48553,0.239708,0.191088
77,832.927,1,5.28759,4.80748,23.7619,12.2614,0.249222,0.143373,0.566027,0.998761,0.213594,0.473236,0.233638,0.18625
78,831.617,1,5.2644,4.92731,23.4788,12.1119,0.246454,0.139743,0.509635,0.998761,0.208185,0.462877,0.227722,0.181534
79,831.753,1,5.30149,5.05269,23.8627,12.2508,0.250906,0.136205,0.512744,0.998761,0.202914,0.451157,0.228935,0.183863
80,828.749,1,5.31424,5.30569,23.8364,12.2558,0.262364,0.132756,0.550915,0.998761,0.197776,0.439734,0.225731,0.181976
81,829.713,1,5.32285,5.27485,23.9439,12.3036,0.266878,0.129394,0.523901,0.998761,0.192768,0.428599,0.220015,0.177368
82,832.673,1,5.36027,5.10801,24.1364,12.371,0.26898,0.126118,0.587684,0.998761,0.191615,0.417747,0.247489,0.198953
83,832.909,1,5.30915,5.32452,23.9897,12.3119,0.265041,0.123881,0.57623,0.998761,0.186763,0.41714,0.251138,0.201781
84,825.939,1,5.27358,5.1923,23.9803,12.3057,0.277915,0.120745,0.580179,0.998761,0.193408,0.406578,0.250581,0.203232
85,828.005,1,5.29199,5.07193,23.7885,12.2195,0.272224,0.117687,0.55488,0.998761,0.194926,0.396283,0.247066,0.19901
86,815.276,1,5.26458,4.75018,23.531,12.1322,0.276353,0.114707,0.567304,0.998761,0.193854,0.386249,0.24081,0.193971
87,818.422,1,5.27516,5.03136,23.5483,12.1351,0.269355,0.112966,0.585075,0.998761,0.197147,0.376469,0.234713,0.189059
88,812.331,1,5.32829,4.76331,23.9476,12.3116,0.268943,0.114796,0.543577,0.998761,0.192155,0.366937,0.241993,0.194114
89,813.011,1,5.31276,5.0104,23.8034,12.2718,0.270141,0.115093,0.530975,0.998761,0.18729,0.357646,0.239406,0.191639
90,813.71,1,5.24573,4.66657,23.6757,12.2104,0.268587,0.114375,0.496224,0.998761,0.182869,0.34859,0.237012,0.192922
91,805.965,1,5.28212,4.76818,23.6366,12.1975,0.269683,0.111479,0.523223,0.998761,0.185784,0.354388,0.248244,0.201344
