iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.027,1,15.3257,9.91367,44.1718,76.9381,0.3,1.5,1.5,1.5,1.5
2,655.378,1,9.35922,10.1244,43.691,91.5284,0.24,1.34164,1.38563,1.34164,1.34164
3,621.743,1,9.26808,7.64317,46.9552,99.19,0.192,1.2,1.43267,1.2,1.35167
4,583.215,1,8.82256,7.52186,45.9505,110.066,0.1536,1.07331,1.41205,1.07331,1.21182
5,565.593,1,8.76146,8.17568,47.1185,104.716,0.143249,0.96,1.46585,0.96,1.08388
6,551.28,1,8.91418,7.78418,47.2533,91.844,0.136288,0.85865,1.48383,0.85865,1.031
7,518.96,1,8.90545,7.45462,44.3922,99.5825,0.117543,0.768,1.4251,0.768,1.04649
8,507.774,1,8.83736,8.24705,43.756,101.869,0.116141,0.68692,1.27465,0.68692,1.04307
9,491.502,1,8.9248,8.43077,43.3524,105.778,0.113154,0.6144,1.15717,0.6144,0.947997
10,478.033,1,8.80703,9.0156,43.7666,110.985,0.105843,0.549536,1.05145,0.549536,0.963312
11,473.217,1,8.7828,9.24827,44.0927,117.35,0.106371,0.49152,1.01435,0.49152,0.912368
12,463.835,1,8.81925,9.51335,43.4898,126.564,0.104937,0.486622,0.946158,0.439629,0.939054
13,453.243,1,8.75408,9.17421,43.0762,123.651,0.0989843,0.471424,0.969681,0.393216,0.935041
14,453.706,1,8.75345,8.9076,43.3054,131.827,0.0993642,0.461958,1.05489,0.351703,0.906079
15,449.962,1,8.81368,9.31599,44.1968,129.606,0.0995414,0.450151,1.02535,0.33156,0.878204
16,441.665,1,8.8318,9.42181,44.0716,127.535,0.0985867,0.454344,0.976776,0.296556,0.853577
17,442.252,1,9.00772,9.29246,44.4049,122.671,0.102057,0.413648,0.976635,0.26991,0.852767
18,432.132,1,9.08158,8.70405,44.2703,113.132,0.100261,0.398603,0.932105,0.241415,0.830929
19,413.084,1,9.18342,8.4141,45.7359,113.163,0.095288,0.395068,0.855152,0.215928,0.774854
20,409.39,1,9.25909,8.63176,45.9718,106.411,0.0952765,0.372428,0.800816,0.193132,0.806146
21,406.718,1,9.23845,8.77794,46.2165,107.724,0.0946932,0.370222,0.73321,0.177167,0.842646
22,396.598,1,9.22467,8.70857,47.012,112.346,0.0924812,0.372846,0.712953,0.167678,0.799323
23,396.563,1,9.21222,8.67127,46.9838,116.023,0.0929615,0.360749,0.73489,0.16028,0.770843
24,398.34,1,9.17698,8.6191,46.6843,110.937,0.0931425,0.365446,0.752761,0.152046,0.778607
25,398.546,1,9.28392,8.72305,46.859,110.624,0.0951711,0.357159,0.737051,0.152379,0.751365
26,400.936,1,9.29321,8.57874,47.7438,113.66,0.0968723,0.346519,0.709213,0.151908,0.763875
27,397.976,1,9.25958,8.35001,48.1017,127.444,0.0974277,0.328267,0.709896,0.152224,0.725015
28,385.924,1,9.31114,8.71605,47.2385,117.051,0.0944313,0.313231,0.692901,0.136153,0.72614
29,387.81,1,9.3263,8.71043,46.3258,114.105,0.0948169,0.311339,0.704162,0.126443,0.682708
30,386.669,1,9.40492,8.67732,45.6094,118.748,0.0964161,0.301047,0.705968,0.124426,0.676015
31,379.891,1,9.50405,8.60846,46.414,115.643,0.095877,0.285515,0.697513,0.116998,0.656934
32,376.249,1,9.40593,8.47325,46.9197,117.441,0.0920454,0.299435,0.734589,0.107933,0.657595
33,378.399,1,9.43887,8.2512,47.0676,116.644,0.0930186,0.302395,0.736715,0.117158,0.60485
34,376.158,1,9.50068,8.54674,46.9104,115.981,0.0949109,0.298014,0.705048,0.116245,0.561688
35,376.13,1,9.55247,8.461,46.9001,111.296,0.094931,0.298959,0.670117,0.117495,0.562522
36,375.462,1,9.56372,8.29211,46.6357,111.767,0.0957395,0.296793,0.69214,0.111155,0.545362
37,374.707,1,9.61175,8.11907,46.5698,108.789,0.0951086,0.28706,0.782406,0.100742,0.560949
