iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.4827,0.0428362,43.2597,0.145441,13.3376,0.461796,66.6161,0.520516
2,10.4897,0.0393672,43.2961,0.127045,13.3681,0.404485,66.1153,0.438204
3,10.494,0.0378598,43.2287,0.120099,13.346,0.373606,66.286,0.412511
4,10.4912,0.0367125,43.3117,0.11647,13.3953,0.352871,66.6759,0.418965
5,10.4873,0.0368401,43.2689,0.116557,13.3691,0.341878,66.9191,0.420301
6,10.4898,0.0370218,43.3132,0.114373,13.3762,0.3331,67.6287,0.423773
7,10.4831,0.0380891,43.3349,0.110662,13.3462,0.327748,68.5859,0.423059
8,10.4762,0.0383575,43.4009,0.113227,13.3804,0.329522,69.6501,0.424288
9,10.475,0.0380392,43.5114,0.115115,13.343,0.329538,70.2301,0.427701
10,10.4656,0.0386214,43.5257,0.114085,13.2637,0.330202,70.6864,0.435809
11,10.4582,0.0388075,43.5917,0.113091,13.2296,0.329711,71.414,0.439434
12,10.4526,0.0389054,43.6582,0.111783,13.1054,0.329223,71.9151,0.436203
13,10.4524,0.0389521,43.6422,0.112909,13.088,0.327378,71.9786,0.433639
14,10.4519,0.03925,43.6258,0.113102,13.1255,0.329472,72.3464,0.435359
15,10.45,0.0392723,43.6254,0.113881,13.1557,0.331931,72.4949,0.437297
16,10.4472,0.0392958,43.6676,0.114121,13.1864,0.337602,72.7793,0.439194
17,10.4458,0.0393861,43.682,0.114753,13.1802,0.340648,73.1813,0.439819
18,10.4471,0.0395282,43.696,0.114277,13.1995,0.340072,73.383,0.437912
19,10.4469,0.0393539,43.7162,0.114449,13.2312,0.34054,73.5371,0.436927
20,10.4489,0.0392086,43.772,0.114219,13.2277,0.340859,73.8071,0.436287
21,10.4514,0.0391085,43.791,0.11402,13.2341,0.34231,73.5993,0.436627
22,10.4532,0.0396263,43.8097,0.114051,13.273,0.343907,73.567,0.438606
23,10.4549,0.0395869,43.8028,0.113753,13.2819,0.344423,73.3897,0.438672
24,10.4556,0.0394532,43.78,0.114033,13.2639,0.343043,73.1198,0.436869
25,10.4562,0.0392965,43.7749,0.113559,13.2503,0.342067,72.8388,0.436255
26,10.4575,0.0392265,43.7821,0.113381,13.2251,0.340118,72.6244,0.436672
27,10.458,0.0392824,43.7814,0.112813,13.2139,0.338835,72.4556,0.439073
28,10.4594,0.0391763,43.7718,0.112586,13.2115,0.337548,72.2978,0.440564
29,10.4618,0.0390484,43.7616,0.112392,13.2245,0.338469,72.1547,0.442358
30,10.4608,0.0390542,43.7184,0.112939,13.2338,0.339349,71.879,0.443169
31,10.4609,0.0389971,43.6958,0.11325,13.263,0.340522,71.7292,0.445088
32,10.4609,0.0388681,43.6545,0.113469,13.2802,0.341866,71.5996,0.446306
33,10.4626,0.0388526,43.6239,0.113532,13.3009,0.341878,71.4718,0.446939
34,10.4638,0.0387339,43.6147,0.11347,13.304,0.341789,71.2911,0.446241
35,10.4653,0.0385115,43.6199,0.113243,13.2819,0.340949,70.935,0.444577
36,10.4671,0.0382819,43.6312,0.11302,13.2581,0.340235,70.7506,0.442864
37,10.4675,0.0380108,43.6339,0.112844,13.2527,0.339564,70.499,0.442222
38,10.4702,0.0378802,43.6393,0.112964,13.2597,0.340608,70.2705,0.439796
39,10.4722,0.0377594,43.6321,0.113021,13.2731,0.341432,70.0095,0.438663
40,10.4756,0.0376297,43.5952,0.112975,13.2993,0.341644,69.7584,0.436522
41,10.4764,0.037375,43.5621,0.112581,13.3111,0.340541,69.466,0.434152
42,10.4789,0.0372002,43.5421,0.112194,13.3272,0.339949,69.2376,0.431948
43,10.4818,0.0371573,43.5314,0.112039,13.3624,0.340428,69.1954,0.431034
44,10.4839,0.0370328,43.5216,0.112063,13.3984,0.341439,69.1093,0.429752
45,10.4863,0.0369777,43.5089,0.112277,13.4417,0.342813,69.0194,0.428959
46,10.4872,0.0369178,43.4951,0.112302,13.4402,0.342046,68.8842,0.428357
47,10.488,0.0368748,43.49,0.112346,13.4454,0.342164,68.8766,0.428502
48,10.4895,0.0368407,43.4934,0.112764,13.4597,0.343691,68.8208,0.428201
49,10.4919,0.0367753,43.4931,0.113039,13.4863,0.345221,68.6395,0.428207
50,10.4936,0.036653,43.4942,0.113039,13.4916,0.345342,68.4321,0.427615
51,10.4955,0.0365436,43.4918,0.11314,13.5013,0.345013,68.2324,0.427342
52,10.497,0.036393,43.4764,0.113067,13.4965,0.343894,68.0928,0.427415
53,10.498,0.0362868,43.4695,0.112973,13.4913,0.343651,68.0273,0.427294
54,10.4983,0.0361893,43.4758,0.11277,13.4888,0.342936,67.9205,0.428073
55,10.4984,0.0360931,43.4625,0.112594,13.4784,0.341986,67.8244,0.427857
56,10.4992,0.0360196,43.47,0.112763,13.4654,0.342245,67.713,0.427993
57,10.5,0.0359914,43.4759,0.112794,13.4572,0.342729,67.6414,0.428119
58,10.5014,0.0360942,43.4776,0.112805,13.4506,0.342964,67.5584,0.428709
59,10.5016,0.0361207,43.4628,0.112768,13.4531,0.342651,67.4068,0.429689
60,10.5015,0.0361325,43.4477,0.112594,13.4598,0.342431,67.3395,0.43049
61,10.502,0.0361216,43.4448,0.112577,13.4666,0.342135,67.2533,0.43036
62,10.502,0.0361418,43.4502,0.11257,13.4703,0.34204,67.1685,0.430726
63,10.5027,0.0361734,43.45,0.112433,13.4691,0.341444,67.1292,0.431298
64,10.5034,0.0361455,43.4448,0.112266,13.4714,0.341103,67.0597,0.431176
65,10.5049,0.0361292,43.4468,0.11216,13.4714,0.340258,67.0039,0.43107
66,10.5058,0.0360949,43.4566,0.111885,13.4714,0.33993,66.8883,0.430811
67,10.506,0.0360969,43.4569,0.111564,13.4629,0.338811,66.8906,0.430177
68,10.5071,0.0360426,43.4375,0.111343,13.4655,0.33778,66.7719,0.428826
69,10.5083,0.0359858,43.4277,0.111456,13.468,0.336782,66.651,0.427563
