iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1509.88,1,5.25947,6.10874,20.5065,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1496.78,1,4.58902,11.4342,29.2865,43.5907,0.974679,0.974679,0.921409,0.998761,1.46202,1.59909,1.46202,1.16962
3,1488.42,1,4.99012,10.5884,28.3804,43.237,0.95,0.95,0.706983,0.998761,1.425,1.5586,1.425,1.14
4,1470.67,1,4.20956,13.0278,27.3834,42.215,0.925945,0.925945,0.486732,0.998761,1.38892,1.51913,1.38892,1.11113
5,1465.04,1,3.96544,8.5525,32.3097,47.7588,0.9025,0.9025,0.78059,0.998761,1.35375,1.48067,1.35375,1.083
6,1459.36,1,4.11782,8.77644,40.5555,57.7121,0.879648,0.879648,0.985939,0.998761,1.31947,1.469,1.31947,1.05558
7,1447.73,1,3.97063,7.87985,41.6589,58.5232,0.857375,0.857375,1.20134,0.998761,1.28606,1.4318,1.28606,1.02885
8,1422.35,1,4.77649,8.4405,34.356,50.0859,0.835666,0.835666,0.574057,0.998761,1.2535,1.39555,1.2535,1.0028
9,1410.93,1,4.71518,6.64598,41.4739,58.6196,0.814506,0.814506,0.500123,0.998761,1.22176,1.36021,1.22176,0.977407
10,1401.65,1,4.93233,5.80426,39.1221,56.1589,0.793882,0.793882,0.498222,0.998761,1.19082,1.32577,1.19082,0.952659
11,1395.68,1,5.08719,5.46717,45.0039,62.3792,0.773781,0.773781,0.921418,0.998761,1.16067,1.39266,1.16067,0.928537
12,1375.87,1,4.8691,4.76651,36.7865,53.1421,0.754188,0.754188,0.779744,0.998761,1.13128,1.35739,1.13128,0.905026
13,1368.5,1,4.69316,7.38379,32.7688,48.3364,0.735092,0.735092,0.824494,0.998761,1.10264,1.32302,1.10264,0.88211
14,1359.5,1,4.58469,7.0659,29.3235,44.0072,0.716479,0.716479,0.798569,0.998761,1.07472,1.40148,1.07472,0.859775
15,1346.69,1,4.90321,7.24045,32.431,47.8893,0.698337,0.698337,0.828583,0.998761,1.04751,1.38558,1.04751,0.838005
16,1341.5,1,5.04749,8.80859,28.4396,43.101,0.680655,0.680655,0.951734,0.998761,1.02098,1.49851,1.02098,0.816786
17,1322.18,1,5.02124,9.07328,26.1607,40.6496,0.66342,0.66342,0.605052,0.998761,0.995131,1.46057,0.995131,0.796105
18,1316.38,1,5.18299,10.9976,26.7453,41.29,0.646622,0.646622,0.480379,0.998761,0.969933,1.42359,0.969933,0.775947
19,1299.02,1,5.00055,10.4784,25.8451,39.9197,0.630249,0.630249,0.783335,0.998761,0.945374,1.44593,0.945374,0.756299
20,1280.12,1,5.20313,9.53787,23.9719,37.6771,0.614291,0.614291,0.665282,0.998761,0.921437,1.40931,0.921437,0.737149
21,1275.56,1,5.39144,12.2145,21.6658,35.0481,0.598737,0.598737,0.326312,0.998761,0.898105,1.37363,0.898105,0.718484
22,1262.08,1,5.33909,9.40045,22.9753,36.8433,0.583577,0.583577,0.294318,0.998761,0.875365,1.33885,0.875365,0.700292
23,1255.16,1,5.13989,8.14669,24.7779,39.5491,0.5688,0.5688,0.616804,0.998761,0.8532,1.30495,0.8532,0.68256
24,1236.33,1,5.42115,7.77331,25.4452,40.2764,0.554398,0.554398,0.593388,0.998761,0.831597,1.27191,0.831597,0.665277
25,1230.67,1,5.37577,7.14308,25.8383,40.6311,0.54036,0.54036,0.707528,0.998761,0.81054,1.2397,0.81054,0.648432
26,1217.79,1,5.38691,7.90348,25.7403,40.788,0.526678,0.526678,0.469622,0.998761,0.790017,1.20831,0.790017,0.632013
27,1214.63,1,5.48048,8.52324,26.7291,41.8921,0.513342,0.513342,0.437334,0.998761,0.770013,1.20129,0.770013,0.61601
28,1201.79,1,5.48584,9.21329,27.8732,43.004,0.500344,0.500344,0.507304,0.998761,0.750516,1.17087,0.750516,0.600413
