simulations,OFV
500,962.774
1000,962.461
1500,962.458
2000,960.016
2500,960.072
3000,960.534
3500,959.926
4000,960.331
4500,960.736
5000,961.017
5500,960.953
6000,961.141
6500,960.748
7000,960.677
7500,960.627
8000,960.856
8500,961.049
9000,960.879
9500,960.64
10000,960.311
10500,960.207
11000,960.231
11500,960.05
12000,959.67
12500,959.769
13000,959.474
13500,959.368
14000,959.23
14500,959.297
15000,959.351
15500,959.249
16000,959.36
16500,959.257
17000,959.315
17500,959.338
18000,958.993
18500,959.134
19000,959.02
19500,958.932
20000,958.758
20500,958.707
21000,958.566
21500,958.664
22000,958.794
22500,958.719
23000,958.434
23500,958.372
24000,958.291
24500,958.215
25000,958.286
25500,958.307
26000,958.256
26500,958.149
27000,958.082
27500,958.138
28000,958.268
28500,958.27
29000,958.396
29500,958.465
30000,958.56
