parameter,value,se_lin,rse_lin
Cl_pop,5.22765755213815,0.298018678923768,5.70080721530575
beta_Cl_logtCLCRMLMIN,0.618044234879143,0.245167997360557,39.668357623059
V1_pop,20.5325718680892,1.60786694932826,7.83081125763465
Q_pop,5.66666579064585,1.25286883282869,22.1094534090372
V2_pop,31.2491546151777,4.88819341041502,15.6426420829984
omega_Cl,0.209508620700126,0.0402636218256399,19.2181217608558
omega_V1,0.27202879460176,0.0591662839112801,21.7500077511638
omega_Q,0.782998402437644,0.164058646892249,20.9526157884229
omega_V2,0.204121816291016,0.202350055389936,99.1320080659315
corr_V2_V1,0.999,0.782507716070749,78.3291007077827
a1,0.304574525150839,0.0223539082065592,7.33938867523096
a2,0.063426117571236,0.00622990409443599,9.82230086437023
