parameter,value,se_sa,rse_sa
Cl_pop,5.25788518585802,0.298641406149015,5.67987690093086
beta_Cl_logtCLCRMLMIN,0.618178462061477,0.244983901691397,39.6299639548157
V1_pop,20.8587494840869,1.80863914227875,8.67088961233537
Q_pop,5.83314859514736,1.27993039869984,21.9423588791244
V2_pop,22.8214507595214,2.70640891650005,11.859057274748
omega_Cl,0.20910857882294,0.0409025293477296,19.5604262522215
omega_V1,0.259196086361266,0.0615899388317832,23.7619092542699
omega_Q,0.634587411499227,0.169133092287428,26.6524499576579
omega_V2,0.276160384911638,0.115793674315767,41.9298641812137
corr_V2_V1,0.996636562814586,0.00687164462785173,0.689483497218446
a1,0.302891485005339,0.022927662044743,7.56959610282173
a2,0.0634082071407592,0.00872467806729704,13.7595406978299
