simulations, -2LL
1000,632.65
2000,632.398
3000,632.527
4000,632.652
5000,632.682
6000,632.571
7000,632.664
8000,632.7
9000,632.576
10000,632.547
11000,632.515
12000,632.567
13000,632.656
14000,632.686
15000,632.699
16000,632.761
17000,632.769
18000,632.782
19000,632.817
20000,632.801
21000,632.792
22000,632.814
23000,632.8
24000,632.762
25000,632.768
26000,632.812
27000,632.838
28000,632.81
29000,632.813
30000,632.819
