simulations,OFV
500,942.629
1000,943.481
1500,942.412
2000,942.086
2500,943.282
3000,942.989
3500,942.56
4000,942.58
4500,942.921
5000,942.667
5500,942.625
6000,942.694
6500,942.495
7000,942.447
7500,942.459
8000,942.608
8500,942.872
9000,942.583
9500,942.35
10000,942.282
10500,942.192
11000,942.283
11500,942.267
12000,942.211
12500,942.232
13000,942.069
13500,941.971
14000,941.941
14500,941.923
15000,941.913
15500,941.884
16000,941.991
16500,941.854
17000,941.897
17500,941.927
18000,941.846
18500,941.963
19000,941.799
19500,941.662
20000,941.479
20500,941.493
21000,941.277
21500,941.33
22000,941.427
22500,941.43
23000,941.246
23500,941.132
24000,941.163
24500,941.107
25000,941.173
25500,941.126
26000,941.062
26500,941.061
27000,940.983
27500,941.009
28000,941.1
28500,941.101
29000,941.165
29500,941.209
30000,941.266
