iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.4625,0.045528,43.9331,3.58233e-08,14.4322,0.463371,53.3028,3.77992e-08
2,10.4863,0.0424038,43.9331,2.94966e-08,14.3373,0.408202,53.3028,4.26244e-08
3,10.4882,0.0408788,43.9331,2.92496e-08,14.5531,0.402197,53.3028,3.32343e-08
4,10.4853,0.0383065,43.9331,2.15891e-08,14.3785,0.383101,53.3028,3.21789e-08
5,10.4852,0.0378173,43.9331,3.24124e-08,14.5202,0.371584,53.3028,2.5251e-08
6,10.503,0.0372239,43.9331,3.65577e-08,14.5133,0.359656,53.3028,3.3306e-08
7,10.4964,0.0378644,43.9331,3.98718e-08,14.4424,0.351742,53.3028,4.39525e-08
8,10.4986,0.0379301,43.9331,4.64123e-08,14.358,0.350208,53.3028,3.37207e-08
9,10.5085,0.0376795,43.9331,4.34961e-08,14.3426,0.350211,53.3028,3.03386e-08
10,10.5123,0.0375582,43.9331,4.6593e-08,14.4609,0.353835,53.3028,3.73474e-08
11,10.5133,0.0376162,43.9331,3.727e-08,14.6849,0.360282,53.3028,3.19034e-08
12,10.5127,0.0375314,43.9331,5.4945e-08,14.6441,0.358717,53.3028,3.49259e-08
13,10.5183,0.0373148,43.9331,3.96975e-08,14.6876,0.356972,53.3028,4.10707e-08
14,10.5191,0.037433,43.9331,4.4003e-08,14.7514,0.358109,53.3028,4.01308e-08
15,10.52,0.037245,43.9331,3.79864e-08,14.7095,0.35833,53.3028,3.85198e-08
16,10.5204,0.0376232,43.9331,4.12486e-08,14.725,0.361282,53.3028,4.82078e-08
17,10.5198,0.0376852,43.9331,3.45285e-08,14.7438,0.360644,53.3028,4.42749e-08
18,10.5242,0.0378672,43.9331,4.22404e-08,14.8047,0.361297,53.3028,4.62382e-08
19,10.5215,0.0383015,43.9331,4.70799e-08,15.0872,0.368869,53.3028,4.57223e-08
20,10.5208,0.0381849,43.9331,4.21088e-08,15.2482,0.37232,53.3028,4.66456e-08
21,10.52,0.0384109,43.9331,4.02561e-08,15.2658,0.372139,53.3028,4.91454e-08
22,10.5194,0.0386126,43.9331,4.14895e-08,15.2964,0.371978,53.3028,5.04475e-08
23,10.5187,0.0385892,43.9331,4.21066e-08,15.3609,0.372209,53.3028,3.92297e-08
24,10.5163,0.038652,43.9331,4.70322e-08,15.3591,0.372229,53.3028,4.00189e-08
25,10.5147,0.0385269,43.9331,4.33529e-08,15.3278,0.371737,53.3028,5.43616e-08
26,10.5138,0.0386461,43.9331,4.65865e-08,15.3262,0.370013,53.3028,4.73637e-08
27,10.5149,0.038661,43.9331,5.11207e-08,15.3357,0.36781,53.3028,3.40939e-08
28,10.516,0.0385921,43.9331,5.85927e-08,15.2751,0.367435,53.3028,3.99044e-08
29,10.5175,0.0385477,43.9331,5.10577e-08,15.2719,0.368296,53.3028,4.15216e-08
30,10.5185,0.0387594,43.9331,5.40895e-08,15.2641,0.368546,53.3028,4.32911e-08
31,10.5175,0.0387462,43.9331,4.97358e-08,15.2352,0.367299,53.3028,4.67746e-08
32,10.5171,0.038846,43.9331,5.4407e-08,15.252,0.366589,53.3028,5.01036e-08
33,10.5169,0.0388884,43.9331,4.95362e-08,15.2455,0.366619,53.3028,4.71773e-08
34,10.5173,0.0388452,43.9331,5.10097e-08,15.2319,0.365251,53.3028,5.87532e-08
35,10.5155,0.0387363,43.9331,4.79803e-08,15.2122,0.364455,53.3028,5.53572e-08
36,10.5162,0.0386278,43.9331,5.71727e-08,15.1996,0.36424,53.3028,5.8936e-08
37,10.5132,0.0387185,43.9331,5.82634e-08,15.1968,0.364943,53.3028,5.56869e-08
38,10.5151,0.038789,43.9331,5.93098e-08,15.2423,0.365567,53.3028,5.62658e-08
39,10.5167,0.0388676,43.9331,5.76015e-08,15.2028,0.368134,53.3028,5.92962e-08
40,10.5183,0.0389222,43.9331,5.56564e-08,15.1964,0.369317,53.3028,4.64989e-08
41,10.5168,0.038991,43.9331,5.85207e-08,15.1671,0.368331,53.3028,5.71818e-08
42,10.5177,0.0389007,43.9331,6.42398e-08,15.1682,0.367324,53.3028,5.01052e-08
43,10.5207,0.0389035,43.9331,5.47931e-08,15.1917,0.367131,53.3028,5.63141e-08
44,10.5221,0.0388927,43.9331,5.06007e-08,15.1715,0.366416,53.3028,5.90707e-08
45,10.5231,0.0388046,43.9331,6.08973e-08,15.1736,0.366024,53.3028,6.02198e-08
46,10.5234,0.038716,43.9331,5.04245e-08,15.1423,0.365305,53.3028,5.47524e-08
47,10.5242,0.0386484,43.9331,5.72159e-08,15.1201,0.364399,53.3028,5.16732e-08
48,10.5252,0.0386943,43.9331,5.93029e-08,15.134,0.364736,53.3028,5.40545e-08
49,10.525,0.0387885,43.9331,5.20657e-08,15.2165,0.364886,53.3028,4.54419e-08
50,10.5238,0.0387539,43.9331,5.79949e-08,15.2115,0.365463,53.3028,3.72231e-08
