iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1464.75,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1455.45,1,5.12729,1.15085,0.62629,52.6584,16.9987,62.5878,0.974679,0.974679,1.06064,0.974679,0.998743,0.974679,0.974679
3,1440.63,1,5.29169,0.997659,0.622205,56.1339,16.4863,67.6877,0.95,0.95,1.04279,0.95,0.998743,0.95,0.95
4,1434.2,1,5.51551,1.30342,0.532023,56.9617,20.8327,68.8522,0.925945,0.925945,1.04626,0.925945,0.998743,0.925945,0.925945
5,1420.54,1,7.20375,1.16073,0.243951,51.009,15.5253,61.4254,0.9025,0.9025,1.01977,0.9025,0.998743,0.9025,0.9025
6,1410.86,1,4.60299,1.72448,0.703405,50.7165,17.1417,61.399,0.879648,0.879648,1.02044,0.879648,0.998743,0.879648,0.879648
7,1403.51,1,5.90439,1.16034,0.489125,49.0554,17.3214,59.357,0.857375,0.857375,0.994597,0.857375,0.998743,0.857375,0.857375
8,1376.82,1,5.69363,0.742526,0.5394,51.8488,17.2698,62.2361,0.835666,0.835666,0.969414,0.835666,0.998743,0.835666,0.835666
9,1373.41,1,6.79013,0.896088,0.363813,62.0735,14.818,74.229,0.814506,0.814506,1.00859,0.814506,0.998743,0.814506,0.814506
10,1363.09,1,7.89022,1.4113,0.206551,65.2396,16.1944,77.8876,0.793882,0.793882,1.00408,0.793882,0.998743,0.793882,0.793882
11,1349.65,1,8.27595,1.02926,0.206829,64.5839,16.3461,76.4821,0.773781,0.773781,0.978658,0.773781,0.998743,0.773781,0.773781
12,1337.28,1,6.86292,0.581353,0.40735,58.9593,16.4918,69.5307,0.754188,0.754188,0.998432,0.754188,0.998743,0.754188,0.754188
13,1335.92,1,7.37184,0.459781,0.329716,62.2685,19.5316,73.6158,0.735092,0.735092,0.973151,0.735092,0.998743,0.735092,0.735092
14,1325.26,1,6.11386,1.09485,0.480034,64.6545,15.7202,76.5753,0.716479,0.716479,1.00332,0.716479,0.998743,0.716479,0.716479
15,1311.32,1,7.47652,1.07027,0.287954,62.7213,17.2296,74.0458,0.698337,0.698337,1.01832,0.698337,0.998743,0.698337,0.698337
