time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,-0.175056,1,-0.172171,1,-0.156197,7.63136,0.0750916,1.61525,-0.483393,7.63136,0.0407286,All
1.05006,-0.165325,1.05006,-0.161329,1.05006,-0.147332,7.86569,0.0952419,1.72313,-0.438954,7.86569,0.0616611,All
1.10263,-0.155107,1.10263,-0.149945,1.10263,-0.138024,8.10721,0.106768,1.83822,-0.391547,8.10721,0.0727793,All
1.15782,-0.144377,1.15782,-0.13799,1.15782,-0.12825,8.17116,0.109032,1.961,-0.340974,8.17116,0.0748458,All
1.21,-0.134234,1.21,-0.12669,1.21,-0.119011,8.35616,0.115269,2.09197,-0.287022,8.35616,0.0804933,All
1.21578,-0.13311,1.21578,-0.125438,1.21578,-0.117987,8.61274,0.117723,2.23169,-0.229468,8.61274,0.0817862,All
1.27664,-0.121279,1.27664,-0.112256,1.27664,-0.107209,8.71096,0.117763,2.38075,-0.168069,8.71096,0.0814397,All
1.34055,-0.108856,1.34055,-0.0984155,1.34055,-0.0958927,8.8772,0.116837,2.40182,-0.159389,8.8772,0.0801335,All
1.40766,-0.0958106,1.40766,-0.0838816,1.40766,-0.0840094,9.14979,0.114104,2.53976,-0.113021,9.14979,0.0771691,All
1.42,-0.0934118,1.42,-0.081209,1.42,-0.0818242,9.25076,0.112096,2.70939,-0.0661949,9.25076,0.0754083,All
1.47813,-0.0821125,1.47813,-0.0686202,1.47813,-0.0715313,9.43074,0.108519,2.89035,-0.0162418,9.43074,0.0722697,All
1.55212,-0.0677286,1.55212,-0.0525948,1.55212,-0.0584285,9.72032,0.102763,3.0834,0.0370478,9.72032,0.0672199,All
1.62982,-0.0678298,1.62982,-0.0501467,1.62982,-0.0588276,9.79056,0.101367,3.18839,0.0570108,9.79056,0.0659951,All
1.63,-0.0678537,1.63,-0.0501634,1.63,-0.0588506,10.0188,0.0968299,3.28934,0.0749779,10.0188,0.062015,All
1.71141,-0.0786562,1.71141,-0.0577141,1.71141,-0.0692285,10.3264,0.0907148,3.50903,0.114081,10.3264,0.0566503,All
