iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1515.94,1,2.62973,3.05437,30.7597,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1497.66,1,4.07753,3.97375,45.4331,44.789,0.974679,0.974679,1.00539,0.998761,1.46202,1.48491,1.46202,1.16962
3,1483.81,1,4.44068,3.62613,42.4387,42.8344,0.95,0.95,0.505959,0.998761,1.425,1.44731,1.425,1.14
4,1475.1,1,4.18539,4.53259,39.0858,40.215,0.925945,0.925945,0.900549,0.998761,1.38892,1.41066,1.38892,1.11113
5,1470.17,1,4.07677,3.95296,45.8417,45.3286,0.9025,0.9025,0.885624,0.998761,1.35375,1.37494,1.35375,1.083
6,1454.34,1,3.92082,4.98182,48.0375,47.1979,0.879648,0.879648,1.17749,0.998761,1.31947,1.36954,1.31947,1.05558
7,1450.33,1,4.30663,5.73978,49.2682,47.9159,0.857375,0.857375,1.32237,0.998761,1.28606,1.33486,1.28606,1.02885
8,1418.54,1,4.47147,5.47548,44.2736,43.6016,0.835666,0.835666,1.0895,0.998761,1.2535,1.30106,1.2535,1.0028
9,1417.2,1,4.51443,4.86622,50.4621,48.5372,0.814506,0.814506,0.947556,0.998761,1.22176,1.3585,1.22176,0.977407
10,1394.16,1,5.14251,5.4156,41.9581,42.0381,0.793882,0.793882,0.598442,0.998761,1.19082,1.3241,1.19082,0.952659
11,1398.16,1,5.20299,5.29312,45.4173,44.3867,0.773781,0.773781,0.669808,0.998761,1.16067,1.32724,1.16067,0.928537
12,1381.57,1,5.10526,5.30189,39.2278,39.2734,0.754188,0.754188,0.533237,0.998761,1.13128,1.44383,1.13128,0.905026
13,1370.46,1,5.23389,7.70734,35.3788,35.9697,0.735092,0.735092,0.590563,0.998761,1.10264,1.40728,1.10264,0.88211
14,1362.47,1,4.92437,5.20459,31.7721,33.1357,0.716479,0.716479,0.372499,0.998761,1.07472,1.41575,1.07472,0.859775
15,1353.46,1,4.87521,6.10355,31.5652,33.1959,0.698337,0.698337,0.483364,0.998761,1.04751,1.51723,1.04751,0.838005
16,1341.66,1,4.92428,6.58769,29.0468,31.1276,0.680655,0.680655,0.604513,0.998761,1.02098,1.70906,1.02098,0.816786
17,1330.08,1,4.89715,6.13328,28.7596,31.2438,0.66342,0.66342,0.395631,0.998761,0.995131,1.66579,0.995131,0.796105
18,1324.41,1,5.25547,8.24502,29.5459,31.8996,0.646622,0.646622,0.417488,0.998761,0.969933,1.62361,0.969933,0.775947
19,1300.83,1,5.1104,9.85687,27.3709,29.651,0.630249,0.630249,0.503385,0.998761,0.945374,1.5825,0.945374,0.756299
20,1288.6,1,5.27413,8.95021,25.0582,27.6002,0.614291,0.614291,0.356033,0.998761,0.921437,1.54243,0.921437,0.737149
21,1278.61,1,5.48559,8.92114,23.3568,26.3601,0.598737,0.598737,0.236943,0.998761,0.898105,1.50337,0.898105,0.718484
22,1265.9,1,5.2327,7.17985,25.8851,28.8209,0.583577,0.583577,0.302697,0.998761,0.875365,1.46531,0.875365,0.700292
23,1258.1,1,5.15161,6.14715,25.6884,28.7608,0.5688,0.5688,0.473934,0.998761,0.8532,1.46843,0.8532,0.68256
24,1235.38,1,5.37567,5.87337,26.3713,29.1352,0.554398,0.554398,0.467128,0.998761,0.831597,1.43125,0.831597,0.665277
25,1230.5,1,5.44834,5.17836,26.2261,28.9536,0.54036,0.54036,0.503557,0.998761,0.81054,1.39501,0.81054,0.648432
26,1221.4,1,5.42193,6.00513,26.9275,29.7615,0.526678,0.526678,0.405832,0.998761,0.790017,1.35969,0.790017,0.632013
27,1213.81,1,5.41726,7.44271,29.4734,31.8226,0.513342,0.513342,0.497045,0.998761,0.770013,1.34317,0.770013,0.61601
28,1201.58,1,5.41354,7.29844,27.3336,29.7891,0.500344,0.500344,0.424391,0.998761,0.750516,1.30916,0.750516,0.600413
29,1187.48,1,5.42705,6.41945,26.286,28.7263,0.487675,0.487675,0.444028,0.998761,0.731512,1.27748,0.731512,0.58521
30,1163.42,1,5.51728,6.18277,26.1024,28.4445,0.475327,0.475327,0.465968,0.998761,0.71299,1.24513,0.71299,0.570392
31,1166.14,1,5.50049,6.04626,28.0119,29.9784,0.463291,0.463291,0.473903,0.998761,0.694937,1.2136,0.694937,0.555949
32,1149.78,1,5.36124,4.91168,25.6576,27.9361,0.45156,0.45156,0.649898,0.998761,0.677341,1.18288,0.677341,0.541873
33,1144.18,1,5.22357,4.83316,25.1298,27.4086,0.440127,0.440127,0.591428,0.998761,0.66019,1.15292,0.66019,0.528152
34,1131.62,1,5.11146,4.87131,25.2673,27.426,0.428982,0.428982,0.743176,0.998761,0.643474,1.12373,0.643474,0.514779
35,1124.12,1,5.28592,5.50334,25.1364,27.4016,0.41812,0.41812,0.564237,0.998761,0.627181,1.26279,0.627181,0.501744
36,1115.29,1,5.28776,6.66651,26.4312,28.5824,0.407533,0.407533,0.563137,0.998761,0.6113,1.23082,0.6113,0.48904
37,1107.17,1,5.41129,5.3782,26.3037,28.3687,0.397214,0.397214,0.541658,0.998761,0.595821,1.19965,0.595821,0.476657
38,1084.22,1,5.49672,5.30793,26.5899,28.6458,0.387157,0.387157,0.492516,0.998761,0.580735,1.16928,0.580735,0.464588
39,1071.65,1,5.58186,6.15908,26.3284,28.4601,0.377354,0.377354,0.547644,0.998761,0.56603,1.13967,0.56603,0.452824
40,1067.45,1,5.50001,7.11633,26.2225,28.406,0.367799,0.367799,0.45871,0.998761,0.551698,1.11081,0.551698,0.441359
41,1058.56,1,5.53547,7.23555,25.4353,27.8,0.358486,0.358486,0.400479,0.998761,0.537729,1.08269,0.537729,0.430183
42,1050.54,1,5.41764,6.85532,25.9501,28.3013,0.349409,0.349409,0.543067,0.998761,0.524113,1.05527,0.524113,0.419291
43,1042.6,1,5.36957,8.60159,25.3807,27.7679,0.340562,0.340562,0.421657,0.998761,0.510842,1.02855,0.510842,0.408674
44,1025.35,1,5.50971,8.59599,24.5975,27.174,0.331938,0.331938,0.431882,0.998761,0.497908,1.00251,0.497908,0.398326
45,1017.86,1,5.54135,8.43398,23.23,25.8828,0.323534,0.323534,0.417154,0.998761,0.4853,0.977123,0.4853,0.38824
46,1008.18,1,5.4062,7.39497,23.1345,25.9267,0.315341,0.315341,0.536373,0.998761,0.473012,0.952382,0.473012,0.37841
47,997.38,1,5.43962,7.0351,23.2883,26.097,0.307357,0.307357,0.518272,0.998761,0.461035,0.928267,0.461035,0.368828
48,987.061,1,5.37718,5.8241,23.5823,26.2978,0.299574,0.299574,0.491357,0.998761,0.449362,0.904763,0.449362,0.359489
