Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
5.25109,0.37,21.8486,0.37,5.7471,0.371429,24.2468,0.37,0.00486573,0.371429,All
5.25168,0.371429,21.8549,0.371429,5.75471,0.372857,24.3255,0.371429,0.00491424,0.372857,All
5.25409,0.372857,21.8719,0.372857,5.7618,0.374286,24.3273,0.372857,0.00495398,0.374286,All
5.25505,0.374286,21.8758,0.374286,5.79092,0.375714,24.3363,0.374286,0.00497941,0.375714,All
5.25505,0.375714,21.9072,0.375714,5.79527,0.377143,24.4135,0.375714,0.00498564,0.377143,All
5.25662,0.377143,21.9105,0.377143,5.79879,0.378571,24.4682,0.377143,0.00505125,0.378571,All
5.25683,0.378571,21.9222,0.378571,5.80187,0.38,24.4764,0.378571,0.00507578,0.38,All
5.25802,0.38,21.9791,0.38,5.81411,0.381429,24.5018,0.38,0.00509532,0.381429,All
5.26951,0.381429,21.9866,0.381429,5.81518,0.382857,24.5131,0.381429,0.00522513,0.382857,All
5.27084,0.382857,22.0115,0.382857,5.82166,0.384286,24.5401,0.382857,0.0052709,0.384286,All
5.27458,0.384286,22.0399,0.384286,5.82668,0.385714,24.5854,0.384286,0.0054441,0.385714,All
5.27947,0.385714,22.0496,0.385714,5.83943,0.387143,24.6153,0.385714,0.00547043,0.387143,All
5.28002,0.387143,22.0733,0.387143,5.84011,0.388571,24.7074,0.387143,0.00547568,0.388571,All
5.28462,0.388571,22.082,0.388571,5.85694,0.39,24.759,0.388571,0.00548137,0.39,All
5.28681,0.39,22.0978,0.39,5.9027,0.391429,24.7786,0.39,0.00574938,0.391429,All
5.28916,0.391429,22.1169,0.391429,5.92513,0.392857,24.79,0.391429,0.00586892,0.392857,All
5.29107,0.392857,22.1364,0.392857,5.93445,0.394286,24.8676,0.392857,0.00590221,0.394286,All
5.29325,0.394286,22.1391,0.394286,5.96438,0.395714,24.8679,0.394286,0.00610505,0.395714,All
5.30223,0.395714,22.1497,0.395714,5.96509,0.397143,24.9274,0.395714,0.00615172,0.397143,All
5.30413,0.397143,22.1531,0.397143,5.97484,0.398571,24.9473,0.397143,0.00620321,0.398571,All
5.30828,0.398571,22.1699,0.398571,5.98104,0.4,24.9524,0.398571,0.00623973,0.4,All
5.3102,0.4,22.234,0.4,6.07158,0.401429,24.9581,0.4,0.00628803,0.401429,All
5.31275,0.401429,22.2526,0.401429,6.08072,0.402857,24.9955,0.401429,0.00638674,0.402857,All
5.31326,0.402857,22.2533,0.402857,6.08917,0.404286,25.0021,0.402857,0.00639433,0.404286,All
5.31533,0.404286,22.2673,0.404286,6.09385,0.405714,25.0818,0.404286,0.00646375,0.405714,All
5.32052,0.405714,22.2932,0.405714,6.10501,0.407143,25.088,0.405714,0.00650235,0.407143,All
5.33485,0.407143,22.312,0.407143,6.12676,0.408571,25.1299,0.407143,0.00668298,0.408571,All
5.3361,0.408571,22.3136,0.408571,6.13517,0.41,25.1413,0.408571,0.0066909,0.41,All
5.33852,0.41,22.325,0.41,6.14098,0.411429,25.1597,0.41,0.00681218,0.411429,All
5.33948,0.411429,22.3566,0.411429,6.14707,0.412857,25.2498,0.411429,0.00689656,0.412857,All
5.34024,0.412857,22.3864,0.412857,6.15058,0.414286,25.2714,0.412857,0.00691588,0.414286,All
5.34589,0.414286,22.3904,0.414286,6.15851,0.415714,25.2848,0.414286,0.00708573,0.415714,All
5.34682,0.415714,22.3915,0.415714,6.16688,0.417143,25.2901,0.415714,0.00713764,0.417143,All
5.34944,0.417143,22.3974,0.417143,6.17459,0.418571,25.3065,0.417143,0.00717755,0.418571,All
5.35573,0.418571,22.4261,0.418571,6.18892,0.42,25.3388,0.418571,0.00720451,0.42,All
5.36202,0.42,22.4808,0.42,6.22747,0.421429,25.3589,0.42,0.00727553,0.421429,All
5.36298,0.421429,22.4883,0.421429,6.23646,0.422857,25.4332,0.421429,0.00743082,0.422857,All
5.36423,0.422857,22.4934,0.422857,6.24693,0.424286,25.4378,0.422857,0.00751507,0.424286,All
5.36902,0.424286,22.5172,0.424286,6.25228,0.425714,25.528,0.424286,0.00752727,0.425714,All
5.37054,0.425714,22.5409,0.425714,6.26385,0.427143,25.5688,0.425714,0.00758472,0.427143,All
5.37765,0.427143,22.5504,0.427143,6.27161,0.428571,25.5816,0.427143,0.00758932,0.428571,All
5.38016,0.428571,22.5845,0.428571,6.27368,0.43,25.5836,0.428571,0.00768299,0.43,All
5.38175,0.43,22.6007,0.43,6.27955,0.431429,25.6022,0.43,0.00783252,0.431429,All
5.39104,0.431429,22.61,0.431429,6.28362,0.432857,25.6072,0.431429,0.00784659,0.432857,All
5.39588,0.432857,22.6241,0.432857,6.28889,0.434286,25.6252,0.432857,0.00788561,0.434286,All
5.39662,0.434286,22.6333,0.434286,6.29716,0.435714,25.6565,0.434286,0.00794396,0.435714,All
5.39703,0.435714,22.6427,0.435714,6.32463,0.437143,25.6645,0.435714,0.00802801,0.437143,All
5.41416,0.437143,22.6507,0.437143,6.33251,0.438571,25.6788,0.437143,0.00813298,0.438571,All
5.41674,0.438571,22.6699,0.438571,6.35486,0.44,25.7694,0.438571,0.00824046,0.44,All
5.42597,0.44,22.7077,0.44,6.40822,0.441429,25.8,0.44,0.00825314,0.441429,All
5.42828,0.441429,22.7242,0.441429,6.41024,0.442857,25.8138,0.441429,0.00831871,0.442857,All
5.42863,0.442857,22.7392,0.442857,6.41466,0.444286,25.8475,0.442857,0.008404,0.444286,All
5.42881,0.444286,22.7416,0.444286,6.42109,0.445714,25.8833,0.444286,0.008462,0.445714,All
5.43227,0.445714,22.7611,0.445714,6.42516,0.447143,25.9125,0.445714,0.00854826,0.447143,All
5.43291,0.447143,22.7725,0.447143,6.43323,0.448571,25.9267,0.447143,0.00857964,0.448571,All
5.43797,0.448571,22.7891,0.448571,6.46415,0.45,25.974,0.448571,0.00861794,0.45,All
5.44611,0.45,22.8097,0.45,6.48851,0.451429,25.9879,0.45,0.00874979,0.451429,All
5.44841,0.451429,22.867,0.451429,6.49221,0.452857,26.0513,0.451429,0.00878427,0.452857,All
5.44957,0.452857,22.8882,0.452857,6.49641,0.454286,26.1976,0.452857,0.0088565,0.454286,All
5.45382,0.454286,22.9104,0.454286,6.49685,0.455714,26.2189,0.454286,0.00907208,0.455714,All
5.45549,0.455714,22.9105,0.455714,6.54211,0.457143,26.2412,0.455714,0.00911944,0.457143,All
5.4555,0.457143,22.9452,0.457143,6.54891,0.458571,26.2765,0.457143,0.00921276,0.458571,All
5.45676,0.458571,22.9716,0.458571,6.57566,0.46,26.2822,0.458571,0.0093552,0.46,All
5.46717,0.46,22.9844,0.46,6.60187,0.461429,26.3192,0.46,0.00943758,0.461429,All
5.47006,0.461429,22.9928,0.461429,6.6264,0.462857,26.3202,0.461429,0.0095584,0.462857,All
5.47107,0.462857,23.0559,0.462857,6.63955,0.464286,26.3624,0.462857,0.00977519,0.464286,All
5.47567,0.464286,23.0564,0.464286,6.64573,0.465714,26.4408,0.464286,0.00978572,0.465714,All
5.4772,0.465714,23.0763,0.465714,6.64576,0.467143,26.4431,0.465714,0.00984946,0.467143,All
5.48692,0.467143,23.0951,0.467143,6.65793,0.468571,26.4695,0.467143,0.010326,0.468571,All
5.48911,0.468571,23.1241,0.468571,6.66555,0.47,26.4863,0.468571,0.0104281,0.47,All
5.49037,0.47,23.1243,0.47,6.6723,0.471429,26.4957,0.47,0.0110211,0.471429,All
5.49352,0.471429,23.1247,0.471429,6.69598,0.472857,26.5156,0.471429,0.0112044,0.472857,All
5.49526,0.472857,23.131,0.472857,6.71067,0.474286,26.6119,0.472857,0.0112579,0.474286,All
5.51389,0.474286,23.1331,0.474286,6.71901,0.475714,26.6152,0.474286,0.0112948,0.475714,All
5.51582,0.475714,23.1677,0.475714,6.75573,0.477143,26.6897,0.475714,0.0113683,0.477143,All
5.5444,0.477143,23.1715,0.477143,6.7669,0.478571,26.6985,0.477143,0.0117302,0.478571,All
5.55956,0.478571,23.1874,0.478571,6.77678,0.48,26.7589,0.478571,0.0117336,0.48,All
5.57073,0.48,23.2473,0.48,6.80809,0.481429,26.7839,0.48,0.0119882,0.481429,All
5.59709,0.481429,23.2568,0.481429,6.83307,0.482857,26.8449,0.481429,0.012004,0.482857,All
5.60534,0.482857,23.2904,0.482857,6.83343,0.484286,26.9125,0.482857,0.0120558,0.484286,All
5.6092,0.484286,23.2924,0.484286,6.84956,0.485714,26.9153,0.484286,0.0121619,0.485714,All
5.62333,0.485714,23.3299,0.485714,6.86071,0.487143,27.0003,0.485714,0.0122344,0.487143,All
5.62459,0.487143,23.3406,0.487143,6.87395,0.488571,27.0326,0.487143,0.0122487,0.488571,All
5.68269,0.488571,23.3575,0.488571,6.89227,0.49,27.0496,0.488571,0.012283,0.49,All
5.69125,0.49,23.403,0.49,6.90427,0.491429,27.0618,0.49,0.0123974,0.491429,All
5.75601,0.491429,23.4116,0.491429,6.91517,0.492857,27.0949,0.491429,0.0124453,0.492857,All
5.76878,0.492857,23.4214,0.492857,6.91661,0.494286,27.1207,0.492857,0.0125713,0.494286,All
5.78145,0.494286,23.4333,0.494286,6.92333,0.495714,27.1356,0.494286,0.0126585,0.495714,All
5.78749,0.495714,23.4656,0.495714,6.93738,0.497143,27.2628,0.495714,0.0127472,0.497143,All
5.80792,0.497143,23.4942,0.497143,6.938,0.498571,27.2851,0.497143,0.0127478,0.498571,All
5.81234,0.498571,23.5015,0.498571,6.94303,0.5,27.3075,0.498571,0.0128864,0.5,All
5.82128,0.5,23.5153,0.5,6.95512,0.501429,27.3108,0.5,0.0129205,0.501429,All
5.83214,0.501429,23.5282,0.501429,6.96115,0.502857,27.3383,0.501429,0.0129685,0.502857,All
5.83901,0.502857,23.5402,0.502857,6.97653,0.504286,27.3603,0.502857,0.0130451,0.504286,All
5.85487,0.504286,23.5502,0.504286,6.98061,0.505714,27.3719,0.504286,0.0131583,0.505714,All
5.86312,0.505714,23.5714,0.505714,7.01494,0.507143,27.3773,0.505714,0.0133706,0.507143,All
5.86374,0.507143,23.5908,0.507143,7.04523,0.508571,27.4327,0.507143,0.0134364,0.508571,All
5.86843,0.508571,23.668,0.508571,7.07637,0.51,27.6402,0.508571,0.0137231,0.51,All
5.87046,0.51,23.6714,0.51,7.07829,0.511429,27.6855,0.51,0.0138791,0.511429,All
5.87898,0.511429,23.6876,0.511429,7.08654,0.512857,27.7114,0.511429,0.0139637,0.512857,All
5.89092,0.512857,23.6923,0.512857,7.09747,0.514286,27.7252,0.512857,0.0141544,0.514286,All
5.89721,0.514286,23.7213,0.514286,7.11468,0.515714,27.7467,0.514286,0.0143371,0.515714,All
5.89863,0.515714,23.7311,0.515714,7.1452,0.517143,27.7753,0.515714,0.0144327,0.517143,All
5.90496,0.517143,23.7312,0.517143,7.14669,0.518571,27.8023,0.517143,0.0145593,0.518571,All
5.90551,0.518571,23.7408,0.518571,7.1708,0.52,27.8113,0.518571,0.014621,0.52,All
5.9143,0.52,23.7434,0.52,7.18487,0.521429,27.813,0.52,0.0150845,0.521429,All
5.91919,0.521429,23.7488,0.521429,7.19533,0.522857,27.8359,0.521429,0.0151217,0.522857,All
5.92199,0.522857,23.7558,0.522857,7.21183,0.524286,27.8404,0.522857,0.0152576,0.524286,All
5.92203,0.524286,23.7644,0.524286,7.23312,0.525714,27.8587,0.524286,0.0153344,0.525714,All
5.9332,0.525714,23.7781,0.525714,7.24016,0.527143,27.8657,0.525714,0.0153572,0.527143,All
5.9361,0.527143,23.8207,0.527143,7.24402,0.528571,27.8927,0.527143,0.0158825,0.528571,All
5.94347,0.528571,23.8544,0.528571,7.24588,0.53,27.9644,0.528571,0.0158983,0.53,All
5.94812,0.53,23.8586,0.53,7.2547,0.531429,27.9925,0.53,0.0160498,0.531429,All
5.9491,0.531429,23.8641,0.531429,7.26242,0.532857,28.0171,0.531429,0.0161003,0.532857,All
5.95709,0.532857,23.8722,0.532857,7.27309,0.534286,28.0187,0.532857,0.016193,0.534286,All
5.96034,0.534286,23.8851,0.534286,7.28758,0.535714,28.0198,0.534286,0.0163851,0.535714,All
5.96105,0.535714,23.8896,0.535714,7.30359,0.537143,28.0442,0.535714,0.0169275,0.537143,All
5.96871,0.537143,23.9215,0.537143,7.30366,0.538571,28.0619,0.537143,0.0169367,0.538571,All
5.98518,0.538571,23.9687,0.538571,7.31093,0.54,28.1002,0.538571,0.0171906,0.54,All
5.99153,0.54,23.9914,0.54,7.33635,0.541429,28.1096,0.54,0.0173476,0.541429,All
5.99415,0.541429,24.0035,0.541429,7.34293,0.542857,28.2542,0.541429,0.0178581,0.542857,All
5.99987,0.542857,24.0168,0.542857,7.36908,0.544286,28.2687,0.542857,0.0179627,0.544286,All
6.0003,0.544286,24.0504,0.544286,7.38591,0.545714,28.2798,0.544286,0.0179892,0.545714,All
6.00236,0.545714,24.0593,0.545714,7.40687,0.547143,28.2859,0.545714,0.0181725,0.547143,All
6.00522,0.547143,24.0741,0.547143,7.44705,0.548571,28.3127,0.547143,0.018214,0.548571,All
6.01268,0.548571,24.0767,0.548571,7.45239,0.55,28.3393,0.548571,0.018551,0.55,All
6.01613,0.55,24.1582,0.55,7.48059,0.551429,28.3569,0.55,0.0188975,0.551429,All
6.01985,0.551429,24.1846,0.551429,7.51549,0.552857,28.4347,0.551429,0.0189127,0.552857,All
6.02029,0.552857,24.1864,0.552857,7.53248,0.554286,28.4976,0.552857,0.0190144,0.554286,All
6.02073,0.554286,24.1899,0.554286,7.53426,0.555714,28.5532,0.554286,0.0191529,0.555714,All
6.02346,0.555714,24.1943,0.555714,7.589,0.557143,28.5833,0.555714,0.0192357,0.557143,All
6.02361,0.557143,24.2237,0.557143,7.59595,0.558571,28.6248,0.557143,0.0192603,0.558571,All
6.03397,0.558571,24.2456,0.558571,7.66641,0.56,28.6252,0.558571,0.0192822,0.56,All
6.03746,0.56,24.2542,0.56,7.66807,0.561429,28.6434,0.56,0.0193499,0.561429,All
6.03844,0.561429,24.2654,0.561429,7.67627,0.562857,28.6762,0.561429,0.0195246,0.562857,All
6.04143,0.562857,24.2719,0.562857,7.72447,0.564286,28.6895,0.562857,0.0195272,0.564286,All
6.04286,0.564286,24.2896,0.564286,7.72473,0.565714,28.7065,0.564286,0.0199416,0.565714,All
6.04471,0.565714,24.3071,0.565714,7.76083,0.567143,28.7182,0.565714,0.0199958,0.567143,All
6.04513,0.567143,24.3152,0.567143,7.77706,0.568571,28.7492,0.567143,0.0204444,0.568571,All
6.04517,0.568571,24.3169,0.568571,7.7845,0.57,28.7533,0.568571,0.0205422,0.57,All
6.04655,0.57,24.3192,0.57,7.80987,0.571429,28.7752,0.57,0.0206791,0.571429,All
6.05084,0.571429,24.322,0.571429,7.81184,0.572857,28.7754,0.571429,0.0208211,0.572857,All
6.05344,0.572857,24.3327,0.572857,7.81634,0.574286,28.8054,0.572857,0.0213411,0.574286,All
6.05448,0.574286,24.3342,0.574286,7.84711,0.575714,28.8282,0.574286,0.0216969,0.575714,All
6.05595,0.575714,24.377,0.575714,7.85737,0.577143,28.9502,0.575714,0.0220906,0.577143,All
6.05999,0.577143,24.3804,0.577143,7.86638,0.578571,28.9571,0.577143,0.022352,0.578571,All
6.06195,0.578571,24.4188,0.578571,7.8684,0.58,28.9924,0.578571,0.0225121,0.58,All
6.07402,0.58,24.4582,0.58,7.91368,0.581429,29.0145,0.58,0.0225498,0.581429,All
6.07707,0.581429,24.4583,0.581429,7.97934,0.582857,29.0262,0.581429,0.0225691,0.582857,All
6.07858,0.582857,24.4854,0.582857,7.98389,0.584286,29.0606,0.582857,0.0231716,0.584286,All
6.0798,0.584286,24.5206,0.584286,7.99819,0.585714,29.0966,0.584286,0.0231827,0.585714,All
6.07988,0.585714,24.5233,0.585714,8.01398,0.587143,29.1147,0.585714,0.0231957,0.587143,All
6.08087,0.587143,24.5237,0.587143,8.0155,0.588571,29.1915,0.587143,0.0235123,0.588571,All
6.08623,0.588571,24.5334,0.588571,8.02829,0.59,29.3092,0.588571,0.024171,0.59,All
6.08683,0.59,24.5391,0.59,8.03746,0.591429,29.357,0.59,0.0242277,0.591429,All
6.08939,0.591429,24.5457,0.591429,8.07284,0.592857,29.3973,0.591429,0.0242958,0.592857,All
6.09056,0.592857,24.5783,0.592857,8.08077,0.594286,29.4419,0.592857,0.0243389,0.594286,All
6.09733,0.594286,24.5789,0.594286,8.08957,0.595714,29.4546,0.594286,0.024373,0.595714,All
6.09754,0.595714,24.581,0.595714,8.13469,0.597143,29.4604,0.595714,0.025477,0.597143,All
6.09808,0.597143,24.5831,0.597143,8.14157,0.598571,29.6335,0.597143,0.0259554,0.598571,All
6.10463,0.598571,24.5973,0.598571,8.15171,0.6,29.6784,0.598571,0.0262361,0.6,All
6.11768,0.6,24.606,0.6,8.16026,0.601429,29.7109,0.6,0.0269938,0.601429,All
6.12552,0.601429,24.6165,0.601429,8.19857,0.602857,29.7175,0.601429,0.0270674,0.602857,All
6.12586,0.602857,24.6301,0.602857,8.21357,0.604286,29.9069,0.602857,0.0271711,0.604286,All
6.12597,0.604286,24.6392,0.604286,8.26681,0.605714,29.9194,0.604286,0.0272185,0.605714,All
6.1284,0.605714,24.6884,0.605714,8.28052,0.607143,30.0848,0.605714,0.0275062,0.607143,All
6.13484,0.607143,24.691,0.607143,8.2823,0.608571,30.1298,0.607143,0.0275421,0.608571,All
6.13669,0.608571,24.6999,0.608571,8.28376,0.61,30.3117,0.608571,0.028235,0.61,All
6.13741,0.61,24.7024,0.61,8.29186,0.611429,30.3122,0.61,0.0283773,0.611429,All
6.13814,0.611429,24.7027,0.611429,8.31183,0.612857,30.3769,0.611429,0.0285265,0.612857,All
6.14204,0.612857,24.7277,0.612857,8.32044,0.614286,30.3771,0.612857,0.0285602,0.614286,All
6.14484,0.614286,24.7344,0.614286,8.32133,0.615714,30.4646,0.614286,0.0301353,0.615714,All
6.15163,0.615714,24.743,0.615714,8.33998,0.617143,30.4696,0.615714,0.0308266,0.617143,All
6.15308,0.617143,24.7649,0.617143,8.37956,0.618571,30.4893,0.617143,0.0309667,0.618571,All
6.16485,0.618571,24.8082,0.618571,8.38281,0.62,30.4999,0.618571,0.0316161,0.62,All
6.16511,0.62,24.8218,0.62,8.42045,0.621429,30.5281,0.62,0.0324279,0.621429,All
6.17302,0.621429,24.8255,0.621429,8.42427,0.622857,30.5616,0.621429,0.0324687,0.622857,All
6.17455,0.622857,24.8281,0.622857,8.43308,0.624286,30.5805,0.622857,0.033162,0.624286,All
6.17643,0.624286,24.8444,0.624286,8.43831,0.625714,30.6085,0.624286,0.0333356,0.625714,All
6.18628,0.625714,24.8742,0.625714,8.44799,0.627143,30.7015,0.625714,0.0337666,0.627143,All
6.19517,0.627143,24.889,0.627143,8.46635,0.628571,30.7096,0.627143,0.0342064,0.628571,All
6.2016,0.628571,24.9066,0.628571,8.47276,0.63,30.7193,0.628571,0.0342682,0.63,All
6.21026,0.63,24.9261,0.63,8.49618,0.631429,30.7373,0.63,0.0347148,0.631429,All
6.21231,0.631429,24.9534,0.631429,8.50418,0.632857,30.7546,0.631429,0.034824,0.632857,All
6.2313,0.632857,24.9601,0.632857,8.52389,0.634286,30.7568,0.632857,0.0357781,0.634286,All
6.23462,0.634286,24.9721,0.634286,8.58216,0.635714,30.8262,0.634286,0.036248,0.635714,All
6.23504,0.635714,24.9782,0.635714,8.63771,0.637143,30.9024,0.635714,0.0365082,0.637143,All
6.23876,0.637143,24.9799,0.637143,8.66131,0.638571,30.9898,0.637143,0.036821,0.638571,All
6.24154,0.638571,25.0082,0.638571,8.67425,0.64,31.0329,0.638571,0.0369601,0.64,All
6.24374,0.64,25.0102,0.64,8.67603,0.641429,31.0553,0.64,0.0375951,0.641429,All
6.25208,0.641429,25.0125,0.641429,8.72836,0.642857,31.0926,0.641429,0.037711,0.642857,All
6.25396,0.642857,25.0237,0.642857,8.74217,0.644286,31.1621,0.642857,0.0382767,0.644286,All
6.25467,0.644286,25.0273,0.644286,8.74411,0.645714,31.186,0.644286,0.0388721,0.645714,All
6.25526,0.645714,25.0669,0.645714,8.75483,0.647143,31.1963,0.645714,0.0388928,0.647143,All
6.25606,0.647143,25.0825,0.647143,8.7646,0.648571,31.2414,0.647143,0.0391019,0.648571,All
6.25844,0.648571,25.107,0.648571,8.86786,0.65,31.2446,0.648571,0.0393742,0.65,All
6.26067,0.65,25.1179,0.65,8.8875,0.651429,31.3001,0.65,0.0397913,0.651429,All
6.26073,0.651429,25.1202,0.651429,8.89767,0.652857,31.3382,0.651429,0.0406533,0.652857,All
6.26099,0.652857,25.1323,0.652857,8.94173,0.654286,31.3425,0.652857,0.0409368,0.654286,All
6.26987,0.654286,25.1857,0.654286,8.95641,0.655714,31.3925,0.654286,0.0409935,0.655714,All
6.27098,0.655714,25.1951,0.655714,8.99315,0.657143,31.4224,0.655714,0.0411926,0.657143,All
6.27551,0.657143,25.2147,0.657143,8.99934,0.658571,31.4914,0.657143,0.041195,0.658571,All
6.27815,0.658571,25.2225,0.658571,9.01317,0.66,31.5264,0.658571,0.0412059,0.66,All
6.2793,0.66,25.2226,0.66,9.01349,0.661429,31.5285,0.66,0.0413639,0.661429,All
6.27998,0.661429,25.2407,0.661429,9.03359,0.662857,31.638,0.661429,0.0419161,0.662857,All
6.28166,0.662857,25.2537,0.662857,9.0338,0.664286,31.7845,0.662857,0.0420237,0.664286,All
6.28886,0.664286,25.2673,0.664286,9.04041,0.665714,31.7969,0.664286,0.0421195,0.665714,All
6.29614,0.665714,25.2959,0.665714,9.05453,0.667143,31.9451,0.665714,0.0421215,0.667143,All
6.29821,0.667143,25.297,0.667143,9.11302,0.668571,32.0281,0.667143,0.0426524,0.668571,All
6.30163,0.668571,25.346,0.668571,9.14044,0.67,32.0761,0.668571,0.0433578,0.67,All
6.30372,0.67,25.3504,0.67,9.14264,0.671429,32.1402,0.67,0.0438279,0.671429,All
6.30436,0.671429,25.3539,0.671429,9.18694,0.672857,32.161,0.671429,0.0439338,0.672857,All
6.31312,0.672857,25.3555,0.672857,9.19569,0.674286,32.1799,0.672857,0.0446814,0.674286,All
6.31335,0.674286,25.357,0.674286,9.20239,0.675714,32.1838,0.674286,0.0458185,0.675714,All
6.31908,0.675714,25.3615,0.675714,9.21941,0.677143,32.1864,0.675714,0.0461995,0.677143,All
6.32178,0.677143,25.3654,0.677143,9.22449,0.678571,32.4088,0.677143,0.0462755,0.678571,All
6.32261,0.678571,25.3813,0.678571,9.22884,0.68,32.5108,0.678571,0.046357,0.68,All
6.3267,0.68,25.4101,0.68,9.23502,0.681429,32.5845,0.68,0.0464663,0.681429,All
6.32959,0.681429,25.431,0.681429,9.27757,0.682857,32.5959,0.681429,0.0474295,0.682857,All
6.33041,0.682857,25.4584,0.682857,9.29033,0.684286,32.6074,0.682857,0.0483998,0.684286,All
6.33299,0.684286,25.5051,0.684286,9.29643,0.685714,32.8239,0.684286,0.0514645,0.685714,All
6.33384,0.685714,25.5215,0.685714,9.30712,0.687143,32.8751,0.685714,0.0534474,0.687143,All
6.33827,0.687143,25.5591,0.687143,9.30895,0.688571,32.8908,0.687143,0.0540308,0.688571,All
6.34586,0.688571,25.5627,0.688571,9.34702,0.69,33.0131,0.688571,0.055126,0.69,All
6.34944,0.69,25.5666,0.69,9.35912,0.691429,33.0238,0.69,0.055408,0.691429,All
6.35025,0.691429,25.5671,0.691429,9.36111,0.692857,33.0436,0.691429,0.0554528,0.692857,All
6.35196,0.692857,25.5765,0.692857,9.3742,0.694286,33.074,0.692857,0.055689,0.694286,All
6.35441,0.694286,25.6033,0.694286,9.3871,0.695714,33.1506,0.694286,0.0563667,0.695714,All
6.357,0.695714,25.6104,0.695714,9.3885,0.697143,33.1692,0.695714,0.057416,0.697143,All
6.36019,0.697143,25.6359,0.697143,9.41357,0.698571,33.276,0.697143,0.0585955,0.698571,All
6.36385,0.698571,25.6426,0.698571,9.44321,0.7,33.2888,0.698571,0.0590062,0.7,All
6.3739,0.7,25.6657,0.7,9.47104,0.701429,33.3531,0.7,0.0596904,0.701429,All
6.37463,0.701429,25.6767,0.701429,9.50683,0.702857,33.455,0.701429,0.0615452,0.702857,All
6.37482,0.702857,25.7379,0.702857,9.51589,0.704286,33.5633,0.702857,0.0619319,0.704286,All
6.37509,0.704286,25.7419,0.704286,9.55038,0.705714,33.5886,0.704286,0.0619743,0.705714,All
6.38461,0.705714,25.7449,0.705714,9.55915,0.707143,33.6134,0.705714,0.0640079,0.707143,All
6.38572,0.707143,25.7644,0.707143,9.58971,0.708571,33.749,0.707143,0.0641434,0.708571,All
6.39472,0.708571,25.7905,0.708571,9.5929,0.71,33.7818,0.708571,0.0644041,0.71,All
6.39853,0.71,25.8479,0.71,9.60242,0.711429,33.8001,0.71,0.0668838,0.711429,All
6.39883,0.711429,25.8609,0.711429,9.64112,0.712857,33.8388,0.711429,0.067481,0.712857,All
6.39965,0.712857,25.8813,0.712857,9.68597,0.714286,33.8619,0.712857,0.0689322,0.714286,All
6.40076,0.714286,25.8866,0.714286,9.69311,0.715714,33.9057,0.714286,0.0702126,0.715714,All
6.40267,0.715714,25.9089,0.715714,9.74105,0.717143,33.9119,0.715714,0.0705718,0.717143,All
6.40316,0.717143,25.9112,0.717143,9.74298,0.718571,34.0365,0.717143,0.0707375,0.718571,All
6.4034,0.718571,25.9156,0.718571,9.75301,0.72,34.1318,0.718571,0.0709924,0.72,All
6.40476,0.72,25.9177,0.72,9.79939,0.721429,34.1464,0.72,0.0713294,0.721429,All
6.40766,0.721429,25.9467,0.721429,9.80129,0.722857,34.1686,0.721429,0.0715269,0.722857,All
6.40832,0.722857,25.9581,0.722857,9.90333,0.724286,34.2084,0.722857,0.0724528,0.724286,All
6.40893,0.724286,25.9748,0.724286,9.91344,0.725714,34.3422,0.724286,0.0727715,0.725714,All
6.4105,0.725714,25.9766,0.725714,9.91509,0.727143,34.3452,0.725714,0.0738526,0.727143,All
6.41761,0.727143,26.0088,0.727143,9.92337,0.728571,34.4577,0.727143,0.0767078,0.728571,All
6.4183,0.728571,26.0226,0.728571,9.92513,0.73,34.4814,0.728571,0.0774584,0.73,All
6.42218,0.73,26.0384,0.73,9.94434,0.731429,34.5252,0.73,0.0780035,0.731429,All
6.42509,0.731429,26.0584,0.731429,9.96696,0.732857,34.5658,0.731429,0.0783051,0.732857,All
6.42647,0.732857,26.0647,0.732857,10.037,0.734286,34.5685,0.732857,0.0806894,0.734286,All
6.42655,0.734286,26.1062,0.734286,10.0869,0.735714,34.6087,0.734286,0.0826247,0.735714,All
6.433,0.735714,26.1211,0.735714,10.091,0.737143,34.7332,0.735714,0.085013,0.737143,All
6.43665,0.737143,26.1269,0.737143,10.1076,0.738571,34.7496,0.737143,0.0897681,0.738571,All
6.43764,0.738571,26.1644,0.738571,10.132,0.74,34.8094,0.738571,0.0918767,0.74,All
6.44725,0.74,26.1733,0.74,10.1835,0.741429,34.8107,0.74,0.0920347,0.741429,All
6.44761,0.741429,26.1912,0.741429,10.1899,0.742857,34.8447,0.741429,0.0968102,0.742857,All
6.44871,0.742857,26.1921,0.742857,10.2143,0.744286,34.8981,0.742857,0.101969,0.744286,All
6.44937,0.744286,26.2099,0.744286,10.2412,0.745714,34.9017,0.744286,0.102741,0.745714,All
6.45229,0.745714,26.2242,0.745714,10.2447,0.747143,34.9548,0.745714,0.105568,0.747143,All
6.4544,0.747143,26.2306,0.747143,10.2474,0.748571,34.998,0.747143,0.106287,0.748571,All
6.45519,0.748571,26.2346,0.748571,10.2682,0.75,35.0096,0.748571,0.107362,0.75,All
6.45635,0.75,26.2386,0.75,10.2961,0.751429,35.0252,0.75,0.108802,0.751429,All
