iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,802.631,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,795.462,1,5.34081,0.132785,31.2387,5.94731,41.006,1.46202,1.46202,0.974679,0.62,0.285
3,780.605,1,5.48599,0.13068,33.0133,6.85508,54.0767,1.425,1.425,1.00756,0.62,0.27075
4,787.713,1,4.21108,-0.921179,31.7683,6.14924,64.892,1.38892,1.38892,0.982049,0.62,0.257212
5,763.866,1,5.18337,0.111017,30.4144,6.28879,62.053,1.35375,1.35375,1.03437,0.62,0.244352
6,755.894,1,6.0722,1.00581,38.5202,6.54655,60.1138,1.31947,1.31947,1.08982,0.62,0.232134
7,739.368,1,6.33107,1.5586,30.5444,7.15754,72.888,1.28606,1.28606,1.06222,0.62,0.220528
8,726.12,1,5.2322,0.189739,25.678,7.39203,72.4325,1.2535,1.2535,1.03532,0.62,0.209501
9,723.938,1,5.02667,0.0461385,27.8702,7.15555,67,1.22176,1.22176,1.00911,0.62,0.199026
10,716.458,1,6.00186,1.3998,27.7354,7.7367,61.1375,1.19082,1.19082,1.1976,0.62,0.189075
11,707.363,1,6.37029,1.83672,26.6505,7.96321,41.2678,1.16067,1.16067,1.24518,0.62,0.179621
12,689.329,1,6.11849,1.2371,25.8085,6.44954,26.953,1.13128,1.13128,1.21372,0.62,0.17064
13,683.85,1,4.7297,-0.578486,26.3632,7.52181,24.2577,1.10264,1.10264,1.18299,0.62,0.162108
14,675.465,1,5.0606,-0.0475353,21.3269,9.14902,24.7126,1.07472,1.07472,1.15303,0.62,0.154003
15,660.088,1,4.91959,-0.199188,20.0533,8.9936,21.9324,1.04751,1.04751,1.12384,0.62,0.146302
16,655.539,1,5.23087,0.134861,20.0039,11.6744,19.7392,1.02098,1.02098,1.16113,0.62,0.138987
17,637.216,1,5.14731,0.174772,18.0712,9.95204,18.6288,0.995131,0.995131,1.16296,0.62,0.132038
18,624.534,1,5.37788,0.580735,17.2593,11.7322,18.0758,0.969933,0.969933,1.13352,0.62,0.125436
19,615.841,1,4.99352,0.281563,17.2494,11.7013,17.285,0.945374,0.945374,1.10481,0.62,0.119164
20,601.16,1,5.11148,0.265795,17.7633,12.28,18.7704,0.921437,0.921437,1.07684,0.62,0.113206
21,593.51,1,5.37315,0.511842,16.7601,13.1955,19.3863,0.898105,0.898105,1.04957,0.62,0.107546
22,584.68,1,4.93214,-0.0115801,15.9759,14.669,19.0228,0.875365,0.875365,1.06911,0.62,0.102168
23,573.452,1,5.27334,0.489319,16.095,15.3682,18.3095,0.8532,0.8532,1.04204,0.62,0.0970601
24,569.471,1,5.24297,0.341917,15.8247,14.6885,19.182,0.831597,0.831597,1.01566,0.62,0.0922071
25,547.639,1,5.45811,0.496896,16.5289,14.92,20.1261,0.81054,0.81054,1.00565,0.62,0.0875967
26,536.283,1,5.52063,0.556116,17.2912,14.1151,20.3148,0.790017,0.790017,0.980187,0.62,0.0832169
27,527.808,1,5.60525,0.638695,18.0315,17.3515,20.2037,0.770013,0.770013,1.08463,0.62,0.079056
28,515.983,1,5.71699,0.811631,17.7863,15.8817,20.1406,0.750516,0.750516,1.05717,0.62,0.0751032
