parameter,value,se_sa,rse_sa
Cl_pop,5.2840639452288,0.317657282918191,6.01160936375529
beta_Cl_logtCLCRMLMIN,0.644549597796782,0.256204715812913,39.7494183052288
V1_pop,22.2687722942939,2.10695688158062,9.46148648760717
Q_pop,5.93365033875617,1.18444117671466,19.9614252457441
V2_pop,25.2834254825961,14.6280286973953,57.8561979565011
bias_pop,-17.6089283039646,2.73927008723048,15.5561431107295
beta_bias_lcat_2,18.1568675409152,2.83547200035643,15.6165263306949
omega_Cl,0.218266168632359,0.0428422406794904,19.6284385014577
omega_V1,0.263166271139306,0.0794180655164068,30.1779043236005
omega_Q,0.477217247625807,0.171878088959509,36.0167386687335
omega_V2,0.410067612876326,0.154491938440725,37.6747476732134
bias_sd,2.13322595203308,0.442857072393943,20.7599702212453
corr_V2_V1,0.909757247578067,1.26429133752949,138.970185826522
a1,0.116005368626328,0.0146019760703643,12.5873278480754
a2,0.0710955703540419,0.0123125021117389,17.3182408558298
plcat_1,0.0714285714766559,0.0688302937338529,96.3624111625245
plcat_2,0.928571428523344,0.0688302937338529,7.41249317172184
