simulations,OFV
500,943.439
1000,945.341
1500,945.322
2000,943.562
2500,944.258
3000,943.284
3500,943.23
4000,943.321
4500,943.537
5000,943.63
5500,943.488
6000,943.899
6500,943.722
7000,943.883
7500,944.127
8000,944.296
8500,944.416
9000,944.384
9500,944.323
10000,943.78
10500,943.737
11000,943.918
11500,943.925
12000,943.151
12500,942.912
13000,942.833
13500,942.907
14000,943.019
14500,942.939
15000,942.951
15500,943.017
16000,943.153
16500,943.117
17000,943.188
17500,943.211
18000,943.073
18500,943.209
19000,943.087
19500,943.081
20000,942.757
20500,942.533
21000,942.34
21500,942.421
22000,942.569
22500,942.564
23000,942.425
23500,942.33
24000,942.288
24500,942.23
25000,942.305
25500,942.314
26000,942.269
26500,942.284
27000,942.335
27500,942.357
28000,942.298
28500,942.326
29000,942.405
29500,942.494
30000,942.513
