simulations, -2LL
1000,596.846
2000,595.823
3000,596.018
4000,595.861
5000,596.053
6000,596.15
7000,596.321
8000,596.274
9000,595.576
10000,595.615
11000,595.629
12000,595.731
13000,595.864
14000,595.859
15000,595.909
16000,596.013
17000,596.089
18000,596.13
19000,596.178
20000,596.163
21000,596.16
22000,596.212
23000,596.228
24000,596.195
25000,596.19
26000,596.174
27000,596.187
28000,596.162
29000,596.19
30000,596.169
