iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1578.08,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1555.48,1,4.24247,35.2194,13.9475,59.1668,0.974679,0.974679,0.974679,1.02569,0.974679,0.974679
3,1534.89,1,4.21152,33.5473,13.2008,73.7023,0.95,0.95,1.01738,0.999719,0.95,0.95
4,1531.7,1,3.88103,31.8422,14.2717,82.825,0.925945,0.925945,1.09915,0.974406,0.925945,0.925945
5,1523.73,1,4.10795,35.8387,12.8424,85.7138,0.9025,0.9025,1.07131,0.949733,0.9025,0.9025
6,1506.81,1,3.99846,30.9345,11.0101,84.9241,0.879648,0.879648,1.08484,0.925685,0.879648,0.879648
7,1491.17,1,4.00164,35.7151,11.391,85.4875,0.857375,0.857375,1.05737,0.902247,0.857375,0.857375
8,1478.56,1,3.9242,32.3427,10.9991,88.9101,0.835666,0.835666,1.0306,0.879401,0.835666,0.835666
9,1481.6,1,4.09237,31.1904,9.21048,91.4181,0.814506,0.814506,1.00915,0.889225,0.814506,0.814506
10,1466.62,1,3.63486,29.7326,8.37943,105.407,0.793882,0.793882,0.990741,0.866709,0.793882,0.793882
11,1450.76,1,4.13448,28.2329,7.8605,118.468,0.773781,0.773781,0.965655,0.844763,0.773781,0.773781
12,1433.36,1,3.69215,28.0761,7.47805,130.1,0.754188,0.754188,0.941204,0.823374,0.754188,0.754188
13,1440.98,1,3.56749,24.7336,8.28684,159.217,0.735092,0.736601,0.998551,0.802525,0.735092,0.735092
14,1426.01,1,3.16064,28.9761,6.89023,173.145,0.716479,0.71795,1.088,0.782205,0.716479,0.716479
15,1410.13,1,3.18943,28.1293,6.53117,167.879,0.698337,0.699771,1.0708,0.762399,0.698337,0.698337
16,1406.43,1,3.42464,32.1564,7.25515,155.755,0.680655,0.682053,1.04369,0.743095,0.680655,0.680655
17,1378.27,1,3.24876,28.0745,6.51378,173.337,0.66342,0.664783,1.01726,0.724279,0.66342,0.66342
18,1383.2,1,3.37148,24.498,6.24448,150.442,0.646622,0.64795,1.02865,0.828,0.646622,0.646622
19,1364.42,1,3.24292,26.6155,7.36197,152.204,0.630249,0.631544,1.00261,0.807035,0.630249,0.630249
20,1351.87,1,3.44285,27.0653,6.50443,158.297,0.614291,0.615552,0.977219,0.7866,0.614291,0.614291
21,1345.45,1,3.60123,27.3794,7.83598,151.079,0.598737,0.599966,0.952475,0.766683,0.598737,0.598737
22,1322.49,1,3.42714,27.0992,6.40167,166.431,0.583577,0.584775,0.928358,0.74727,0.583577,0.583577
23,1321.92,1,3.65228,26.508,6.21522,154.28,0.5688,0.569968,0.904851,0.728349,0.5688,0.5688
24,1310.28,1,3.49981,30.2232,5.18673,187.845,0.554398,0.555536,0.88194,0.711487,0.554398,0.554398
25,1297.09,1,3.52816,26.9077,5.4413,179.79,0.54036,0.54147,0.859608,0.734546,0.54036,0.54036
26,1285.52,1,3.37464,26.4986,5.57087,191.454,0.526678,0.527759,0.837843,0.721121,0.526678,0.526678
27,1282.69,1,3.40931,29.5627,6.02622,181.454,0.513342,0.514396,0.816628,0.702862,0.513342,0.513342
28,1267.33,1,3.50707,31.2705,5.52035,168.379,0.500344,0.501371,0.795951,0.685065,0.500344,0.500344
29,1260.12,1,3.73013,28.2131,5.84031,161.613,0.487675,0.488676,0.775797,0.667718,0.487675,0.487675
30,1240.82,1,3.72863,28.1233,5.27732,157.339,0.475327,0.476303,0.756153,0.65483,0.475327,0.475327
31,1244.43,1,3.63586,27.5557,4.26481,145.728,0.463291,0.464243,0.737007,0.686105,0.463291,0.463291
32,1231.13,1,3.57835,26.1602,4.84218,161.445,0.45156,0.452488,0.718345,0.683036,0.45156,0.45156
33,1219.96,1,3.5258,27.0406,4.23721,173.095,0.440127,0.44103,0.700156,0.665741,0.440127,0.440127
34,1214.6,1,3.43046,27.2633,4.42387,172.948,0.428982,0.429863,0.682428,0.648884,0.428982,0.428982
35,1199.73,1,3.5369,27.9949,4.7738,166.922,0.41812,0.418979,0.665149,0.632454,0.41812,0.41812
36,1203.11,1,3.67937,27.0207,5.40933,151.569,0.407533,0.40837,0.655784,0.61644,0.407533,0.407533
37,1188.36,1,3.6704,28.3225,4.83789,157.77,0.397214,0.39803,0.747898,0.600831,0.397214,0.397214
38,1175.95,1,3.57646,27.935,4.90522,160.915,0.387157,0.387952,0.728961,0.585618,0.387157,0.387157
39,1159.85,1,3.46601,28.3278,4.85231,178.109,0.377354,0.378128,0.710503,0.57079,0.377354,0.377354
40,1159.16,1,3.46721,26.6016,4.96821,174.784,0.367799,0.368554,0.692513,0.556337,0.367799,0.367799
41,1156,1,3.62196,28.0112,4.89494,174.667,0.358486,0.359222,0.691607,0.54225,0.358486,0.358486
42,1146.01,1,3.67268,29.2521,4.68917,177.024,0.349409,0.350126,0.674095,0.52852,0.349409,0.349409
43,1132.88,1,3.64557,26.7248,4.50181,172.473,0.340562,0.341261,0.657027,0.515138,0.340562,0.340562
44,1119.87,1,3.43112,27.5315,4.72455,195.228,0.331938,0.33262,0.64039,0.502094,0.331938,0.331938
45,1127.25,1,3.45042,26.481,4.96226,183.33,0.323534,0.324198,0.633081,0.50095,0.323534,0.323534
46,1112.19,1,3.46944,28.0776,4.39324,197.202,0.315341,0.315989,0.617051,0.488265,0.315341,0.315341
47,1099.72,1,3.41779,27.2161,4.61974,194.632,0.307357,0.307988,0.601427,0.475902,0.307357,0.307357
48,1085.09,1,3.45824,26.763,4.23162,184.84,0.299574,0.30019,0.586198,0.463852,0.299574,0.299574
49,1076.84,1,3.31541,26.6922,4.53175,203.131,0.291989,0.292589,0.571355,0.452107,0.291989,0.291989
50,1072.29,1,3.37528,27.2328,4.42274,195.609,0.284596,0.28518,0.556888,0.440659,0.284596,0.284596
51,1075.63,1,3.44577,26.7199,4.36591,190.683,0.27739,0.277959,0.542787,0.429502,0.27739,0.27739
52,1057.48,1,3.27171,25.8916,5.08134,204.2,0.270366,0.270921,0.529044,0.418626,0.270366,0.270366
53,1059.82,1,3.31402,25.6653,5.30895,202.841,0.268106,0.264061,0.515648,0.408027,0.26352,0.26352
54,1059.12,1,3.36691,25.8421,5.15505,193.52,0.261318,0.257375,0.502592,0.397695,0.256848,0.256848
55,1051.92,1,3.34909,26.4339,5.53092,191.636,0.254701,0.250858,0.489866,0.398903,0.250344,0.250344
56,1049.31,1,3.31045,26.2713,5.41761,197.029,0.260122,0.244506,0.477462,0.394165,0.245292,0.244005
57,1036.98,1,3.36274,26.0708,5.51294,190.768,0.253535,0.238315,0.465372,0.384184,0.239081,0.237827
58,1035.96,1,3.24663,25.1427,5.23687,197.808,0.259154,0.232281,0.453589,0.374457,0.239956,0.231805
59,1036.91,1,3.18607,24.7753,5.23896,205.214,0.272719,0.226399,0.442104,0.364975,0.23388,0.225936
60,1033.06,1,3.37749,25.4838,5.10108,188.02,0.296335,0.220667,0.430909,0.355734,0.229407,0.220215
61,1031.61,1,3.43145,25.8058,5.48797,184.867,0.288832,0.215079,0.419999,0.355346,0.229585,0.215358
62,1029.68,1,3.37942,25.693,5.61342,189.828,0.296242,0.209634,0.409364,0.346348,0.240812,0.209905
63,1026.89,1,3.42623,24.9419,4.90075,187.987,0.288741,0.204326,0.425201,0.337579,0.250975,0.20459
64,1025.66,1,3.43358,25.4584,5.03671,171.92,0.28143,0.199383,0.414434,0.410285,0.264663,0.19941
65,1018.91,1,3.42936,25.1389,5.14109,181.45,0.274304,0.197927,0.403941,0.399896,0.268433,0.19436
66,1019.97,1,3.44369,24.877,5.23442,170.031,0.276364,0.192915,0.393713,0.389771,0.276047,0.189439
67,1016.42,1,3.52748,25.1581,5.02805,172.254,0.269367,0.188031,0.383744,0.379901,0.278955,0.184642
68,1022.54,1,3.58283,25.7736,4.99414,165.254,0.262546,0.186437,0.379812,0.423779,0.280997,0.179967
69,1026.35,1,3.57077,25.3743,5.11455,159.354,0.255898,0.181716,0.410906,0.452968,0.289181,0.17541
70,1010.67,1,3.56172,25.691,4.7836,161.546,0.249419,0.180389,0.417614,0.441499,0.288815,0.170969
71,1020.4,1,3.51331,26.0598,4.84706,172.776,0.250687,0.20032,0.40704,0.43032,0.291956,0.16664
72,1017.64,1,3.46894,26.1066,4.60389,166.722,0.261903,0.205,0.396733,0.446867,0.284564,0.16242
73,1022.06,1,3.44273,25.3058,4.5379,164.253,0.278077,0.206362,0.39727,0.447403,0.29583,0.158308
74,1013.7,1,3.44549,25.2701,4.83038,165.37,0.291893,0.222385,0.387211,0.485611,0.308037,0.154299
75,1015.53,1,3.47613,25.4324,4.92595,166.605,0.284502,0.216754,0.377407,0.540834,0.317655,0.150392
76,1013.34,1,3.45645,24.7576,5.02278,163.863,0.277298,0.211266,0.367851,0.545508,0.321178,0.146584
77,1010.54,1,3.41891,24.9633,4.73535,154.706,0.283632,0.205916,0.358537,0.585237,0.317879,0.142873
78,996.208,1,3.45426,24.9765,5.04058,161.744,0.281645,0.220735,0.349458,0.583444,0.318619,0.139255
79,997.962,1,3.52467,23.9355,5.13267,160.131,0.277328,0.225432,0.34061,0.580731,0.325484,0.135729
80,999.179,1,3.45092,24.2908,5.28832,158.502,0.280695,0.219723,0.331985,0.641233,0.320309,0.132292
81,993.48,1,3.58191,23.903,5.07895,139.149,0.290736,0.227216,0.323579,0.719838,0.327899,0.128943
82,995.821,1,3.65734,23.5495,5.07454,136.714,0.283375,0.221463,0.315386,0.728876,0.327348,0.125678
83,996.107,1,3.65367,24.0341,5.39119,135.037,0.297646,0.215855,0.3074,0.751594,0.33576,0.122495
84,990.423,1,3.6668,23.9621,5.74769,127.527,0.29031,0.219576,0.301674,0.772455,0.333137,0.119394
85,983.184,1,3.61855,24.212,5.61759,140.542,0.28535,0.214016,0.294035,0.752896,0.338816,0.116371
86,983.476,1,3.58826,23.7158,5.36255,136.159,0.278125,0.215794,0.28659,0.746684,0.334471,0.113424
87,985.525,1,3.60462,23.9008,5.44073,128.272,0.278999,0.238316,0.28384,0.811736,0.3423,0.110552
88,970.329,1,3.63286,24.0071,5.17142,131.234,0.282549,0.250441,0.276653,0.791182,0.347455,0.107753
89,974.157,1,3.67532,24.56,5.36518,126.874,0.28157,0.249573,0.269648,0.771149,0.345451,0.105025
90,966.441,1,3.65426,24.0253,5.34354,132.062,0.295708,0.258538,0.26282,0.751623,0.355281,0.102365
91,963.8,1,3.62859,24.1645,5.47598,132.471,0.293862,0.254938,0.256166,0.732591,0.35325,0.0997733
92,963.182,1,3.70753,23.7402,5.57173,123.662,0.286421,0.248483,0.258843,0.727251,0.350917,0.097247
93,963.132,1,3.69726,23.7897,5.307,126.867,0.293503,0.258334,0.256845,0.708837,0.36174,0.0947847
94,952.562,1,3.79012,23.958,5.28755,120.928,0.290503,0.251792,0.250341,0.690888,0.360402,0.0923847
95,958.1,1,3.78145,23.9071,5.28538,118.427,0.302954,0.26131,0.244002,0.70095,0.357217,0.0900454
96,951.557,1,3.88992,23.8959,5.29702,104.15,0.303104,0.254694,0.244477,0.741663,0.352834,0.0877654
97,947.154,1,3.83511,24.302,5.30082,110.201,0.306116,0.269054,0.247686,0.726088,0.358337,0.0855432
98,942.767,1,3.85483,24.1588,5.51355,109.971,0.305445,0.271191,0.278181,0.713498,0.35851,0.0833772
99,944.068,1,3.81555,23.6862,5.62954,114.792,0.313851,0.271775,0.271137,0.698754,0.357368,0.081266
100,936.358,1,3.82551,23.282,5.39603,113.967,0.30958,0.269362,0.264272,0.681061,0.35633,0.0792083
101,935.89,1,3.78935,23.5115,5.24446,114.094,0.330301,0.265832,0.25758,0.664479,0.359251,0.0772027
102,937.985,1,3.75947,23.4404,5.3221,117.797,0.331919,0.266755,0.258945,0.647654,0.36041,0.0757824
103,932.246,1,3.7815,23.9095,5.33896,119.754,0.329909,0.260001,0.262008,0.631255,0.368156,0.0738635
104,933.951,1,3.74383,23.3571,5.21072,122.874,0.334945,0.269345,0.284114,0.61962,0.362645,0.072701
105,926.947,1,3.74453,23.2733,5.50599,120.041,0.326464,0.269137,0.27692,0.670303,0.362286,0.0708602
106,929.477,1,3.76749,23.1017,5.42526,117.051,0.318198,0.279185,0.269908,0.680845,0.368697,0.0702431
107,925.093,1,3.74654,23.4723,5.21758,117.871,0.318489,0.272115,0.263074,0.679813,0.370086,0.0691697
108,921.845,1,3.75147,23.2637,5.22359,114.483,0.320047,0.265225,0.256413,0.711832,0.365773,0.0688241
109,918.363,1,3.80443,23.3991,5.30583,110.829,0.311943,0.270693,0.273906,0.748985,0.367144,0.0670814
110,926.601,1,3.85331,22.99,5.32858,108.007,0.313347,0.277044,0.270272,0.73002,0.365395,0.069031
111,927.395,1,3.85501,23.2995,5.33206,108.427,0.305513,0.276304,0.276869,0.722058,0.369155,0.0683507
112,922.246,1,3.84645,22.7638,5.17753,110.445,0.306488,0.269308,0.269859,0.703775,0.37175,0.0679851
113,919.447,1,3.84311,22.9996,5.13296,110.021,0.300947,0.265964,0.267136,0.697833,0.368981,0.0667654
114,921.908,1,3.83077,22.6833,5.32212,110.601,0.293327,0.278493,0.260372,0.752726,0.36466,0.0680953
115,924.65,1,3.80877,22.8757,5.39598,114.908,0.2859,0.275756,0.281549,0.740407,0.367874,0.0679246
116,931.466,1,3.84678,23.1916,5.21219,108.946,0.282723,0.26896,0.27442,0.771165,0.368038,0.0708186
117,930.749,1,3.82195,23.4238,5.18492,112.171,0.284273,0.275887,0.268195,0.751638,0.367511,0.0709672
118,932.774,1,3.84122,23.1761,5.28081,110.784,0.277075,0.279747,0.282321,0.771208,0.366587,0.0709564
119,932.253,1,3.79056,23.4653,5.41268,114.652,0.282318,0.281968,0.29417,0.751681,0.367513,0.0700571
120,931.075,1,3.83287,22.8247,5.44596,110.352,0.294671,0.290911,0.286721,0.734987,0.366514,0.0699167
121,928.988,1,3.83693,22.5236,5.57514,109.286,0.287562,0.283545,0.279461,0.794941,0.370712,0.0688733
122,932.812,1,3.84402,23.1608,5.69679,109.429,0.286091,0.29358,0.272385,0.782642,0.367666,0.0700357
123,929.461,1,3.90247,23.5179,5.51932,106.853,0.278847,0.286147,0.265488,0.778581,0.359264,0.0716875
124,928.895,1,3.88365,23.4874,5.42875,104.453,0.284004,0.284399,0.27081,0.815201,0.371856,0.0698723
125,924.657,1,3.85118,23.3518,5.60364,110.306,0.288836,0.287303,0.278322,0.794559,0.367893,0.0681031
126,930.042,1,3.84949,23.4825,5.31437,106.493,0.289847,0.293901,0.285731,0.833418,0.370673,0.0671693
127,922.551,1,3.7761,23.151,5.4685,111.63,0.293717,0.286459,0.278496,0.812315,0.366146,0.0667678
128,925.997,1,3.80293,23.1128,5.50617,114.021,0.293992,0.287399,0.271445,0.801237,0.369016,0.0676546
129,923.063,1,3.80086,23.1846,5.50568,114.853,0.303198,0.288549,0.264571,0.780949,0.365922,0.067054
130,922.328,1,3.73252,23.2455,5.39405,117.739,0.308774,0.287144,0.257872,0.801036,0.37145,0.0659414
131,926.327,1,3.72663,23.3001,5.47463,114.417,0.318761,0.279874,0.251343,0.808592,0.368625,0.0679878
132,930.102,1,3.73265,23.0543,5.32554,115.492,0.336967,0.272787,0.244979,0.788118,0.371697,0.0692759
133,931.72,1,3.67584,23.6618,5.3561,115.742,0.352006,0.277725,0.257327,0.786362,0.363148,0.0694357
134,934.396,1,3.7139,23.4895,5.23829,119.364,0.359402,0.270693,0.250812,0.766451,0.364554,0.0713071
135,928.296,1,3.69397,23.5691,5.25419,119.555,0.354725,0.273622,0.244461,0.778157,0.370495,0.0695016
136,927.86,1,3.71851,23.099,5.37325,114.307,0.355561,0.298862,0.247376,0.761991,0.369894,0.0677418
137,928.021,1,3.74583,22.7669,5.55332,109.663,0.364578,0.291295,0.254934,0.757293,0.374647,0.0660645
138,927.598,1,3.80826,22.7041,5.39349,98.9053,0.365625,0.284608,0.275091,0.823274,0.372331,0.0645492
139,929.108,1,3.8249,22.9288,5.34199,97.6469,0.356368,0.300517,0.276624,0.839962,0.364798,0.0658792
140,938.384,1,3.88809,23.037,5.35427,92.9991,0.35893,0.302088,0.290225,0.839383,0.368749,0.0678621
141,930.945,1,3.91966,23.2904,5.50293,87.3656,0.366661,0.294439,0.282877,0.845096,0.369382,0.0661438
142,925.508,1,3.94548,22.9538,5.26676,87.9327,0.357377,0.286984,0.275714,0.823698,0.361974,0.0669336
143,920.71,1,3.94497,23.1884,5.33835,88.3205,0.348328,0.288419,0.268733,0.804353,0.365358,0.0652388
144,924.776,1,3.97249,23.1154,5.21654,86.396,0.339508,0.282387,0.261928,0.810018,0.365003,0.0664389
