simulations,OFV
500,980.573
1000,981.488
1500,981.805
2000,981.269
2500,981.958
3000,982.292
3500,982.282
4000,982.207
4500,982.671
5000,982.453
5500,982.115
6000,981.939
6500,981.737
7000,981.601
7500,981.633
8000,981.806
8500,982.081
9000,981.873
9500,981.429
10000,981.5
10500,981.473
11000,981.555
11500,981.643
12000,981.642
12500,981.661
13000,981.525
13500,981.553
14000,981.472
14500,981.282
15000,981.214
15500,981.213
16000,981.242
16500,981.121
17000,981.088
17500,981.194
18000,981.055
18500,981.106
19000,981.14
19500,981.089
20000,980.859
20500,980.677
21000,980.662
21500,980.654
22000,980.771
22500,980.813
23000,980.697
23500,980.708
24000,980.695
24500,980.689
25000,980.693
25500,980.642
26000,980.669
26500,980.646
27000,980.63
27500,980.663
28000,980.775
28500,980.78
29000,980.81
29500,980.833
30000,980.865
