simulations,OFV
500,974.729
1000,973.584
1500,972.816
2000,973.123
2500,973.846
3000,973.832
3500,973.811
4000,973.846
4500,973.975
5000,973.701
5500,973.436
6000,973.505
6500,973.27
7000,973.258
7500,973.478
8000,973.587
8500,973.808
9000,973.586
9500,973.586
10000,973.325
10500,973.101
11000,973.288
11500,973.103
12000,972.959
12500,972.969
13000,972.982
13500,972.886
14000,972.923
14500,972.867
15000,972.892
15500,972.989
16000,973.041
16500,972.985
17000,972.942
17500,972.995
18000,972.851
18500,972.921
19000,972.787
19500,972.76
20000,972.674
20500,972.596
21000,972.376
21500,972.419
22000,972.457
22500,972.368
23000,972.213
23500,972.249
24000,972.265
24500,972.27
25000,972.271
25500,972.311
26000,972.235
26500,972.242
27000,972.241
27500,972.248
28000,972.251
28500,972.25
29000,972.325
29500,972.397
30000,972.473
