iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1450.14,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1435.61,1,7.32275,0.613275,0.389164,44.7618,17.16,53.2491,0.974679,0.974679,1.05626,0.974679,0.998743,0.974679,0.974679
3,1431.93,1,7.88935,0.888771,0.322731,44.1727,16.7307,53.1877,0.95,0.95,1.02952,0.95,0.998743,0.95,0.95
4,1418.58,1,6.9823,0.550428,0.401384,39.5141,19.4428,47.5773,0.925945,0.925945,1.04069,0.925945,0.998743,0.925945,0.925945
5,1410.44,1,6.2731,0.382959,0.515425,44.4269,16.2992,53.4117,0.9025,0.9025,1.03816,0.9025,0.998743,0.9025,0.9025
6,1395.31,1,7.7165,0.428592,0.327238,42.4193,16.9647,51.1696,0.879648,0.879648,1.04367,0.879648,0.998743,0.879648,0.879648
7,1383.12,1,7.60934,0.431584,0.322553,42.4742,15.7288,51.0599,0.857375,0.857375,1.01725,0.857375,0.998743,0.857375,0.857375
8,1358.4,1,7.74838,0.264057,0.309047,40.6367,14.6059,48.5327,0.835666,0.835666,0.991488,0.835666,0.998743,0.835666,0.835666
9,1360.19,1,8.90578,0.595123,0.183412,47.1947,13.5659,56.4104,0.814506,0.814506,1.0979,0.814506,0.998743,0.814506,0.814506
10,1353.03,1,6.78829,0.560439,0.47753,48.895,13.3392,58.3111,0.793882,0.793882,1.0701,0.793882,0.998743,0.793882,0.793882
11,1334.33,1,6.88861,0.569846,0.485471,54.7189,12.4136,65.2634,0.773781,0.773781,1.04628,0.773781,0.998743,0.773781,0.773781
12,1318.85,1,5.6194,0.452085,0.676509,52.1597,12.0414,61.8853,0.754188,0.754188,1.08272,0.754188,0.998743,0.754188,0.754188
13,1330.22,1,5.5919,0.0870928,0.765864,55.0258,15.4316,65.1215,0.735092,0.735092,1.21168,0.735092,0.998743,0.735092,0.735092
14,1308.14,1,6.74547,0.38812,0.521377,51.5354,15.4147,60.5041,0.716479,0.716479,1.181,0.716479,0.998743,0.716479,0.716479
15,1290.6,1,7.93882,0.551492,0.355392,49.4302,14.5503,57.9799,0.698337,0.698337,1.22723,0.698337,0.998743,0.698337,0.698337
16,1280.06,1,6.51769,0.412295,0.512165,43.25,15.9158,51.0236,0.680655,0.680655,1.27693,0.680655,0.998743,0.680655,0.680655
17,1265.09,1,7.31338,0.327435,0.410144,43.8707,13.1553,51.8267,0.66342,0.66342,1.32418,0.66342,0.998743,0.66342,0.66342
18,1253.09,1,7.95766,0.426814,0.320163,44.088,13.0549,52.1351,0.646622,0.646622,1.29065,0.646622,0.998743,0.646622,0.646622
19,1249.89,1,7.93879,0.595109,0.309452,41.5446,14.1346,48.997,0.630249,0.630249,1.40114,0.630249,0.998743,0.630249,0.630249
20,1241.45,1,7.82788,0.552101,0.347319,40.7136,15.7134,47.877,0.614291,0.614291,1.36566,0.614291,0.998743,0.614291,0.614291
21,1221.27,1,7.14125,0.55526,0.44733,38.2964,20.5182,45.1964,0.598737,0.598737,1.33108,0.598737,0.998743,0.598737,0.598737
22,1206.56,1,6.68246,0.274076,0.533538,40.9951,15.1349,48.6957,0.583577,0.583577,1.29738,0.583577,0.998743,0.583577,0.583577
23,1193.3,1,6.87075,0.342697,0.483002,38.1832,14.3222,45.5799,0.5688,0.5688,1.26453,0.5688,0.998743,0.5688,0.5688
