parameter,value,se_lin,rse_lin
Cl_pop,5.17103798718985,0.348055948444276,6.73087200880191
V1_pop,19.9895821327777,1.7265042881939,8.63702040755962
Q_pop,6.57233330286106,1.24339012034137,18.9185493651105
V2_pop,23.2467569923489,3.42941751647456,14.7522405710322
omega_Cl,0.250348653171851,0.0478435477621417,19.110766986751
omega_V1,0.298327844689828,0.0648045080992748,21.7225811310547
omega_Q,0.623836439977232,0.148179970417766,23.7530161628862
omega_V2,0.394635677863122,0.135205540224654,34.2608506551579
corr_V2_V1,0.999,0.144575696440027,14.4720416856884
a1,0.302706993040319,0.0222029584022287,7.33480194138476
a2,0.0629910530946026,0.00629008831541451,9.98568527814227
