Cl_pop,0.087436,0.0082421,0.0010074,0.0097398,-0.0018648,-0.00013068,-0.00041067,-6.8838e-5,0.00091071,-0.00045782,-5.4199e-5,2.7331e-6
beta_Cl_logtCLCRMLMIN,0.0082421,0.05853,0.0014036,5.4616e-5,0.00090125,-1.107e-5,-1.6277e-5,3.6344e-6,-0.00015493,1.5759e-5,7.3298e-5,-1.9737e-5
V1_pop,0.0010074,0.0014036,2.9226,-0.4063,2.4334,0.0005314,-0.0029734,-0.00093293,-0.00059939,-0.0074827,-0.00046385,0.00043854
Q_pop,0.0097398,5.4616e-5,-0.4063,1.2692,-0.27786,-0.00023702,0.0086456,0.00088742,-0.0012107,0.011159,-7.22e-5,-0.00027364
V2_pop,-0.0018648,0.00090125,2.4334,-0.27786,2.1829,0.00027991,0.0075778,0.00086339,-0.020371,0.008281,-0.0006124,0.00061001
omega_Cl,-0.00013068,-1.107e-5,0.0005314,-0.00023702,0.00027991,0.0016506,-4.4397e-5,-4.8296e-6,0.00012421,-5.5519e-5,2.2079e-5,-1.2215e-5
omega_V1,-0.00041067,-1.6277e-5,-0.0029734,0.0086456,0.0075778,-4.4397e-5,0.0058927,0.00033068,-0.0047638,0.0059367,1.2647e-5,2.5954e-5
corr_V2_V1,-6.8838e-5,3.6344e-6,-0.00093293,0.00088742,0.00086339,-4.8296e-6,0.00033068,4.2284e-5,-0.00056612,0.00037897,-3.2274e-6,7.4118e-6
omega_Q,0.00091071,-0.00015493,-0.00059939,-0.0012107,-0.020371,0.00012421,-0.0047638,-0.00056612,0.027651,-0.0055407,8.9418e-5,-0.00019023
omega_V2,-0.00045782,1.5759e-5,-0.0074827,0.011159,0.008281,-5.5519e-5,0.0059367,0.00037897,-0.0055407,0.0062803,-1.1742e-5,4.5186e-5
a1,-5.4199e-5,7.3298e-5,-0.00046385,-7.22e-5,-0.0006124,2.2079e-5,1.2647e-5,-3.2274e-6,8.9418e-5,-1.1742e-5,0.00052003,-1.8441e-5
a2,2.7331e-6,-1.9737e-5,0.00043854,-0.00027364,0.00061001,-1.2215e-5,2.5954e-5,7.4118e-6,-0.00019023,4.5186e-5,-1.8441e-5,4.6898e-5
