rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
5,6,0.418897,0.0383919,1.08734,-1.32445,0
6,6,0.733898,0.779025,2.10556,0.0632738,0
7,6,0.288293,0.707617,1.47779,0.374224,0
8,6,0.637787,0.0641091,2.25636,2.04057,0
9,6,0.205374,0.0203319,1.26393,-0.523126,0
0,7,0.312089,0.540199,-1.99045,-1.26988,0
1,7,0.162874,0.809631,-2.95647,1.69358,0
2,7,0.1569,-0.884471,-1.58222,0.518562,0
3,7,0.150783,0.260593,-3.54218,-0.704386,0
4,7,0.266825,-0.345249,-1.94118,0.650883,0
5,7,0.0471706,-0.371299,-2.4302,0.506992,0
6,7,0.405934,0.809243,-1.91533,1.83558,0
7,7,0.31982,1.18521,-2.10349,0.220039,0
8,7,0.283575,0.651657,-1.66298,0.000718947,0
9,7,-0.0133628,-0.179743,-2.42222,1.92574,0
0,8,0.962652,0.466576,-0.111327,0.929105,0
1,8,0.943486,0.146267,-0.409571,1.00132,0
2,8,0.889039,-0.957425,-0.158325,0.188729,0
3,8,1.28603,-1.8122,0.382779,1.31759,0
4,8,0.846186,-0.129106,-0.0960853,0.373899,0
5,8,0.767312,0.37418,-0.0706065,-0.512442,0
6,8,1.07648,-0.128539,-0.123399,1.4697,0
7,8,0.895144,-0.277295,-0.214405,0.00564782,0
8,8,0.66552,-0.879667,-0.140001,-0.508579,0
9,8,1.05064,1.1104,-0.107029,0.198419,0
0,9,-0.0567609,1.02832,0.889768,2.43426,0
1,9,0.0411902,-0.0159463,0.591931,0.756398,0
2,9,-0.22828,0.589036,-0.351308,0.0487822,0
3,9,-0.0158254,0.615449,0.374418,0.817897,0
4,9,0.0789218,-0.033521,0.955608,-0.111582,0
5,9,-0.114521,-0.288767,0.58632,1.46665,0
6,9,-0.100033,-1.36071,0.303887,-0.0613527,0
7,9,-0.0365713,-0.12734,0.398974,-0.429098,0
8,9,-0.165442,-0.364316,-0.0294219,0.15621,0
9,9,-0.220114,-1.11031,0.127986,-0.756473,0
0,10,-1.35005,-0.286564,-0.544545,-0.0297338,0
1,10,-1.79188,0.629804,-1.90357,-0.412709,0
2,10,-1.52075,-1.26953,-0.732844,-0.869856,0
3,10,-1.32725,-0.749654,-0.632307,0.658637,0
4,10,-1.36986,-0.986521,-0.19081,-0.542015,0
5,10,-1.77012,-1.82047,-1.62095,-0.168568,0
6,10,-1.34986,-0.0322051,-0.81265,1.2407,0
7,10,-1.6651,-2.61803,-1.11653,-1.8603,0
8,10,-1.61103,-1.66371,-1.27588,-1.94559,0
9,10,-1.48796,-2.09774,-0.739159,0.229589,0
0,11,0.802153,0.0447237,0.238941,0.619122,0
1,11,1.00023,-0.95146,0.708525,0.96967,0
2,11,1.00733,-0.12167,0.605894,0.506324,0
3,11,0.614137,0.273826,-0.0382692,1.51841,0
4,11,0.793693,-1.85077,0.245221,-0.628498,0
5,11,0.959443,-1.00205,1.24506,-0.788979,0
6,11,0.828763,-0.141965,-0.0946709,-0.516314,0
7,11,1.01209,0.563313,0.863008,-1.58573,0
8,11,0.822078,0.345359,0.749235,-1.30242,0
9,11,0.728708,2.02128,-0.0356105,0.52963,0
0,12,-0.0601197,-0.17097,0.563092,0.81289,0
1,12,-0.0162644,-0.285793,1.00912,-0.174247,0
2,12,-0.317182,0.101247,0.564959,-1.45602,0
3,12,-0.287338,-1.27117,0.20831,-0.858654,0
4,12,-0.0464817,-0.27108,1.02751,1.29912,0
5,12,-0.119674,0.405472,1.27274,0.965149,0
6,12,-0.276876,0.44629,0.564949,-0.325423,0
7,12,0.151256,0.882424,1.0492,-0.0713391,0
8,12,-0.161031,0.436162,0.476742,-0.708051,0
9,12,-0.146236,0.142631,0.14601,0.306187,0
0,13,0.360669,-1.0379,1.18349,-0.954348,0
1,13,0.277829,0.841832,-0.0404344,-0.16665,0
2,13,0.313176,-0.0998198,0.915666,-0.622889,0
3,13,0.20419,1.49437,-0.0787899,-1.15877,0
4,13,0.00110372,0.68121,-0.033985,-0.134814,0
5,13,0.41888,-0.757681,1.08768,0.455126,0
6,13,0.159973,1.32084,0.513915,0.132535,0
7,13,0.0211592,0.614558,-0.0651495,-1.50183,0
8,13,-0.0383719,1.2419,-0.104777,1.33897,0
9,13,0.0761845,1.70922,-0.479984,-1.15599,0
0,14,0.609364,0.878501,-1.06572,-0.324449,0
1,14,0.462987,-0.20182,-1.15256,-1.59547,0
2,14,0.794095,1.42249,-0.754752,0.490601,0
3,14,0.494699,0.205871,-1.42734,-0.70238,0
4,14,0.415631,0.730386,-1.24658,-0.428217,0
5,14,0.538103,2.04275,-2.04923,0.899047,0
6,14,0.538537,0.156486,-1.17727,-0.358717,0
7,14,0.368603,0.3149,-1.88384,-2.02842,0
8,14,0.325266,-1.87045,-1.42876,0.646151,0
9,14,0.462407,1.32697,-1.6315,0.0703868,0
