simulations,OFV
500,952.293
1000,952.405
1500,951.401
2000,951.007
2500,952.264
3000,952.249
3500,951.328
4000,951.349
4500,951.829
5000,951.726
5500,951.717
6000,951.734
6500,951.327
7000,951.257
7500,951.19
8000,951.312
8500,951.512
9000,951.092
9500,950.868
10000,950.695
10500,950.64
11000,950.745
11500,950.797
12000,950.671
12500,950.709
13000,950.611
13500,950.644
14000,950.609
14500,950.535
15000,950.56
15500,950.559
16000,950.598
16500,950.443
17000,950.468
17500,950.51
18000,950.513
18500,950.603
19000,950.494
19500,950.405
20000,950.343
20500,950.281
21000,950.199
21500,950.223
22000,950.306
22500,950.33
23000,950.104
23500,949.986
24000,950.025
24500,950.009
25000,950.068
25500,950.015
26000,949.983
26500,949.966
27000,949.923
27500,949.973
28000,950.03
28500,950.007
29000,950.069
29500,950.138
30000,950.214
